language,parse_state,symbol_id,symbol_name,symbol_kind,dispatch_kind,next_state,action_list_id,table_kind
java,406,136,sym_line_comment,terminal,ACTION,,3,small
java,406,137,sym_block_comment,terminal,ACTION,,3,small
java,406,17,anon_sym_RBRACE,terminal,ACTION,,425,small
java,406,21,anon_sym_LPAREN,terminal,ACTION,,425,small
java,406,22,anon_sym_RPAREN,terminal,ACTION,,425,small
java,406,38,anon_sym_GT_EQ,terminal,ACTION,,425,small
java,406,39,anon_sym_LT_EQ,terminal,ACTION,,425,small
java,406,40,anon_sym_EQ_EQ,terminal,ACTION,,425,small
java,406,41,anon_sym_BANG_EQ,terminal,ACTION,,425,small
java,406,42,anon_sym_AMP_AMP,terminal,ACTION,,425,small
java,406,43,anon_sym_PIPE_PIPE,terminal,ACTION,,425,small
java,406,46,anon_sym_STAR,terminal,ACTION,,425,small
java,406,49,anon_sym_CARET,terminal,ACTION,,425,small
java,406,50,anon_sym_PERCENT,terminal,ACTION,,425,small
java,406,51,anon_sym_LT_LT,terminal,ACTION,,425,small
java,406,53,anon_sym_GT_GT_GT,terminal,ACTION,,425,small
java,406,56,anon_sym_DASH_GT,terminal,ACTION,,425,small
java,406,57,anon_sym_COMMA,terminal,ACTION,,425,small
java,406,58,anon_sym_QMARK,terminal,ACTION,,425,small
java,406,62,anon_sym_PLUS_PLUS,terminal,ACTION,,425,small
java,406,63,anon_sym_DASH_DASH,terminal,ACTION,,425,small
java,406,65,anon_sym_LBRACK,terminal,ACTION,,425,small
java,406,66,anon_sym_RBRACK,terminal,ACTION,,425,small
java,406,67,anon_sym_DOT,terminal,ACTION,,425,small
java,406,69,anon_sym_COLON_COLON,terminal,ACTION,,425,small
java,406,77,anon_sym_SEMI,terminal,ACTION,,425,small
java,406,93,anon_sym_AT,terminal,ACTION,,425,small
java,406,117,anon_sym_non_DASHsealed,terminal,ACTION,,425,small
java,406,23,anon_sym_AMP,terminal,ACTION,,423,small
java,406,24,anon_sym_EQ,terminal,ACTION,,423,small
java,406,36,anon_sym_GT,terminal,ACTION,,423,small
java,406,37,anon_sym_LT,terminal,ACTION,,423,small
java,406,44,anon_sym_PLUS,terminal,ACTION,,423,small
java,406,45,anon_sym_DASH,terminal,ACTION,,423,small
java,406,47,anon_sym_SLASH,terminal,ACTION,,423,small
