language,parse_state,symbol_id,symbol_name,symbol_kind,dispatch_kind,next_state,action_list_id,table_kind
r,405,64,sym_comment,terminal,ACTION,,3,small
r,405,3,anon_sym_function,terminal,ACTION,,753,small
r,405,4,anon_sym_EQ,terminal,ACTION,,753,small
r,405,5,anon_sym_if,terminal,ACTION,,753,small
r,405,6,anon_sym_for,terminal,ACTION,,753,small
r,405,8,anon_sym_while,terminal,ACTION,,753,small
r,405,9,anon_sym_repeat,terminal,ACTION,,753,small
r,405,12,anon_sym_BANG,terminal,ACTION,,753,small
r,405,14,anon_sym_DASH,terminal,ACTION,,753,small
r,405,18,anon_sym_DASH_GT,terminal,ACTION,,753,small
r,405,20,anon_sym_PIPE,terminal,ACTION,,753,small
r,405,21,anon_sym_AMP,terminal,ACTION,,753,small
r,405,24,anon_sym_LT,terminal,ACTION,,753,small
r,405,26,anon_sym_GT,terminal,ACTION,,753,small
r,405,30,anon_sym_STAR,terminal,ACTION,,753,small
r,405,36,anon_sym_COLON,terminal,ACTION,,753,small
r,405,44,sym__number_literal,terminal,ACTION,,753,small
r,405,50,sym_dots,terminal,ACTION,,753,small
r,405,51,sym_dot_dot_i,terminal,ACTION,,753,small
r,405,1,sym_identifier,terminal,ACTION,,753,small
r,405,52,sym_next,terminal,ACTION,,753,small
r,405,53,sym_break,terminal,ACTION,,753,small
r,405,54,sym_true,terminal,ACTION,,753,small
r,405,55,sym_false,terminal,ACTION,,753,small
r,405,56,sym_null,terminal,ACTION,,753,small
r,405,57,sym_inf,terminal,ACTION,,753,small
r,405,58,sym_nan,terminal,ACTION,,753,small
r,405,59,anon_sym_NA,terminal,ACTION,,753,small
r,405,60,anon_sym_NA_integer_,terminal,ACTION,,753,small
r,405,61,anon_sym_NA_real_,terminal,ACTION,,753,small
r,405,62,anon_sym_NA_complex_,terminal,ACTION,,753,small
r,405,63,anon_sym_NA_character_,terminal,ACTION,,753,small
r,405,67,sym__newline,terminal,ACTION,,755,small
r,405,68,sym__semicolon,terminal,ACTION,,755,small
r,405,69,sym__raw_string_open,terminal,ACTION,,755,small
r,405,73,sym__external_open_parenthesis,terminal,ACTION,,755,small
r,405,75,sym__external_open_brace,terminal,ACTION,,755,small
r,405,77,sym__external_open_bracket,terminal,ACTION,,755,small
r,405,79,sym__external_open_bracket2,terminal,ACTION,,755,small
r,405,0,ts_builtin_sym_end,terminal,ACTION,,755,small
r,405,2,anon_sym_BSLASH,terminal,ACTION,,755,small
r,405,10,anon_sym_QMARK,terminal,ACTION,,755,small
r,405,11,anon_sym_TILDE,terminal,ACTION,,755,small
r,405,13,anon_sym_PLUS,terminal,ACTION,,755,small
r,405,15,anon_sym_LT_DASH,terminal,ACTION,,755,small
r,405,16,anon_sym_LT_LT_DASH,terminal,ACTION,,755,small
r,405,17,anon_sym_COLON_EQ,terminal,ACTION,,755,small
r,405,19,anon_sym_DASH_GT_GT,terminal,ACTION,,755,small
r,405,22,anon_sym_PIPE_PIPE,terminal,ACTION,,755,small
r,405,23,anon_sym_AMP_AMP,terminal,ACTION,,755,small
r,405,25,anon_sym_LT_EQ,terminal,ACTION,,755,small
r,405,27,anon_sym_GT_EQ,terminal,ACTION,,755,small
r,405,28,anon_sym_EQ_EQ,terminal,ACTION,,755,small
r,405,29,anon_sym_BANG_EQ,terminal,ACTION,,755,small
r,405,31,anon_sym_SLASH,terminal,ACTION,,755,small
r,405,32,anon_sym_STAR_STAR,terminal,ACTION,,755,small
r,405,33,anon_sym_CARET,terminal,ACTION,,755,small
r,405,34,aux_sym_binary_operator_token1,terminal,ACTION,,755,small
r,405,35,anon_sym_PIPE_GT,terminal,ACTION,,755,small
r,405,37,anon_sym_DOLLAR,terminal,ACTION,,755,small
r,405,38,anon_sym_AT,terminal,ACTION,,755,small
r,405,43,sym__hex_literal,terminal,ACTION,,755,small
r,405,45,anon_sym_SQUOTE,terminal,ACTION,,755,small
r,405,46,anon_sym_DQUOTE,terminal,ACTION,,755,small
r,406,64,sym_comment,terminal,ACTION,,3,small
r,406,3,anon_sym_function,terminal,ACTION,,818,small
r,406,4,anon_sym_EQ,terminal,ACTION,,818,small
r,406,5,anon_sym_if,terminal,ACTION,,818,small
r,406,6,anon_sym_for,terminal,ACTION,,818,small
r,406,8,anon_sym_while,terminal,ACTION,,818,small
r,406,9,anon_sym_repeat,terminal,ACTION,,818,small
r,406,12,anon_sym_BANG,terminal,ACTION,,818,small
r,406,14,anon_sym_DASH,terminal,ACTION,,818,small
r,406,18,anon_sym_DASH_GT,terminal,ACTION,,818,small
r,406,20,anon_sym_PIPE,terminal,ACTION,,818,small
r,406,21,anon_sym_AMP,terminal,ACTION,,818,small
r,406,24,anon_sym_LT,terminal,ACTION,,818,small
r,406,26,anon_sym_GT,terminal,ACTION,,818,small
r,406,30,anon_sym_STAR,terminal,ACTION,,818,small
r,406,36,anon_sym_COLON,terminal,ACTION,,818,small
r,406,44,sym__number_literal,terminal,ACTION,,818,small
r,406,50,sym_dots,terminal,ACTION,,818,small
r,406,51,sym_dot_dot_i,terminal,ACTION,,818,small
r,406,1,sym_identifier,terminal,ACTION,,818,small
r,406,52,sym_next,terminal,ACTION,,818,small
r,406,53,sym_break,terminal,ACTION,,818,small
r,406,54,sym_true,terminal,ACTION,,818,small
r,406,55,sym_false,terminal,ACTION,,818,small
r,406,56,sym_null,terminal,ACTION,,818,small
r,406,57,sym_inf,terminal,ACTION,,818,small
r,406,58,sym_nan,terminal,ACTION,,818,small
r,406,59,anon_sym_NA,terminal,ACTION,,818,small
r,406,60,anon_sym_NA_integer_,terminal,ACTION,,818,small
r,406,61,anon_sym_NA_real_,terminal,ACTION,,818,small
r,406,62,anon_sym_NA_complex_,terminal,ACTION,,818,small
r,406,63,anon_sym_NA_character_,terminal,ACTION,,818,small
r,406,67,sym__newline,terminal,ACTION,,816,small
r,406,68,sym__semicolon,terminal,ACTION,,816,small
r,406,69,sym__raw_string_open,terminal,ACTION,,816,small
r,406,73,sym__external_open_parenthesis,terminal,ACTION,,816,small
r,406,75,sym__external_open_brace,terminal,ACTION,,816,small
r,406,77,sym__external_open_bracket,terminal,ACTION,,816,small
r,406,79,sym__external_open_bracket2,terminal,ACTION,,816,small
r,406,0,ts_builtin_sym_end,terminal,ACTION,,816,small
r,406,2,anon_sym_BSLASH,terminal,ACTION,,816,small
r,406,10,anon_sym_QMARK,terminal,ACTION,,816,small
r,406,11,anon_sym_TILDE,terminal,ACTION,,816,small
r,406,13,anon_sym_PLUS,terminal,ACTION,,816,small
r,406,15,anon_sym_LT_DASH,terminal,ACTION,,816,small
r,406,16,anon_sym_LT_LT_DASH,terminal,ACTION,,816,small
r,406,17,anon_sym_COLON_EQ,terminal,ACTION,,816,small
r,406,19,anon_sym_DASH_GT_GT,terminal,ACTION,,816,small
r,406,22,anon_sym_PIPE_PIPE,terminal,ACTION,,816,small
r,406,23,anon_sym_AMP_AMP,terminal,ACTION,,816,small
r,406,25,anon_sym_LT_EQ,terminal,ACTION,,816,small
r,406,27,anon_sym_GT_EQ,terminal,ACTION,,816,small
r,406,28,anon_sym_EQ_EQ,terminal,ACTION,,816,small
r,406,29,anon_sym_BANG_EQ,terminal,ACTION,,816,small
r,406,31,anon_sym_SLASH,terminal,ACTION,,816,small
r,406,32,anon_sym_STAR_STAR,terminal,ACTION,,816,small
r,406,33,anon_sym_CARET,terminal,ACTION,,816,small
r,406,34,aux_sym_binary_operator_token1,terminal,ACTION,,816,small
r,406,35,anon_sym_PIPE_GT,terminal,ACTION,,816,small
r,406,37,anon_sym_DOLLAR,terminal,ACTION,,816,small
r,406,38,anon_sym_AT,terminal,ACTION,,816,small
r,406,43,sym__hex_literal,terminal,ACTION,,816,small
r,406,45,anon_sym_SQUOTE,terminal,ACTION,,816,small
r,406,46,anon_sym_DQUOTE,terminal,ACTION,,816,small
r,407,64,sym_comment,terminal,ACTION,,3,small
r,407,3,anon_sym_function,terminal,ACTION,,806,small
r,407,4,anon_sym_EQ,terminal,ACTION,,806,small
r,407,5,anon_sym_if,terminal,ACTION,,806,small
r,407,6,anon_sym_for,terminal,ACTION,,806,small
r,407,8,anon_sym_while,terminal,ACTION,,806,small
r,407,9,anon_sym_repeat,terminal,ACTION,,806,small
r,407,12,anon_sym_BANG,terminal,ACTION,,806,small
r,407,14,anon_sym_DASH,terminal,ACTION,,806,small
r,407,18,anon_sym_DASH_GT,terminal,ACTION,,806,small
r,407,20,anon_sym_PIPE,terminal,ACTION,,806,small
r,407,21,anon_sym_AMP,terminal,ACTION,,806,small
r,407,24,anon_sym_LT,terminal,ACTION,,806,small
r,407,26,anon_sym_GT,terminal,ACTION,,806,small
r,407,30,anon_sym_STAR,terminal,ACTION,,806,small
r,407,36,anon_sym_COLON,terminal,ACTION,,806,small
r,407,44,sym__number_literal,terminal,ACTION,,806,small
r,407,50,sym_dots,terminal,ACTION,,806,small
r,407,51,sym_dot_dot_i,terminal,ACTION,,806,small
r,407,1,sym_identifier,terminal,ACTION,,806,small
r,407,52,sym_next,terminal,ACTION,,806,small
r,407,53,sym_break,terminal,ACTION,,806,small
r,407,54,sym_true,terminal,ACTION,,806,small
r,407,55,sym_false,terminal,ACTION,,806,small
r,407,56,sym_null,terminal,ACTION,,806,small
r,407,57,sym_inf,terminal,ACTION,,806,small
r,407,58,sym_nan,terminal,ACTION,,806,small
r,407,59,anon_sym_NA,terminal,ACTION,,806,small
r,407,60,anon_sym_NA_integer_,terminal,ACTION,,806,small
r,407,61,anon_sym_NA_real_,terminal,ACTION,,806,small
r,407,62,anon_sym_NA_complex_,terminal,ACTION,,806,small
r,407,63,anon_sym_NA_character_,terminal,ACTION,,806,small
r,407,67,sym__newline,terminal,ACTION,,804,small
r,407,68,sym__semicolon,terminal,ACTION,,804,small
r,407,69,sym__raw_string_open,terminal,ACTION,,804,small
r,407,73,sym__external_open_parenthesis,terminal,ACTION,,804,small
r,407,75,sym__external_open_brace,terminal,ACTION,,804,small
r,407,77,sym__external_open_bracket,terminal,ACTION,,804,small
r,407,79,sym__external_open_bracket2,terminal,ACTION,,804,small
r,407,0,ts_builtin_sym_end,terminal,ACTION,,804,small
r,407,2,anon_sym_BSLASH,terminal,ACTION,,804,small
r,407,10,anon_sym_QMARK,terminal,ACTION,,804,small
r,407,11,anon_sym_TILDE,terminal,ACTION,,804,small
r,407,13,anon_sym_PLUS,terminal,ACTION,,804,small
r,407,15,anon_sym_LT_DASH,terminal,ACTION,,804,small
r,407,16,anon_sym_LT_LT_DASH,terminal,ACTION,,804,small
r,407,17,anon_sym_COLON_EQ,terminal,ACTION,,804,small
r,407,19,anon_sym_DASH_GT_GT,terminal,ACTION,,804,small
r,407,22,anon_sym_PIPE_PIPE,terminal,ACTION,,804,small
r,407,23,anon_sym_AMP_AMP,terminal,ACTION,,804,small
r,407,25,anon_sym_LT_EQ,terminal,ACTION,,804,small
r,407,27,anon_sym_GT_EQ,terminal,ACTION,,804,small
r,407,28,anon_sym_EQ_EQ,terminal,ACTION,,804,small
r,407,29,anon_sym_BANG_EQ,terminal,ACTION,,804,small
r,407,31,anon_sym_SLASH,terminal,ACTION,,804,small
r,407,32,anon_sym_STAR_STAR,terminal,ACTION,,804,small
r,407,33,anon_sym_CARET,terminal,ACTION,,804,small
r,407,34,aux_sym_binary_operator_token1,terminal,ACTION,,804,small
r,407,35,anon_sym_PIPE_GT,terminal,ACTION,,804,small
r,407,37,anon_sym_DOLLAR,terminal,ACTION,,804,small
r,407,38,anon_sym_AT,terminal,ACTION,,804,small
r,407,43,sym__hex_literal,terminal,ACTION,,804,small
r,407,45,anon_sym_SQUOTE,terminal,ACTION,,804,small
r,407,46,anon_sym_DQUOTE,terminal,ACTION,,804,small
r,408,64,sym_comment,terminal,ACTION,,3,small
r,408,3,anon_sym_function,terminal,ACTION,,790,small
r,408,4,anon_sym_EQ,terminal,ACTION,,790,small
