language,parse_state,symbol_id,symbol_name,symbol_kind,dispatch_kind,next_state,action_list_id,table_kind
zig,0,0,ts_builtin_sym_end,terminal,ACTION,,1,large
zig,0,1,sym__identifier,terminal,ACTION,,1,large
zig,0,2,anon_sym_COMMA,terminal,ACTION,,1,large
zig,0,3,anon_sym_pub,terminal,ACTION,,1,large
zig,0,4,anon_sym_test,terminal,ACTION,,1,large
zig,0,5,anon_sym_comptime,terminal,ACTION,,1,large
zig,0,6,anon_sym_COLON,terminal,ACTION,,1,large
zig,0,7,anon_sym_EQ,terminal,ACTION,,1,large
zig,0,8,anon_sym_export,terminal,ACTION,,1,large
zig,0,9,anon_sym_extern,terminal,ACTION,,1,large
zig,0,10,anon_sym_threadlocal,terminal,ACTION,,1,large
zig,0,11,anon_sym_SEMI,terminal,ACTION,,1,large
zig,0,12,anon_sym_STAR_EQ,terminal,ACTION,,1,large
zig,0,13,anon_sym_STAR_PERCENT_EQ,terminal,ACTION,,1,large
zig,0,14,anon_sym_STAR_PIPE_EQ,terminal,ACTION,,1,large
zig,0,15,anon_sym_SLASH_EQ,terminal,ACTION,,1,large
zig,0,16,anon_sym_PERCENT_EQ,terminal,ACTION,,1,large
zig,0,17,anon_sym_PLUS_EQ,terminal,ACTION,,1,large
zig,0,18,anon_sym_PLUS_PERCENT_EQ,terminal,ACTION,,1,large
zig,0,19,anon_sym_PLUS_PIPE_EQ,terminal,ACTION,,1,large
zig,0,20,anon_sym_DASH_EQ,terminal,ACTION,,1,large
zig,0,21,anon_sym_DASH_PERCENT_EQ,terminal,ACTION,,1,large
zig,0,22,anon_sym_DASH_PIPE_EQ,terminal,ACTION,,1,large
zig,0,23,anon_sym_LT_LT_EQ,terminal,ACTION,,1,large
zig,0,24,anon_sym_LT_LT_PIPE_EQ,terminal,ACTION,,1,large
zig,0,25,anon_sym_GT_GT_EQ,terminal,ACTION,,1,large
zig,0,26,anon_sym_AMP_EQ,terminal,ACTION,,1,large
zig,0,27,anon_sym_CARET_EQ,terminal,ACTION,,1,large
zig,0,28,anon_sym_PIPE_EQ,terminal,ACTION,,1,large
zig,0,29,anon_sym_const,terminal,ACTION,,1,large
zig,0,30,anon_sym_var,terminal,ACTION,,1,large
zig,0,31,anon_sym_inline,terminal,ACTION,,1,large
zig,0,32,anon_sym_noinline,terminal,ACTION,,1,large
zig,0,33,anon_sym_fn,terminal,ACTION,,1,large
zig,0,34,anon_sym_LPAREN,terminal,ACTION,,1,large
zig,0,35,anon_sym_RPAREN,terminal,ACTION,,1,large
zig,0,36,anon_sym_noalias,terminal,ACTION,,1,large
zig,0,37,anon_sym_DOT_DOT_DOT,terminal,ACTION,,1,large
zig,0,38,anon_sym_usingnamespace,terminal,ACTION,,1,large
zig,0,39,anon_sym_LBRACE,terminal,ACTION,,1,large
zig,0,40,anon_sym_RBRACE,terminal,ACTION,,1,large
zig,0,41,anon_sym_packed,terminal,ACTION,,1,large
zig,0,42,anon_sym_struct,terminal,ACTION,,1,large
zig,0,43,anon_sym_opaque,terminal,ACTION,,1,large
zig,0,44,anon_sym_enum,terminal,ACTION,,1,large
zig,0,45,anon_sym_union,terminal,ACTION,,1,large
zig,0,46,anon_sym_error,terminal,ACTION,,1,large
zig,0,47,anon_sym_nosuspend,terminal,ACTION,,1,large
zig,0,48,anon_sym_suspend,terminal,ACTION,,1,large
zig,0,49,anon_sym_defer,terminal,ACTION,,1,large
zig,0,50,anon_sym_errdefer,terminal,ACTION,,1,large
zig,0,51,anon_sym_if,terminal,ACTION,,1,large
zig,0,52,anon_sym_else,terminal,ACTION,,1,large
zig,0,53,anon_sym_for,terminal,ACTION,,1,large
zig,0,54,anon_sym_DOT_DOT,terminal,ACTION,,1,large
zig,0,55,anon_sym_while,terminal,ACTION,,1,large
zig,0,56,anon_sym_PIPE,terminal,ACTION,,1,large
zig,0,57,anon_sym_STAR,terminal,ACTION,,1,large
zig,0,58,anon_sym_align,terminal,ACTION,,1,large
zig,0,59,anon_sym_addrspace,terminal,ACTION,,1,large
zig,0,60,anon_sym_linksection,terminal,ACTION,,1,large
zig,0,61,anon_sym_callconv,terminal,ACTION,,1,large
zig,0,62,anon_sym_asm,terminal,ACTION,,1,large
zig,0,63,anon_sym_volatile,terminal,ACTION,,1,large
zig,0,64,anon_sym_LBRACK,terminal,ACTION,,1,large
zig,0,65,anon_sym_RBRACK,terminal,ACTION,,1,large
zig,0,66,anon_sym_DASH_GT,terminal,ACTION,,1,large
zig,0,67,anon_sym_BANG,terminal,ACTION,,1,large
zig,0,68,anon_sym_TILDE,terminal,ACTION,,1,large
zig,0,69,anon_sym_DASH,terminal,ACTION,,1,large
zig,0,70,anon_sym_DASH_PERCENT,terminal,ACTION,,1,large
zig,0,71,anon_sym_AMP,terminal,ACTION,,1,large
zig,0,72,anon_sym_or,terminal,ACTION,,1,large
zig,0,73,anon_sym_and,terminal,ACTION,,1,large
zig,0,74,anon_sym_EQ_EQ,terminal,ACTION,,1,large
zig,0,75,anon_sym_BANG_EQ,terminal,ACTION,,1,large
zig,0,76,anon_sym_GT,terminal,ACTION,,1,large
zig,0,77,anon_sym_GT_EQ,terminal,ACTION,,1,large
zig,0,78,anon_sym_LT_EQ,terminal,ACTION,,1,large
zig,0,79,anon_sym_LT,terminal,ACTION,,1,large
zig,0,80,anon_sym_CARET,terminal,ACTION,,1,large
zig,0,81,anon_sym_orelse,terminal,ACTION,,1,large
zig,0,82,anon_sym_LT_LT,terminal,ACTION,,1,large
zig,0,83,anon_sym_GT_GT,terminal,ACTION,,1,large
zig,0,84,anon_sym_LT_LT_PIPE,terminal,ACTION,,1,large
zig,0,85,anon_sym_PLUS,terminal,ACTION,,1,large
zig,0,86,anon_sym_PLUS_PLUS,terminal,ACTION,,1,large
zig,0,87,anon_sym_PLUS_PERCENT,terminal,ACTION,,1,large
zig,0,88,anon_sym_PLUS_PIPE,terminal,ACTION,,1,large
zig,0,89,anon_sym_DASH_PIPE,terminal,ACTION,,1,large
zig,0,90,anon_sym_SLASH,terminal,ACTION,,1,large
zig,0,91,anon_sym_PERCENT,terminal,ACTION,,1,large
zig,0,92,anon_sym_STAR_STAR,terminal,ACTION,,1,large
zig,0,93,anon_sym_STAR_PERCENT,terminal,ACTION,,1,large
zig,0,94,anon_sym_STAR_PIPE,terminal,ACTION,,1,large
zig,0,95,anon_sym_PIPE_PIPE,terminal,ACTION,,1,large
zig,0,96,anon_sym_async,terminal,ACTION,,1,large
zig,0,97,anon_sym_await,terminal,ACTION,,1,large
zig,0,98,anon_sym_continue,terminal,ACTION,,1,large
zig,0,99,anon_sym_resume,terminal,ACTION,,1,large
zig,0,100,anon_sym_return,terminal,ACTION,,1,large
zig,0,101,anon_sym_break,terminal,ACTION,,1,large
zig,0,102,anon_sym_try,terminal,ACTION,,1,large
zig,0,103,anon_sym_catch,terminal,ACTION,,1,large
zig,0,104,anon_sym_switch,terminal,ACTION,,1,large
zig,0,105,anon_sym_EQ_GT,terminal,ACTION,,1,large
zig,0,106,anon_sym_anyframe,terminal,ACTION,,1,large
zig,0,107,anon_sym_unreachable,terminal,ACTION,,1,large
zig,0,108,anon_sym_undefined,terminal,ACTION,,1,large
zig,0,109,anon_sym_null,terminal,ACTION,,1,large
zig,0,110,anon_sym_QMARK,terminal,ACTION,,1,large
zig,0,111,anon_sym_allowzero,terminal,ACTION,,1,large
zig,0,112,anon_sym_c,terminal,ACTION,,1,large
zig,0,113,anon_sym_DOT,terminal,ACTION,,1,large
zig,0,114,anon_sym_DOT_STAR,terminal,ACTION,,1,large
zig,0,115,anon_sym_DOT_QMARK,terminal,ACTION,,1,large
zig,0,116,anon_sym_DQUOTE,terminal,ACTION,,1,large
zig,0,118,aux_sym_multiline_string_token1,terminal,ACTION,,1,large
zig,0,119,sym_escape_sequence,terminal,ACTION,,1,large
zig,0,120,anon_sym_SQUOTE,terminal,ACTION,,1,large
zig,0,122,sym_integer,terminal,ACTION,,1,large
zig,0,123,sym_float,terminal,ACTION,,1,large
zig,0,124,anon_sym_true,terminal,ACTION,,1,large
zig,0,125,anon_sym_false,terminal,ACTION,,1,large
zig,0,126,anon_sym_bool,terminal,ACTION,,1,large
zig,0,127,anon_sym_f16,terminal,ACTION,,1,large
zig,0,128,anon_sym_f32,terminal,ACTION,,1,large
zig,0,129,anon_sym_f64,terminal,ACTION,,1,large
zig,0,130,anon_sym_f128,terminal,ACTION,,1,large
zig,0,131,anon_sym_void,terminal,ACTION,,1,large
zig,0,132,anon_sym_type,terminal,ACTION,,1,large
zig,0,133,anon_sym_anyerror,terminal,ACTION,,1,large
zig,0,134,anon_sym_anyopaque,terminal,ACTION,,1,large
zig,0,135,anon_sym_anytype,terminal,ACTION,,1,large
zig,0,136,anon_sym_noreturn,terminal,ACTION,,1,large
zig,0,137,anon_sym_isize,terminal,ACTION,,1,large
zig,0,138,anon_sym_usize,terminal,ACTION,,1,large
zig,0,139,anon_sym_comptime_int,terminal,ACTION,,1,large
zig,0,140,anon_sym_comptime_float,terminal,ACTION,,1,large
zig,0,141,anon_sym_c_short,terminal,ACTION,,1,large
zig,0,142,anon_sym_c_ushort,terminal,ACTION,,1,large
zig,0,143,anon_sym_c_int,terminal,ACTION,,1,large
zig,0,144,anon_sym_c_uint,terminal,ACTION,,1,large
zig,0,145,anon_sym_c_long,terminal,ACTION,,1,large
zig,0,146,anon_sym_c_ulong,terminal,ACTION,,1,large
zig,0,147,anon_sym_c_longlong,terminal,ACTION,,1,large
zig,0,148,anon_sym_c_ulonglong,terminal,ACTION,,1,large
zig,0,149,anon_sym_c_longdouble,terminal,ACTION,,1,large
zig,0,150,aux_sym_builtin_type_token1,terminal,ACTION,,1,large
zig,0,151,sym_builtin_identifier,terminal,ACTION,,1,large
zig,0,152,anon_sym_AT,terminal,ACTION,,1,large
zig,0,153,sym_comment,terminal,ACTION,,3,large
zig,1,154,sym_source_file,nonterminal,STATE,1782,,large
zig,1,155,sym__container_members,nonterminal,STATE,1791,,large
zig,1,156,sym_test_declaration,nonterminal,STATE,41,,large
zig,1,157,sym_comptime_declaration,nonterminal,STATE,41,,large
zig,1,158,sym_container_field,nonterminal,STATE,1617,,large
zig,1,159,sym_variable_declaration,nonterminal,STATE,41,,large
zig,1,161,sym__variable_declaration_header,nonterminal,STATE,1695,,large
zig,1,162,sym_function_declaration,nonterminal,STATE,41,,large
zig,1,163,sym__function_prototype,nonterminal,STATE,977,,large
zig,1,166,sym_using_namespace_declaration,nonterminal,STATE,41,,large
zig,1,167,sym_block,nonterminal,STATE,799,,large
zig,1,168,sym_struct_declaration,nonterminal,STATE,900,,large
zig,1,169,sym_opaque_declaration,nonterminal,STATE,900,,large
zig,1,170,sym_enum_declaration,nonterminal,STATE,900,,large
zig,1,171,sym_union_declaration,nonterminal,STATE,900,,large
zig,1,172,sym_error_set_declaration,nonterminal,STATE,801,,large
zig,1,184,sym__if_prefix,nonterminal,STATE,561,,large
zig,1,187,sym__for_prefix,nonterminal,STATE,563,,large
zig,1,189,sym__while_prefix,nonterminal,STATE,573,,large
zig,1,196,sym_expression,nonterminal,STATE,1468,,large
zig,1,197,sym_asm_expression,nonterminal,STATE,799,,large
zig,1,203,sym_if_expression,nonterminal,STATE,799,,large
zig,1,204,sym_for_expression,nonterminal,STATE,799,,large
zig,1,205,sym_while_expression,nonterminal,STATE,799,,large
zig,1,206,sym_assignment_expression,nonterminal,STATE,799,,large
zig,1,207,sym_unary_expression,nonterminal,STATE,799,,large
zig,1,208,sym_binary_expression,nonterminal,STATE,799,,large
