language,parse_state,symbol_id,symbol_name,symbol_kind,dispatch_kind,next_state,action_list_id,table_kind
python,0,0,ts_builtin_sym_end,terminal,ACTION,,1,large
python,0,1,sym_identifier,terminal,ACTION,,1,large
python,0,2,anon_sym_SEMI,terminal,ACTION,,1,large
python,0,3,anon_sym_import,terminal,ACTION,,1,large
python,0,4,anon_sym_DOT,terminal,ACTION,,1,large
python,0,5,anon_sym_from,terminal,ACTION,,1,large
python,0,6,anon_sym___future__,terminal,ACTION,,1,large
python,0,7,anon_sym_LPAREN,terminal,ACTION,,1,large
python,0,8,anon_sym_RPAREN,terminal,ACTION,,1,large
python,0,9,anon_sym_COMMA,terminal,ACTION,,1,large
python,0,10,anon_sym_as,terminal,ACTION,,1,large
python,0,11,anon_sym_STAR,terminal,ACTION,,1,large
python,0,12,anon_sym_print,terminal,ACTION,,1,large
python,0,13,anon_sym_GT_GT,terminal,ACTION,,1,large
python,0,14,anon_sym_assert,terminal,ACTION,,1,large
python,0,15,anon_sym_COLON_EQ,terminal,ACTION,,1,large
python,0,16,anon_sym_return,terminal,ACTION,,1,large
python,0,17,anon_sym_del,terminal,ACTION,,1,large
python,0,18,anon_sym_raise,terminal,ACTION,,1,large
python,0,19,anon_sym_pass,terminal,ACTION,,1,large
python,0,20,anon_sym_break,terminal,ACTION,,1,large
python,0,21,anon_sym_continue,terminal,ACTION,,1,large
python,0,22,anon_sym_if,terminal,ACTION,,1,large
python,0,23,anon_sym_COLON,terminal,ACTION,,1,large
python,0,24,anon_sym_elif,terminal,ACTION,,1,large
python,0,25,anon_sym_else,terminal,ACTION,,1,large
python,0,26,anon_sym_match,terminal,ACTION,,1,large
python,0,27,anon_sym_case,terminal,ACTION,,1,large
python,0,28,anon_sym_async,terminal,ACTION,,1,large
python,0,29,anon_sym_for,terminal,ACTION,,1,large
python,0,30,anon_sym_in,terminal,ACTION,,1,large
python,0,31,anon_sym_while,terminal,ACTION,,1,large
python,0,32,anon_sym_try,terminal,ACTION,,1,large
python,0,33,anon_sym_except,terminal,ACTION,,1,large
python,0,34,anon_sym_STAR2,terminal,ACTION,,1,large
python,0,35,anon_sym_finally,terminal,ACTION,,1,large
python,0,36,anon_sym_with,terminal,ACTION,,1,large
python,0,37,anon_sym_def,terminal,ACTION,,1,large
python,0,38,anon_sym_DASH_GT,terminal,ACTION,,1,large
python,0,39,anon_sym_STAR_STAR,terminal,ACTION,,1,large
python,0,40,anon_sym_global,terminal,ACTION,,1,large
python,0,41,anon_sym_nonlocal,terminal,ACTION,,1,large
python,0,42,anon_sym_exec,terminal,ACTION,,1,large
python,0,43,anon_sym_type,terminal,ACTION,,1,large
python,0,44,anon_sym_EQ,terminal,ACTION,,1,large
python,0,45,anon_sym_class,terminal,ACTION,,1,large
python,0,46,anon_sym_LBRACK,terminal,ACTION,,1,large
python,0,47,anon_sym_RBRACK,terminal,ACTION,,1,large
python,0,48,anon_sym_AT,terminal,ACTION,,1,large
python,0,49,anon_sym_DASH,terminal,ACTION,,1,large
python,0,50,anon_sym__,terminal,ACTION,,1,large
python,0,51,anon_sym_PIPE,terminal,ACTION,,1,large
python,0,52,anon_sym_LBRACE,terminal,ACTION,,1,large
python,0,53,anon_sym_RBRACE,terminal,ACTION,,1,large
python,0,54,anon_sym_PLUS,terminal,ACTION,,1,large
python,0,55,anon_sym_not,terminal,ACTION,,1,large
python,0,56,anon_sym_and,terminal,ACTION,,1,large
python,0,57,anon_sym_or,terminal,ACTION,,1,large
python,0,58,anon_sym_SLASH,terminal,ACTION,,1,large
python,0,59,anon_sym_PERCENT,terminal,ACTION,,1,large
python,0,60,anon_sym_SLASH_SLASH,terminal,ACTION,,1,large
python,0,61,anon_sym_AMP,terminal,ACTION,,1,large
python,0,62,anon_sym_CARET,terminal,ACTION,,1,large
python,0,63,anon_sym_LT_LT,terminal,ACTION,,1,large
python,0,64,anon_sym_TILDE,terminal,ACTION,,1,large
python,0,65,anon_sym_is,terminal,ACTION,,1,large
python,0,66,anon_sym_LT,terminal,ACTION,,1,large
python,0,67,anon_sym_LT_EQ,terminal,ACTION,,1,large
python,0,68,anon_sym_EQ_EQ,terminal,ACTION,,1,large
python,0,69,anon_sym_BANG_EQ,terminal,ACTION,,1,large
python,0,70,anon_sym_GT_EQ,terminal,ACTION,,1,large
python,0,71,anon_sym_GT,terminal,ACTION,,1,large
