failure_id,case_id,feature,value
99090680f3e3c1c8a3a36d78073e6bb6059ecf7c7d3a708c9171bfbff24a062a,f92a11dfb4b06ee982dbb8ea002a2b5afbe6625385c531abdaba8b29af74f5d3,stage,V4_NATIVE_EMISSION
99090680f3e3c1c8a3a36d78073e6bb6059ecf7c7d3a708c9171bfbff24a062a,f92a11dfb4b06ee982dbb8ea002a2b5afbe6625385c531abdaba8b29af74f5d3,class,BACKEND
b622cd8c07af557f2d8274d07af4b5cabb804977c004119dc6bf1ff0d6019e13,f92a11dfb4b06ee982dbb8ea002a2b5afbe6625385c531abdaba8b29af74f5d3,stage,V4_NATIVE_EMISSION
b622cd8c07af557f2d8274d07af4b5cabb804977c004119dc6bf1ff0d6019e13,f92a11dfb4b06ee982dbb8ea002a2b5afbe6625385c531abdaba8b29af74f5d3,class,BACKEND
00ea9d4252aad424dcce2b888621ef472d5591bd7ba054aa1dc7dc7b1ed47e42,f92a11dfb4b06ee982dbb8ea002a2b5afbe6625385c531abdaba8b29af74f5d3,stage,V4_NATIVE_EMISSION
00ea9d4252aad424dcce2b888621ef472d5591bd7ba054aa1dc7dc7b1ed47e42,f92a11dfb4b06ee982dbb8ea002a2b5afbe6625385c531abdaba8b29af74f5d3,class,BACKEND
a4ab56cac2f14cd39d04a45d791e900d2f35609af35e162067ca5e55983a2079,f92a11dfb4b06ee982dbb8ea002a2b5afbe6625385c531abdaba8b29af74f5d3,stage,V4_NATIVE_EMISSION
a4ab56cac2f14cd39d04a45d791e900d2f35609af35e162067ca5e55983a2079,f92a11dfb4b06ee982dbb8ea002a2b5afbe6625385c531abdaba8b29af74f5d3,class,BACKEND
9c283de95cf79455b4ee0aea71dfcebefa5ac2a11eeb3ef4ed71a5e782440ecc,f92a11dfb4b06ee982dbb8ea002a2b5afbe6625385c531abdaba8b29af74f5d3,stage,V4_NATIVE_EMISSION
9c283de95cf79455b4ee0aea71dfcebefa5ac2a11eeb3ef4ed71a5e782440ecc,f92a11dfb4b06ee982dbb8ea002a2b5afbe6625385c531abdaba8b29af74f5d3,class,BACKEND
