failure_id,case_id,feature,value
30323600d7614a67e8c1d412f3a7afc2974f07da73f50a928ae9f2d784bcb3f3,1356bb7db4a7bb8ac0657cf353950a2f55cf8c513728a9c56f53285d76663a52,stage,V0_SOURCE_PARSE
30323600d7614a67e8c1d412f3a7afc2974f07da73f50a928ae9f2d784bcb3f3,1356bb7db4a7bb8ac0657cf353950a2f55cf8c513728a9c56f53285d76663a52,class,FRONTEND
2bc4ae1e0a6a8a6eebc002824c56f86bbe5effd25a239f65586a5c23c5175730,1356bb7db4a7bb8ac0657cf353950a2f55cf8c513728a9c56f53285d76663a52,stage,V0_SOURCE_PARSE
2bc4ae1e0a6a8a6eebc002824c56f86bbe5effd25a239f65586a5c23c5175730,1356bb7db4a7bb8ac0657cf353950a2f55cf8c513728a9c56f53285d76663a52,class,FRONTEND
ff2542b8444fc4ff0e11930e7b13525efa53d42a4bd03fd05b0c5d0e9e7e8a35,1356bb7db4a7bb8ac0657cf353950a2f55cf8c513728a9c56f53285d76663a52,stage,V0_SOURCE_PARSE
ff2542b8444fc4ff0e11930e7b13525efa53d42a4bd03fd05b0c5d0e9e7e8a35,1356bb7db4a7bb8ac0657cf353950a2f55cf8c513728a9c56f53285d76663a52,class,FRONTEND
be402ed0d7cf3b4f39201aa5295294d373ef10da5682e154b87147ea7c534919,1356bb7db4a7bb8ac0657cf353950a2f55cf8c513728a9c56f53285d76663a52,stage,V0_SOURCE_PARSE
be402ed0d7cf3b4f39201aa5295294d373ef10da5682e154b87147ea7c534919,1356bb7db4a7bb8ac0657cf353950a2f55cf8c513728a9c56f53285d76663a52,class,FRONTEND
ccee65bef9d90c6b39652aeb338631a40c1fa8b06b4e324b65cadf42da020632,1356bb7db4a7bb8ac0657cf353950a2f55cf8c513728a9c56f53285d76663a52,stage,V0_SOURCE_PARSE
ccee65bef9d90c6b39652aeb338631a40c1fa8b06b4e324b65cadf42da020632,1356bb7db4a7bb8ac0657cf353950a2f55cf8c513728a9c56f53285d76663a52,class,FRONTEND
fa7c05cf96e76190a69f704b6e8723051aee688bc9d0fb16d31a04e3a8ed3b31,1356bb7db4a7bb8ac0657cf353950a2f55cf8c513728a9c56f53285d76663a52,stage,V0_SOURCE_PARSE
fa7c05cf96e76190a69f704b6e8723051aee688bc9d0fb16d31a04e3a8ed3b31,1356bb7db4a7bb8ac0657cf353950a2f55cf8c513728a9c56f53285d76663a52,class,FRONTEND
bb9234a58125d86011d732e60a7bde13378d09c9337f2d19ce7a6986d7895ce0,1356bb7db4a7bb8ac0657cf353950a2f55cf8c513728a9c56f53285d76663a52,stage,V0_SOURCE_PARSE
bb9234a58125d86011d732e60a7bde13378d09c9337f2d19ce7a6986d7895ce0,1356bb7db4a7bb8ac0657cf353950a2f55cf8c513728a9c56f53285d76663a52,class,FRONTEND
92cd24eb916baa652578d21886ba7581493f6075c8d8d04b825813a40b214ac6,1356bb7db4a7bb8ac0657cf353950a2f55cf8c513728a9c56f53285d76663a52,stage,V0_SOURCE_PARSE
92cd24eb916baa652578d21886ba7581493f6075c8d8d04b825813a40b214ac6,1356bb7db4a7bb8ac0657cf353950a2f55cf8c513728a9c56f53285d76663a52,class,FRONTEND
b31bae18a78a1f5121e1c7f20aca4bf59460b88b7bcd736fac919a61c68cb21b,1356bb7db4a7bb8ac0657cf353950a2f55cf8c513728a9c56f53285d76663a52,stage,V0_SOURCE_PARSE
b31bae18a78a1f5121e1c7f20aca4bf59460b88b7bcd736fac919a61c68cb21b,1356bb7db4a7bb8ac0657cf353950a2f55cf8c513728a9c56f53285d76663a52,class,FRONTEND
f77b47559fe6ae4d5cf374ab613a3ec1f16cac01c226225b55766512a212c851,1356bb7db4a7bb8ac0657cf353950a2f55cf8c513728a9c56f53285d76663a52,stage,V0_SOURCE_PARSE
