failure_id,case_id,source_language,target_language,output_kind,validation_stage,diagnostic_class,diagnostic
bd6c862a21156f4e60105a6b9d181394392e18d235a97ae6c341486689f459b2,fd0a84f407df0f14ad4e1d0cf568c425578e4e9e861839027ce7b29d45c1e747,python,,assembly,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=4
f0d90ad32d52748f4b7015e418e2ae40d4d319e5de1ac254c7eae4cd7347d428,fd0a84f407df0f14ad4e1d0cf568c425578e4e9e861839027ce7b29d45c1e747,python,,machine_code,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=4
16e6ab648b88f02bcbb3e912ef8cc4462d9161f3e24245776bbf01e9898790c3,fd0a84f407df0f14ad4e1d0cf568c425578e4e9e861839027ce7b29d45c1e747,python,,object,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=4
131ff4a639c899a5dd982c87177ebd41db524a1ab65edc2fdb47574497d6fcdd,fd0a84f407df0f14ad4e1d0cf568c425578e4e9e861839027ce7b29d45c1e747,python,,executable,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=4
489f718183834a55a0e515aeccc0cc4e576556aaddc44bdaeb98cefd14536e5f,dc2cca9ddc7cbd766629127f011a8bcc9eb7a537db597d4b0498caabbc6ce71d,python,,assembly,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""a"" node=1"
a53f9b70abe61b7344ed24ebcd66a0e53ffc53f058980d17a0b03016f56f7f90,dc2cca9ddc7cbd766629127f011a8bcc9eb7a537db597d4b0498caabbc6ce71d,python,,machine_code,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""a"" node=1"
40cbd3d407b48cde15c92d2c241dedaf83fb3d5a4f13d3a7bf3892c57fb7aae6,dc2cca9ddc7cbd766629127f011a8bcc9eb7a537db597d4b0498caabbc6ce71d,python,,object,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""a"" node=1"
0aa6c9b1029089dccf0ffc5911104e8cc25ec579ca5ae292cd86b3b0a7aa1141,dc2cca9ddc7cbd766629127f011a8bcc9eb7a537db597d4b0498caabbc6ce71d,python,,executable,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""a"" node=1"
48f269197a0025cdadbdbba465e3735a656c27ee6cb52d4958abd5d0fd62d0ba,207b19db05873b7bd1f58833c54a60fd49b817d327ca09c121b13ed4792e5b3e,python,,assembly,NATIVE,UNKNOWN_FAILURE,"native call ""len"" requires linked implementation"
e6d7dd6cf419cd8960bc061bf3a43b9d45832fbcef02a5b86132c6e55f0a4012,207b19db05873b7bd1f58833c54a60fd49b817d327ca09c121b13ed4792e5b3e,python,,machine_code,NATIVE,UNKNOWN_FAILURE,"native call ""len"" requires linked implementation"
