case_id,source_language,input_kind,status,input_bytes,uast_hash,diagnostic
158554041d80602d84565fe6c11eb9c1568fd164caa04711dcde1bd1c236d374,kotlin,assembly,FAIL,335,,"binary frontend: semantic lifting unavailable for instruction ""push"""
158554041d80602d84565fe6c11eb9c1568fd164caa04711dcde1bd1c236d374,kotlin,machine_code,FAIL,70,,"binary frontend: semantic lifting unavailable for instruction ""push"""
158554041d80602d84565fe6c11eb9c1568fd164caa04711dcde1bd1c236d374,kotlin,object,FAIL,165,,"binary frontend: semantic lifting unavailable for instruction ""push"""
158554041d80602d84565fe6c11eb9c1568fd164caa04711dcde1bd1c236d374,kotlin,executable,FAIL,2048,,"binary frontend: semantic lifting unavailable for instruction ""push"""
8b51a2e720d3b086f65b33dd12fd4a3e5c044c9ebc4a392be64665e2f1e37dc7,kotlin,assembly,FAIL,202,,"binary frontend: semantic lifting unavailable for instruction ""push"""
8b51a2e720d3b086f65b33dd12fd4a3e5c044c9ebc4a392be64665e2f1e37dc7,kotlin,machine_code,FAIL,36,,"binary frontend: semantic lifting unavailable for instruction ""push"""
8b51a2e720d3b086f65b33dd12fd4a3e5c044c9ebc4a392be64665e2f1e37dc7,kotlin,object,FAIL,131,,"binary frontend: semantic lifting unavailable for instruction ""push"""
8b51a2e720d3b086f65b33dd12fd4a3e5c044c9ebc4a392be64665e2f1e37dc7,kotlin,executable,FAIL,2048,,"binary frontend: semantic lifting unavailable for instruction ""push"""
b5e6192ba480c9c2d5124822ba2130b3f011a74bbe33f359fa84be8682b42e40,kotlin,assembly,FAIL,334,,"binary frontend: semantic lifting unavailable for instruction ""push"""
b5e6192ba480c9c2d5124822ba2130b3f011a74bbe33f359fa84be8682b42e40,kotlin,machine_code,FAIL,70,,"binary frontend: semantic lifting unavailable for instruction ""push"""
b5e6192ba480c9c2d5124822ba2130b3f011a74bbe33f359fa84be8682b42e40,kotlin,object,FAIL,165,,"binary frontend: semantic lifting unavailable for instruction ""push"""
b5e6192ba480c9c2d5124822ba2130b3f011a74bbe33f359fa84be8682b42e40,kotlin,executable,FAIL,2048,,"binary frontend: semantic lifting unavailable for instruction ""push"""
