case_id,source_language,target_language,v0_parse,v1_matrixir,v2_uast,v3_closure,v4_emit,v5_reparse,v6_compile,v7_execute,v8_behavior,route,diagnostic
47d63c4376fff890b4b0f77844945863db095089737562dd0fbddbf98e9be22b,r,r,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
47d63c4376fff890b4b0f77844945863db095089737562dd0fbddbf98e9be22b,r,go,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
47d63c4376fff890b4b0f77844945863db095089737562dd0fbddbf98e9be22b,r,rust,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
47d63c4376fff890b4b0f77844945863db095089737562dd0fbddbf98e9be22b,r,cpp,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
47d63c4376fff890b4b0f77844945863db095089737562dd0fbddbf98e9be22b,r,c,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
47d63c4376fff890b4b0f77844945863db095089737562dd0fbddbf98e9be22b,r,python,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
47d63c4376fff890b4b0f77844945863db095089737562dd0fbddbf98e9be22b,r,zig,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
47d63c4376fff890b4b0f77844945863db095089737562dd0fbddbf98e9be22b,r,julia,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
47d63c4376fff890b4b0f77844945863db095089737562dd0fbddbf98e9be22b,r,nim,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
47d63c4376fff890b4b0f77844945863db095089737562dd0fbddbf98e9be22b,r,csharp,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
47d63c4376fff890b4b0f77844945863db095089737562dd0fbddbf98e9be22b,r,java,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
47d63c4376fff890b4b0f77844945863db095089737562dd0fbddbf98e9be22b,r,kotlin,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
47d63c4376fff890b4b0f77844945863db095089737562dd0fbddbf98e9be22b,r,swift,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
917b9766c4e0d1d8676ad1b48a6ef960a87755e461512031d97ee162eccf8195,r,r,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
917b9766c4e0d1d8676ad1b48a6ef960a87755e461512031d97ee162eccf8195,r,go,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
917b9766c4e0d1d8676ad1b48a6ef960a87755e461512031d97ee162eccf8195,r,rust,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
917b9766c4e0d1d8676ad1b48a6ef960a87755e461512031d97ee162eccf8195,r,cpp,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
917b9766c4e0d1d8676ad1b48a6ef960a87755e461512031d97ee162eccf8195,r,c,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
