case_id,language,case_name,axis,feature,value
0,r,Function No Body With Assignment,tree_sitter_relation,binary_operator>function_definition,1
0,r,Function No Body With Assignment,tree_sitter_relation,binary_operator>identifier,1
0,r,Function No Body With Assignment,tree_sitter_relation,field:lhs>identifier,1
0,r,Function No Body With Assignment,tree_sitter_relation,field:name>identifier,1
0,r,Function No Body With Assignment,tree_sitter_relation,field:parameter>parameter,1
0,r,Function No Body With Assignment,tree_sitter_relation,field:parameters>parameters,1
0,r,Function No Body With Assignment,tree_sitter_relation,field:rhs>function_definition,1
0,r,Function No Body With Assignment,tree_sitter_relation,function_definition>parameters,1
0,r,Function No Body With Assignment,tree_sitter_relation,parameter>identifier,1
0,r,Function No Body With Assignment,tree_sitter_relation,parameters>comma,1
0,r,Function No Body With Assignment,tree_sitter_relation,parameters>parameter,1
0,r,Function No Body With Assignment,tree_sitter_relation,program>binary_operator,1
1,r,Function No Body Inside Another Function,tree_sitter_relation,ERROR>identifier,1
1,r,Function No Body Inside Another Function,tree_sitter_relation,ERROR>parameters,1
2,r,"Not A Call, Subset, Or Subset2",tree_sitter_relation,field:body>identifier,1
2,r,"Not A Call, Subset, Or Subset2",tree_sitter_relation,parenthesized_expression>identifier,1
2,r,"Not A Call, Subset, Or Subset2",tree_sitter_relation,program>identifier,1
2,r,"Not A Call, Subset, Or Subset2",tree_sitter_relation,program>parenthesized_expression,1
3,r,"Not A Call, Subset, Or Subset2 Due To Sequential Arguments",tree_sitter_relation,ERROR>identifier,1
3,r,"Not A Call, Subset, Or Subset2 Due To Sequential Arguments",tree_sitter_relation,argument>identifier,1
3,r,"Not A Call, Subset, Or Subset2 Due To Sequential Arguments",tree_sitter_relation,arguments>argument,1
3,r,"Not A Call, Subset, Or Subset2 Due To Sequential Arguments",tree_sitter_relation,arguments>comma,1
3,r,"Not A Call, Subset, Or Subset2 Due To Sequential Arguments",tree_sitter_relation,call>arguments,1
3,r,"Not A Call, Subset, Or Subset2 Due To Sequential Arguments",tree_sitter_relation,call>identifier,1
3,r,"Not A Call, Subset, Or Subset2 Due To Sequential Arguments",tree_sitter_relation,field:argument>argument,1
3,r,"Not A Call, Subset, Or Subset2 Due To Sequential Arguments",tree_sitter_relation,field:arguments>arguments,1
3,r,"Not A Call, Subset, Or Subset2 Due To Sequential Arguments",tree_sitter_relation,field:function>identifier,1
3,r,"Not A Call, Subset, Or Subset2 Due To Sequential Arguments",tree_sitter_relation,field:value>identifier,1
3,r,"Not A Call, Subset, Or Subset2 Due To Sequential Arguments",tree_sitter_relation,program>call,1
3,r,"Not A Call, Subset, Or Subset2 Due To Sequential Arguments",tree_sitter_relation,program>subset,1
3,r,"Not A Call, Subset, Or Subset2 Due To Sequential Arguments",tree_sitter_relation,program>subset2,1
3,r,"Not A Call, Subset, Or Subset2 Due To Sequential Arguments",tree_sitter_relation,subset2>arguments,1
3,r,"Not A Call, Subset, Or Subset2 Due To Sequential Arguments",tree_sitter_relation,subset2>identifier,1
3,r,"Not A Call, Subset, Or Subset2 Due To Sequential Arguments",tree_sitter_relation,subset>arguments,1
3,r,"Not A Call, Subset, Or Subset2 Due To Sequential Arguments",tree_sitter_relation,subset>identifier,1
5,r,Not A Parenthesized Expression 2,tree_sitter_relation,parenthesized_expression>float,1
5,r,Not A Parenthesized Expression 2,tree_sitter_relation,program>parenthesized_expression,1
6,r,Not A Parenthesized Expression 3,tree_sitter_relation,parenthesized_expression>float,1
6,r,Not A Parenthesized Expression 3,tree_sitter_relation,program>parenthesized_expression,1
7,r,"Dollar, At, Namespace, Namespace Internal With `if` RHS",tree_sitter_relation,extract_operator>identifier,1
7,r,"Dollar, At, Namespace, Namespace Internal With `if` RHS",tree_sitter_relation,namespace_operator>identifier,1
7,r,"Dollar, At, Namespace, Namespace Internal With `if` RHS",tree_sitter_relation,program>comment,1
7,r,"Dollar, At, Namespace, Namespace Internal With `if` RHS",tree_sitter_relation,program>extract_operator,1
7,r,"Dollar, At, Namespace, Namespace Internal With `if` RHS",tree_sitter_relation,program>namespace_operator,1
8,r,"Dollar, At, Namespace, Namespace Internal With Newline Before Operator",tree_sitter_relation,program>comment,1
8,r,"Dollar, At, Namespace, Namespace Internal With Newline Before Operator",tree_sitter_relation,program>identifier,1
12,r,"Opening Brace, Closing Parenthesis",tree_sitter_relation,program>comment,1
15,r,"Opening Bracket2, Unmatched Closing Bracket",tree_sitter_relation,program>identifier,1
16,r,"Opening Bracket and Bracket2, Unmatched Closing Bracket",tree_sitter_relation,ERROR>identifier,1
16,r,"Opening Bracket and Bracket2, Unmatched Closing Bracket",tree_sitter_relation,program>identifier,1
17,r,"Opening Bracket2 and Bracket, Matched Closing Bracket",tree_sitter_relation,argument>float,1
17,r,"Opening Bracket2 and Bracket, Matched Closing Bracket",tree_sitter_relation,argument>subset,1
17,r,"Opening Bracket2 and Bracket, Matched Closing Bracket",tree_sitter_relation,arguments>argument,1
17,r,"Opening Bracket2 and Bracket, Matched Closing Bracket",tree_sitter_relation,field:argument>argument,1
17,r,"Opening Bracket2 and Bracket, Matched Closing Bracket",tree_sitter_relation,field:arguments>arguments,1
17,r,"Opening Bracket2 and Bracket, Matched Closing Bracket",tree_sitter_relation,field:function>identifier,1
17,r,"Opening Bracket2 and Bracket, Matched Closing Bracket",tree_sitter_relation,field:value>float,1
17,r,"Opening Bracket2 and Bracket, Matched Closing Bracket",tree_sitter_relation,field:value>subset,1
17,r,"Opening Bracket2 and Bracket, Matched Closing Bracket",tree_sitter_relation,program>subset2,1
17,r,"Opening Bracket2 and Bracket, Matched Closing Bracket",tree_sitter_relation,subset2>arguments,1
17,r,"Opening Bracket2 and Bracket, Matched Closing Bracket",tree_sitter_relation,subset2>identifier,1
17,r,"Opening Bracket2 and Bracket, Matched Closing Bracket",tree_sitter_relation,subset>arguments,1
17,r,"Opening Bracket2 and Bracket, Matched Closing Bracket",tree_sitter_relation,subset>identifier,1
18,r,"Opening Bracket2 and Bracket, Unmatched Closing Bracket",tree_sitter_relation,ERROR>subset,1
18,r,"Opening Bracket2 and Bracket, Unmatched Closing Bracket",tree_sitter_relation,argument>float,1
18,r,"Opening Bracket2 and Bracket, Unmatched Closing Bracket",tree_sitter_relation,arguments>argument,1
18,r,"Opening Bracket2 and Bracket, Unmatched Closing Bracket",tree_sitter_relation,field:argument>argument,1
18,r,"Opening Bracket2 and Bracket, Unmatched Closing Bracket",tree_sitter_relation,field:arguments>arguments,1
18,r,"Opening Bracket2 and Bracket, Unmatched Closing Bracket",tree_sitter_relation,field:function>identifier,1
18,r,"Opening Bracket2 and Bracket, Unmatched Closing Bracket",tree_sitter_relation,field:value>float,1
18,r,"Opening Bracket2 and Bracket, Unmatched Closing Bracket",tree_sitter_relation,program>identifier,1
18,r,"Opening Bracket2 and Bracket, Unmatched Closing Bracket",tree_sitter_relation,subset>arguments,1
18,r,"Opening Bracket2 and Bracket, Unmatched Closing Bracket",tree_sitter_relation,subset>identifier,1
19,r,Calls With NA As Argument Name,tree_sitter_relation,ERROR>na,1
19,r,Calls With NA As Argument Name,tree_sitter_relation,program>comment,1
19,r,Calls With NA As Argument Name,tree_sitter_relation,program>identifier,1
20,r,Unsupported Subset2 With `]]` Over Multiple Lines (#177),tree_sitter_relation,ERROR>string,1
20,r,Unsupported Subset2 With `]]` Over Multiple Lines (#177),tree_sitter_relation,program>identifier,1
20,r,Unsupported Subset2 With `]]` Over Multiple Lines (#177),tree_sitter_relation,string>string_close,1
20,r,Unsupported Subset2 With `]]` Over Multiple Lines (#177),tree_sitter_relation,string>string_content,1
20,r,Unsupported Subset2 With `]]` Over Multiple Lines (#177),tree_sitter_relation,string>string_open,1
21,r,Functions,tree_sitter_relation,binary_operator>float,1
21,r,Functions,tree_sitter_relation,braced_expression>identifier,1
21,r,Functions,tree_sitter_relation,field:body>binary_operator,1
21,r,Functions,tree_sitter_relation,field:body>braced_expression,1
21,r,Functions,tree_sitter_relation,field:body>float,1
21,r,Functions,tree_sitter_relation,field:body>for_statement,1
21,r,Functions,tree_sitter_relation,field:body>function_definition,1
21,r,Functions,tree_sitter_relation,field:body>identifier,1
21,r,Functions,tree_sitter_relation,field:default>float,1
21,r,Functions,tree_sitter_relation,field:default>function_definition,1
21,r,Functions,tree_sitter_relation,field:lhs>float,1
21,r,Functions,tree_sitter_relation,field:name>identifier,1
21,r,Functions,tree_sitter_relation,field:parameter>parameter,1
21,r,Functions,tree_sitter_relation,field:parameters>parameters,1
21,r,Functions,tree_sitter_relation,field:rhs>float,1
21,r,Functions,tree_sitter_relation,field:sequence>binary_operator,1
21,r,Functions,tree_sitter_relation,field:variable>identifier,1
21,r,Functions,tree_sitter_relation,for_statement>binary_operator,1
21,r,Functions,tree_sitter_relation,for_statement>identifier,1
21,r,Functions,tree_sitter_relation,function_definition>binary_operator,1
21,r,Functions,tree_sitter_relation,function_definition>braced_expression,1
21,r,Functions,tree_sitter_relation,function_definition>comment,1
21,r,Functions,tree_sitter_relation,function_definition>float,1
21,r,Functions,tree_sitter_relation,function_definition>for_statement,1
21,r,Functions,tree_sitter_relation,function_definition>function_definition,1
21,r,Functions,tree_sitter_relation,function_definition>parameters,1
21,r,Functions,tree_sitter_relation,parameter>float,1
21,r,Functions,tree_sitter_relation,parameter>function_definition,1
21,r,Functions,tree_sitter_relation,parameter>identifier,1
21,r,Functions,tree_sitter_relation,parameters>comma,1
21,r,Functions,tree_sitter_relation,parameters>parameter,1
21,r,Functions,tree_sitter_relation,program>comment,1
21,r,Functions,tree_sitter_relation,program>function_definition,1
22,r,Functions With `return` As Parameter Name,tree_sitter_relation,field:body>identifier,1
22,r,Functions With `return` As Parameter Name,tree_sitter_relation,field:default>float,1
22,r,Functions With `return` As Parameter Name,tree_sitter_relation,field:name>identifier,1
22,r,Functions With `return` As Parameter Name,tree_sitter_relation,field:parameter>parameter,1
22,r,Functions With `return` As Parameter Name,tree_sitter_relation,field:parameters>parameters,1
22,r,Functions With `return` As Parameter Name,tree_sitter_relation,function_definition>identifier,1
22,r,Functions With `return` As Parameter Name,tree_sitter_relation,function_definition>parameters,1
22,r,Functions With `return` As Parameter Name,tree_sitter_relation,parameter>float,1
22,r,Functions With `return` As Parameter Name,tree_sitter_relation,parameter>identifier,1
22,r,Functions With `return` As Parameter Name,tree_sitter_relation,parameters>parameter,1
22,r,Functions With `return` As Parameter Name,tree_sitter_relation,program>comment,1
22,r,Functions With `return` As Parameter Name,tree_sitter_relation,program>function_definition,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,argument>dots,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,argument>string,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,arguments>argument,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,binary_operator>dot_dot_i,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,braced_expression>call,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,call>arguments,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,call>identifier,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,field:argument>argument,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,field:arguments>arguments,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,field:body>binary_operator,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,field:body>braced_expression,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,field:body>call,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,field:close>string_close,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,field:content>string_content,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,field:default>float,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,field:function>identifier,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,field:lhs>dot_dot_i,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,field:name>dot_dot_i,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,field:name>dots,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,field:name>identifier,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,field:open>string_open,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,field:parameter>parameter,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,field:parameters>parameters,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,field:rhs>dot_dot_i,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,field:value>dots,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,field:value>string,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,function_definition>binary_operator,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,function_definition>braced_expression,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,function_definition>call,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,function_definition>parameters,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,parameter>dot_dot_i,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,parameter>dots,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,parameter>float,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,parameter>identifier,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,parameters>comma,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,parameters>parameter,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,program>comment,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,program>function_definition,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,string>string_close,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,string>string_content,1
23,r,Function Dots And Dot Dot I,tree_sitter_relation,string>string_open,1
24,r,Function No Body,tree_sitter_relation,field:name>identifier,1
24,r,Function No Body,tree_sitter_relation,field:parameter>parameter,1
24,r,Function No Body,tree_sitter_relation,field:parameters>parameters,1
