case_id,language,case_name,axis,feature,value
28,r,Not An Arithmetic Operator,uast_relation,data.operand,1
28,r,Not An Arithmetic Operator,uast_relation,effect.has,1
28,r,Not An Arithmetic Operator,uast_relation,evaluation.before,1
28,r,Not An Arithmetic Operator,uast_relation,operation.kind,1
28,r,Not An Arithmetic Operator,uast_relation,syntax.child,1
36,r,Subset and Subset2 Precedence,uast_relation,data.operand,1
36,r,Subset and Subset2 Precedence,uast_relation,effect.has,1
36,r,Subset and Subset2 Precedence,uast_relation,evaluation.before,1
36,r,Subset and Subset2 Precedence,uast_relation,operation.kind,1
36,r,Subset and Subset2 Precedence,uast_relation,syntax.child,1
37,r,If,uast_relation,call.calls,1
37,r,If,uast_relation,control.next,1
37,r,If,uast_relation,control.true,1
37,r,If,uast_relation,data.operand,1
37,r,If,uast_relation,effect.has,1
37,r,If,uast_relation,evaluation.before,1
37,r,If,uast_relation,operation.kind,1
37,r,If,uast_relation,syntax.child,1
38,r,If-else,uast_relation,control.false,1
38,r,If-else,uast_relation,control.next,1
38,r,If-else,uast_relation,control.true,1
38,r,If-else,uast_relation,data.operand,1
38,r,If-else,uast_relation,effect.has,1
38,r,If-else,uast_relation,evaluation.before,1
38,r,If-else,uast_relation,syntax.child,1
39,r,Complex If Expression,uast_relation,control.false,1
39,r,Complex If Expression,uast_relation,control.next,1
39,r,Complex If Expression,uast_relation,control.true,1
39,r,Complex If Expression,uast_relation,data.operand,1
39,r,Complex If Expression,uast_relation,effect.has,1
39,r,Complex If Expression,uast_relation,evaluation.before,1
39,r,Complex If Expression,uast_relation,operation.kind,1
39,r,Complex If Expression,uast_relation,syntax.child,1
41,r,Identifiers starting with `else` that are not the `else` keyword - 2 (#200),uast_relation,control.next,1
41,r,Identifiers starting with `else` that are not the `else` keyword - 2 (#200),uast_relation,control.true,1
41,r,Identifiers starting with `else` that are not the `else` keyword - 2 (#200),uast_relation,data.operand,1
41,r,Identifiers starting with `else` that are not the `else` keyword - 2 (#200),uast_relation,effect.has,1
41,r,Identifiers starting with `else` that are not the `else` keyword - 2 (#200),uast_relation,evaluation.before,1
41,r,Identifiers starting with `else` that are not the `else` keyword - 2 (#200),uast_relation,syntax.child,1
42,r,For,uast_relation,call.calls,1
42,r,For,uast_relation,control.next,1
42,r,For,uast_relation,data.operand,1
42,r,For,uast_relation,effect.has,1
42,r,For,uast_relation,evaluation.before,1
42,r,For,uast_relation,operation.kind,1
42,r,For,uast_relation,syntax.child,1
44,r,While,uast_relation,binding.declares,1
44,r,While,uast_relation,binding.refers,1
44,r,While,uast_relation,control.next,1
44,r,While,uast_relation,data.def_use,1
44,r,While,uast_relation,data.operand,1
44,r,While,uast_relation,effect.has,1
44,r,While,uast_relation,evaluation.before,1
44,r,While,uast_relation,name.resolves,1
44,r,While,uast_relation,operation.kind,1
44,r,While,uast_relation,syntax.child,1
46,r,Repeat,uast_relation,control.next,1
46,r,Repeat,uast_relation,data.operand,1
46,r,Repeat,uast_relation,effect.has,1
46,r,Repeat,uast_relation,syntax.child,1
49,r,Dollar,uast_relation,call.calls,1
49,r,Dollar,uast_relation,data.operand,1
49,r,Dollar,uast_relation,effect.has,1
49,r,Dollar,uast_relation,evaluation.before,1
49,r,Dollar,uast_relation,operation.kind,1
49,r,Dollar,uast_relation,syntax.child,1
51,r,Slot,uast_relation,call.calls,1
51,r,Slot,uast_relation,data.operand,1
51,r,Slot,uast_relation,effect.has,1
51,r,Slot,uast_relation,evaluation.before,1
51,r,Slot,uast_relation,operation.kind,1
51,r,Slot,uast_relation,syntax.child,1
62,r,Braced Expression,uast_relation,data.operand,1
62,r,Braced Expression,uast_relation,effect.has,1
62,r,Braced Expression,uast_relation,evaluation.before,1
62,r,Braced Expression,uast_relation,syntax.child,1
63,r,Parenthesized Expression,uast_relation,call.calls,1
63,r,Parenthesized Expression,uast_relation,data.operand,1
63,r,Parenthesized Expression,uast_relation,effect.has,1
63,r,Parenthesized Expression,uast_relation,evaluation.before,1
63,r,Parenthesized Expression,uast_relation,operation.kind,1
63,r,Parenthesized Expression,uast_relation,scope.parent,1
63,r,Parenthesized Expression,uast_relation,syntax.child,1
64,r,Colon,uast_relation,data.operand,1
64,r,Colon,uast_relation,effect.has,1
64,r,Colon,uast_relation,evaluation.before,1
64,r,Colon,uast_relation,operation.kind,1
64,r,Colon,uast_relation,syntax.child,1
65,r,Formulas,uast_relation,data.operand,1
65,r,Formulas,uast_relation,effect.has,1
65,r,Formulas,uast_relation,evaluation.before,1
65,r,Formulas,uast_relation,syntax.child,1
69,r,Newlines,uast_relation,call.calls,1
69,r,Newlines,uast_relation,data.operand,1
69,r,Newlines,uast_relation,effect.has,1
69,r,Newlines,uast_relation,evaluation.before,1
69,r,Newlines,uast_relation,operation.kind,1
69,r,Newlines,uast_relation,syntax.child,1
75,r,Unicode Identifiers,uast_relation,data.operand,1
75,r,Unicode Identifiers,uast_relation,effect.has,1
75,r,Unicode Identifiers,uast_relation,evaluation.before,1
75,r,Unicode Identifiers,uast_relation,syntax.child,1
76,r,Invalid Identifiers,uast_relation,data.operand,1
76,r,Invalid Identifiers,uast_relation,effect.has,1
76,r,Invalid Identifiers,uast_relation,syntax.child,1
77,r,Strings,uast_relation,data.operand,1
77,r,Strings,uast_relation,effect.has,1
77,r,Strings,uast_relation,evaluation.before,1
77,r,Strings,uast_relation,syntax.child,1
78,r,Strings Without Content,uast_relation,data.operand,1
78,r,Strings Without Content,uast_relation,effect.has,1
78,r,Strings Without Content,uast_relation,evaluation.before,1
78,r,Strings Without Content,uast_relation,syntax.child,1
79,r,Strings With Escape Sequences,uast_relation,data.operand,1
79,r,Strings With Escape Sequences,uast_relation,effect.has,1
