failure_id,case_id,source_language,target_language,output_kind,validation_stage,diagnostic_class,diagnostic
338af70f9aef24886cca226c40759f6aed13ea9010b9d2e8c2fca2468e97d509,bdd77882f44d7638aa5a33d914b567eb80e8eb67a02d630d9f39db7127406539,csharp,go,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""Assert.Range"" has no native contract for target ""go"" (arguments: from, to)"
48e0d01b47e98549ec1dc7a8cd90ea9d422feb3f7e7a9f8049a11d01d99b6428,bdd77882f44d7638aa5a33d914b567eb80e8eb67a02d630d9f39db7127406539,csharp,rust,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""Assert.Range"" has no native contract for target ""rust"" (arguments: from.clone(), to.clone())"
4c3c6df5e7454e3e6aa6ecba3d8e24a43b74668e6bae92504630dcb6371ba3b9,bdd77882f44d7638aa5a33d914b567eb80e8eb67a02d630d9f39db7127406539,csharp,cpp,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""Assert.Range"" has no native contract for target ""cpp"" (arguments: from, to)"
364602860f4afabaa7f410113d3d72ce550ebaabd795406ed985c3cfb4c7efea,bdd77882f44d7638aa5a33d914b567eb80e8eb67a02d630d9f39db7127406539,csharp,c,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""Assert.Range"" has no native contract for target ""c"" (arguments: from, to)"
51ac647d8eaa066b03e64c3df5dfbf13578eca450ae2847790b5839222096d97,bdd77882f44d7638aa5a33d914b567eb80e8eb67a02d630d9f39db7127406539,csharp,python,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""Assert.Range"" has no native contract for target ""python"" (arguments: from, to)"
5aa00f5f7809d3e27e704ee8687cac60128b8e2bfc24fc71b1c215441c0c8045,bdd77882f44d7638aa5a33d914b567eb80e8eb67a02d630d9f39db7127406539,csharp,zig,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""Assert.Range"" has no native contract for target ""zig"" (arguments: from, to)"
bef7fd0bc4d34c6b1c4ceb801d75f955f15a137251867f0fc54c473647524477,bdd77882f44d7638aa5a33d914b567eb80e8eb67a02d630d9f39db7127406539,csharp,julia,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""Assert.Range"" has no native contract for target ""julia"" (arguments: from, to)"
576decb83dde018d4c30e310247ef56587f109b570d9963b3d69593945bb3177,bdd77882f44d7638aa5a33d914b567eb80e8eb67a02d630d9f39db7127406539,csharp,nim,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""Assert.Range"" has no native contract for target ""nim"" (arguments: r2ms66726f6d, r2ms746f)"
53d7a8fe38913d1d8c251717e8dfb48cf1006d6839f2199e9fadacb022826530,bdd77882f44d7638aa5a33d914b567eb80e8eb67a02d630d9f39db7127406539,csharp,csharp,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""Assert.Range"" has no native contract for target ""csharp"" (arguments: from, to)"
1254fee8de5f5a4da535318c449ac43404414fb699b4990781a6dfca2554f632,bdd77882f44d7638aa5a33d914b567eb80e8eb67a02d630d9f39db7127406539,csharp,java,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""Assert.Range"" has no native contract for target ""java"" (arguments: from, to)"
66cbde1fc9a2fccf63da954f0b5664224dbaf4e40219b19f89c9bdae2aa89c49,bdd77882f44d7638aa5a33d914b567eb80e8eb67a02d630d9f39db7127406539,csharp,kotlin,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""Assert.Range"" has no native contract for target ""kotlin"" (arguments: from, to)"
e8991274108d8c89a411f5de944d1e5280466c1347d21df23605a6b8f29bb32d,bdd77882f44d7638aa5a33d914b567eb80e8eb67a02d630d9f39db7127406539,csharp,swift,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""Assert.Range"" has no native contract for target ""swift"" (arguments: from, to)"
cb0ad9373ce051e08cc2eacc099ed2c2697e7dc0cdaa8d67bc0a5008ccfd087f,f850b567bedf27f88d42fa742e3688479f8961eae4018b6591045c389d188376,csharp,go,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""file.Method"" has no native contract for target ""go"" (arguments: 1, 2)"
fd263762debe78c3fbded9c851b96d46fc7870a910e220c96f3f441565d305c1,f850b567bedf27f88d42fa742e3688479f8961eae4018b6591045c389d188376,csharp,rust,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""file.Method"" has no native contract for target ""rust"" (arguments: 1.0, 2.0)"
76d4da529459acddca29ae368d0276e07bec579885f2c97d2d49eb63002b2e71,f850b567bedf27f88d42fa742e3688479f8961eae4018b6591045c389d188376,csharp,cpp,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""file.Method"" has no native contract for target ""cpp"" (arguments: 1, 2)"
81f2fe1bf50800c8bc90ba7b4370d300b3175be79f3312764e1e57ba5ed08da8,f850b567bedf27f88d42fa742e3688479f8961eae4018b6591045c389d188376,csharp,c,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""file.Method"" has no native contract for target ""c"" (arguments: 1, 2)"
298e8cd0d2ab6b02f19446dcfd116253e9191bdecbf5cb2499e02c9cfe54da8f,f850b567bedf27f88d42fa742e3688479f8961eae4018b6591045c389d188376,csharp,python,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""file.Method"" has no native contract for target ""python"" (arguments: 1, 2)"
65ae0ee023d972c58c47b3b387a225686e324845a1813f15cf569c586b83dd5f,f850b567bedf27f88d42fa742e3688479f8961eae4018b6591045c389d188376,csharp,zig,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""file.Method"" has no native contract for target ""zig"" (arguments: 1, 2)"
f8f9a51056d13b9c13084390b04c98d2a2a50094a5b9a5603fd9512725f35101,f850b567bedf27f88d42fa742e3688479f8961eae4018b6591045c389d188376,csharp,julia,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""file.Method"" has no native contract for target ""julia"" (arguments: 1, 2)"
b267e92310d383d7524fc411e961343c685239eb99f7d0f1662fcff551daa3ac,f850b567bedf27f88d42fa742e3688479f8961eae4018b6591045c389d188376,csharp,nim,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""file.Method"" has no native contract for target ""nim"" (arguments: 1, 2)"
f0e89d465a9fd4090a291d46e9070a317f4eb7f7ea2f7f51109264d6311bd673,f850b567bedf27f88d42fa742e3688479f8961eae4018b6591045c389d188376,csharp,csharp,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""file.Method"" has no native contract for target ""csharp"" (arguments: 1, 2)"
