failure_id,case_id,source_language,target_language,output_kind,validation_stage,diagnostic_class,diagnostic
403e9b0fc9476143896e2890012d8d8987b84534a89e2b11035bfe9ae4faa996,f4ca876e0ff1bb249a54cc72ebae6f3d0add2c6e809bbab7f95593a2c0e9ba28,julia,,assembly,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""a"" node=1"
7dd39eb78659a3ea283d9da453300f963e6825ef33aad13459f3ee14df92eda1,f4ca876e0ff1bb249a54cc72ebae6f3d0add2c6e809bbab7f95593a2c0e9ba28,julia,,machine_code,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""a"" node=1"
3cee79896707df94a55e9725f933e839dec811f2bc49093e2428ee3635a64beb,f4ca876e0ff1bb249a54cc72ebae6f3d0add2c6e809bbab7f95593a2c0e9ba28,julia,,object,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""a"" node=1"
088337fdb7c55585afd8b2d9c66970bf06185a3323252559d95e5da20fd89535,f4ca876e0ff1bb249a54cc72ebae6f3d0add2c6e809bbab7f95593a2c0e9ba28,julia,,executable,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""a"" node=1"
088ee0f794cdd9f59bd4f0fda5966016726aecececa9ac2078c4857306d344e8,eb073e57426b77a06dd856d4a2c18ed9d721e0938128d93e65c777fefafd0d57,julia,,native,N0_SOURCE_PARSE,FRONTEND,unterminated string at 2
774f63c6ce6b1b4bb3fdac648ff88007664fb7b8d68615e6d406e9e95717431d,da91f298d7cd6a3c56d90d04a8a0d546158f7c9ecbb4813eb1fd5089e4a5f65e,julia,,assembly,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""a"" node=1"
ff0cf194e7f90e5bfbbb949203c46e690d1111967a6116cb6cddefc2942f517d,da91f298d7cd6a3c56d90d04a8a0d546158f7c9ecbb4813eb1fd5089e4a5f65e,julia,,machine_code,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""a"" node=1"
28d8077f958df136cce3facd11be493f613dbe4cab0d433e91c222948cfbda15,da91f298d7cd6a3c56d90d04a8a0d546158f7c9ecbb4813eb1fd5089e4a5f65e,julia,,object,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""a"" node=1"
5dfc1e7fde528edec10895f1fa6efa2879094593bb3088929bba5bdb9bf7ff76,da91f298d7cd6a3c56d90d04a8a0d546158f7c9ecbb4813eb1fd5089e4a5f65e,julia,,executable,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""a"" node=1"
31cfe9bf142b77a7133ce37b026e708e469c3669998b62d22f9aafede2fbf3d8,91506c97713777ec9e569ae9243542576f272b5ced51cde0121060819dcf7599,julia,,assembly,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""batch_size"" node=2"
0bbb1c35764d3131f04c3191429613184aaa96ae6c67c49d76fb6e1abdef5230,91506c97713777ec9e569ae9243542576f272b5ced51cde0121060819dcf7599,julia,,machine_code,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""batch_size"" node=2"
b5c2ca190a82bdac76b8509d8a332370fb16b0e86b8ff17730ea11017a583f73,91506c97713777ec9e569ae9243542576f272b5ced51cde0121060819dcf7599,julia,,object,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""batch_size"" node=2"
bbd877fc131383696c8fd01bd7a71531a73d904cc816cba70b1db186c026d7b9,91506c97713777ec9e569ae9243542576f272b5ced51cde0121060819dcf7599,julia,,executable,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""batch_size"" node=2"
19f845663e518b5857fe672752f55aadb33ff4c681ca6fe1f17decb73c663547,b49cbb1e63a54a9f94c83e5f629a9e7d3a7dc19929b8bee57addac3ae8d46065,julia,,native,N0_SOURCE_PARSE,FRONTEND,expected expression
ff16030781b331c69e016e99bb4e81d7e559f944cc789bbabef89295c2d0a215,e6562dad8e17a30a0b6e2938371d72ffdfab725353c48d4345bf9c8ac6fdbe18,julia,,assembly,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""begin"" node=1"
1a28e99cb9711261f2445138b1ffdb71ee6cc100c3156d8aa6bbe0844967c0d2,e6562dad8e17a30a0b6e2938371d72ffdfab725353c48d4345bf9c8ac6fdbe18,julia,,machine_code,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""begin"" node=1"
c446f58f39544a74f4d307a30d92f4ee62f93448fd5eca43c742c43a60338417,e6562dad8e17a30a0b6e2938371d72ffdfab725353c48d4345bf9c8ac6fdbe18,julia,,object,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""begin"" node=1"
5c513aa028acd7798b28cb0df348b06d96ae9581ac568f47ddebb863434459a7,e6562dad8e17a30a0b6e2938371d72ffdfab725353c48d4345bf9c8ac6fdbe18,julia,,executable,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""begin"" node=1"
4ab6c4fdffdd2bbb66848df2b7605ad166f9d5e7fbd54354d46ac360cc61b2bd,e2e4442fe3ce32f819da5cc0d6e37c5f03b56539e3aac30f5fd9ea19cd1bc8a2,julia,,assembly,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""quote"" node=1"
029bf57347c3048df8b55cc58a6a793ab114b509fc7d13805de55553ba0fb7ca,e2e4442fe3ce32f819da5cc0d6e37c5f03b56539e3aac30f5fd9ea19cd1bc8a2,julia,,machine_code,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""quote"" node=1"
256dcc4133fd2deff1b5d44e8e83bc59b2c465356453a59c826aca13c9eb2acf,e2e4442fe3ce32f819da5cc0d6e37c5f03b56539e3aac30f5fd9ea19cd1bc8a2,julia,,object,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""quote"" node=1"
be2b98889ff18f2a7758edee5b64ba449ff6d3955e0c2f8eee31675ef255d64e,e2e4442fe3ce32f819da5cc0d6e37c5f03b56539e3aac30f5fd9ea19cd1bc8a2,julia,,executable,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""quote"" node=1"
c9c6afafa2c297441813b7a5e4f650fb369e47b399a48237598744a0f5882b29,346dda6ebb672f0a9d54e789358d425305263890427c3338a77bf193d627d52a,julia,,assembly,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""let"" node=1"
26cedc23991bb51fe3eab3f59f7128e3dd986cf2ba0a44d2d90640537685ae31,346dda6ebb672f0a9d54e789358d425305263890427c3338a77bf193d627d52a,julia,,machine_code,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""let"" node=1"
2f9953682bf41fd2649e791ea3ae722e01b5ca510421061c10d4885f2b5c8e3d,346dda6ebb672f0a9d54e789358d425305263890427c3338a77bf193d627d52a,julia,,object,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""let"" node=1"
8a09304b594e4f8167a8545b143ef0513f0c21901800c8384a014abef1a5ec1b,346dda6ebb672f0a9d54e789358d425305263890427c3338a77bf193d627d52a,julia,,executable,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""let"" node=1"
98aa76d5a6075f9d916b4d0caa9583b02c3fa6e2d51fde087de2881884742f94,b054bc6a9d5cd016a848f9478e7e22facf5b32c55ed9b21953a9f4433e9c8a4c,julia,,assembly,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""a"" node=1"
fd684100c0c470dd5cb9336a3426127cbfd3f23529f69057800e7d584955e6d2,b054bc6a9d5cd016a848f9478e7e22facf5b32c55ed9b21953a9f4433e9c8a4c,julia,,machine_code,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""a"" node=1"
c8cb59d3b327b04972fbd2b89a1279c1877dd6a21b08c3137a636b4248ff4fbb,b054bc6a9d5cd016a848f9478e7e22facf5b32c55ed9b21953a9f4433e9c8a4c,julia,,object,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""a"" node=1"
29305ea98dfb8eedd32181f1457444c98c825ab04c500a7e5b1c862de391d898,b054bc6a9d5cd016a848f9478e7e22facf5b32c55ed9b21953a9f4433e9c8a4c,julia,,executable,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""a"" node=1"
84ef41305d057b67f9061d2c448d1cb42e25f123fde73bff52a46b97576ee901,9129bffde2a3f841055833308396dd88f94976361f46c44ee893cc927a160be5,julia,,assembly,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""try"" node=1"
dfbba73a86b254ec70db478b1efba38c25aff3d791f8500bbf8d69a3dc5feab1,9129bffde2a3f841055833308396dd88f94976361f46c44ee893cc927a160be5,julia,,machine_code,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""try"" node=1"
86a6b09a79ab11df1e853428c790d5f0dde000e7b5488ae47f8e7ae389b23fa2,9129bffde2a3f841055833308396dd88f94976361f46c44ee893cc927a160be5,julia,,object,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""try"" node=1"
be737b2f6c1b208752434627a0735dde4111a57001bb9038cc5811ee48f75460,9129bffde2a3f841055833308396dd88f94976361f46c44ee893cc927a160be5,julia,,executable,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""try"" node=1"
85e34272ec1fbe4e0813f4c79105dff6187947dfd44b11d12354b3e85155e606,c67ed92e34ca7556bd5b2c58988762f6462fde12c0a862b727a7c74ad764a7ea,julia,,assembly,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP node=3 kind=for operation=
6513243c0eb6575dc68b5956494c24bb2d2872da622fc4a15b68470af7c29ef4,c67ed92e34ca7556bd5b2c58988762f6462fde12c0a862b727a7c74ad764a7ea,julia,,machine_code,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP node=3 kind=for operation=
ea5b6c3700e56e5ad32af170e979a2f38071b283474aeb072be45ca2d87d6fff,c67ed92e34ca7556bd5b2c58988762f6462fde12c0a862b727a7c74ad764a7ea,julia,,object,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP node=3 kind=for operation=
6d5ec1faaed16c7991bdcdf3399d71e4c6b8a98c3e12ec8577db3ae1708fef5c,c67ed92e34ca7556bd5b2c58988762f6462fde12c0a862b727a7c74ad764a7ea,julia,,executable,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP node=3 kind=for operation=
8c2ce674cd367f9d4fea9b4f0657e066ef579b9b54cbeb46ec6fb717b3301b2f,d34fc982b7d7d85cc8e10f906d1b98ea2ed294bfcb142abc537d2151159fd8de,julia,,assembly,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP node=8 kind=for operation=
dc536e9ace913d05fc16ac90afa94b4880859642c18eeffdb1324b463d66ab8e,d34fc982b7d7d85cc8e10f906d1b98ea2ed294bfcb142abc537d2151159fd8de,julia,,machine_code,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP node=8 kind=for operation=
05e8332b7f983c24178681f4798329a2abe3b72705cde90e75aff245c06dc247,d34fc982b7d7d85cc8e10f906d1b98ea2ed294bfcb142abc537d2151159fd8de,julia,,object,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP node=8 kind=for operation=
878670c7734caeb57cb125958a429207243f79fec680e1e3b383baa26d20d39c,d34fc982b7d7d85cc8e10f906d1b98ea2ed294bfcb142abc537d2151159fd8de,julia,,executable,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP node=8 kind=for operation=
2825c17a6ba9e072950c2a7c92b11cb21e322a262a8aa4be2c31dd3ab76d8a2a,02019535d7dd1964ecfe3e75aae2c64ff30dfd0a0949f8963eab4532f3c7d704,julia,,assembly,NATIVE,UNKNOWN_FAILURE,native node 1 missing operand [expression]
3e028c20d40fc12e59a61871929a009473a2c44f0ef293f6c195cc28a3292281,02019535d7dd1964ecfe3e75aae2c64ff30dfd0a0949f8963eab4532f3c7d704,julia,,machine_code,NATIVE,UNKNOWN_FAILURE,native node 1 missing operand [expression]
bab780d3c8923dc312a62240fc6de31257e8c97d5e348782eb94f3bb434b1246,02019535d7dd1964ecfe3e75aae2c64ff30dfd0a0949f8963eab4532f3c7d704,julia,,object,NATIVE,UNKNOWN_FAILURE,native node 1 missing operand [expression]
731e28e2b3a36075c8a5ab75b70edff907a7fba23fa9555f46e23a749d5303f4,02019535d7dd1964ecfe3e75aae2c64ff30dfd0a0949f8963eab4532f3c7d704,julia,,executable,NATIVE,UNKNOWN_FAILURE,native node 1 missing operand [expression]
