case_id,source_language,input_kind,artifact_kind,status,artifact_created,format_parse_success,decode_success,cfg_success,dataflow_success,abi_success,uast_success,original_uast_hash,recovered_uast_hash,operation_match,relation_match,control_flow_match,call_match,dataflow_match,memory_match,abi_match,semantic_projection_equal,earliest_failure_stage,diagnostic_class,diagnostic
4a4401588feeaaae165ff5b2e6c998fcac82682182dcbdea0570980756c1d1c7,kotlin,assembly,assembly,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,f31d1305ec9d5e96f1ad104e92b78c555d0e3d59902c48b5e2207e7940b481a1,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
4a4401588feeaaae165ff5b2e6c998fcac82682182dcbdea0570980756c1d1c7,kotlin,machine_code,machine_code,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,f31d1305ec9d5e96f1ad104e92b78c555d0e3d59902c48b5e2207e7940b481a1,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
4a4401588feeaaae165ff5b2e6c998fcac82682182dcbdea0570980756c1d1c7,kotlin,object,object,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,f31d1305ec9d5e96f1ad104e92b78c555d0e3d59902c48b5e2207e7940b481a1,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
4a4401588feeaaae165ff5b2e6c998fcac82682182dcbdea0570980756c1d1c7,kotlin,executable,executable,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,f31d1305ec9d5e96f1ad104e92b78c555d0e3d59902c48b5e2207e7940b481a1,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
64c1b0ed59a4da44571671557b6beb4457dec3a34e0aa9736687c38a3cd0e063,kotlin,assembly,assembly,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,5deb23a0a4a9e7c32548d8ce01c60eae874f36e66ea1dc3ebaf2e89d88053955,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
64c1b0ed59a4da44571671557b6beb4457dec3a34e0aa9736687c38a3cd0e063,kotlin,machine_code,machine_code,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,5deb23a0a4a9e7c32548d8ce01c60eae874f36e66ea1dc3ebaf2e89d88053955,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
64c1b0ed59a4da44571671557b6beb4457dec3a34e0aa9736687c38a3cd0e063,kotlin,object,object,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,5deb23a0a4a9e7c32548d8ce01c60eae874f36e66ea1dc3ebaf2e89d88053955,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
64c1b0ed59a4da44571671557b6beb4457dec3a34e0aa9736687c38a3cd0e063,kotlin,executable,executable,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,5deb23a0a4a9e7c32548d8ce01c60eae874f36e66ea1dc3ebaf2e89d88053955,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
aee2364947d85c2d3e405ba5b4f65275269d5e1f806bb2c45367ec1fe741b668,kotlin,assembly,assembly,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,3b81279cd4a4db12ed1e07fd2dfc4d03ecba72c8c1bd074308b4d5b762c6740b,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
aee2364947d85c2d3e405ba5b4f65275269d5e1f806bb2c45367ec1fe741b668,kotlin,machine_code,machine_code,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,3b81279cd4a4db12ed1e07fd2dfc4d03ecba72c8c1bd074308b4d5b762c6740b,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
aee2364947d85c2d3e405ba5b4f65275269d5e1f806bb2c45367ec1fe741b668,kotlin,object,object,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,3b81279cd4a4db12ed1e07fd2dfc4d03ecba72c8c1bd074308b4d5b762c6740b,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
aee2364947d85c2d3e405ba5b4f65275269d5e1f806bb2c45367ec1fe741b668,kotlin,executable,executable,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,3b81279cd4a4db12ed1e07fd2dfc4d03ecba72c8c1bd074308b4d5b762c6740b,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
89466645eabc0d30ec7afb8c55b1778aa09299424159ef71fc9843986e58bbc9,kotlin,assembly,assembly,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,765c1efc23e6e6661218435eaf0924f72f86a59b1de768645fd5924630d40ce3,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
89466645eabc0d30ec7afb8c55b1778aa09299424159ef71fc9843986e58bbc9,kotlin,machine_code,machine_code,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,765c1efc23e6e6661218435eaf0924f72f86a59b1de768645fd5924630d40ce3,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
89466645eabc0d30ec7afb8c55b1778aa09299424159ef71fc9843986e58bbc9,kotlin,object,object,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,765c1efc23e6e6661218435eaf0924f72f86a59b1de768645fd5924630d40ce3,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
89466645eabc0d30ec7afb8c55b1778aa09299424159ef71fc9843986e58bbc9,kotlin,executable,executable,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,765c1efc23e6e6661218435eaf0924f72f86a59b1de768645fd5924630d40ce3,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
c12073e386c7dc4633b7141ffc829da54fd778f9a617cbfaeee6f18bc108f3a8,kotlin,assembly,assembly,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,b21541a0c238cb605642a167404d23ef03d843edf636a6d21c1831b62be8f5f4,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
c12073e386c7dc4633b7141ffc829da54fd778f9a617cbfaeee6f18bc108f3a8,kotlin,machine_code,machine_code,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,b21541a0c238cb605642a167404d23ef03d843edf636a6d21c1831b62be8f5f4,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
