case_id,source_language,source_path,source_hash,source_bytes,classification,parser_forms,semantic_features,relation_patterns,dependency_features,phase_features,preserved_source_forms
8a659f83eeed78026fdf5b686650e503738026c1c51e462f8c2de8702ae2df8d,java,test/corpus/expressions.txt,fe1d83bc03372a860d7fc9b0cfd64261e204f839f00e2be0d4965a07eb1e3d08,199,VALID_SOURCE,_literal;_simple_type;_type;_unannotated_type;annotated_type;annotation;annotation_argument_list;annotation_type_body;annotation_type_declaration;annotation_type_element_declaration;argument_list;array_access;array_creation_expression;array_initializer;array_type;assert_statement;assignment_expression;asterisk;binary_expression;binary_integer_literal;block;block_comment;boolean_type;break_statement;cast_expression;catch_clause;catch_formal_parameter;catch_type;character_literal;class_body;class_declaration;class_literal;compact_constructor_declaration;constant_declaration;constructor_body;constructor_declaration;continue_statement;decimal_floating_point_literal;decimal_integer_literal;declaration;dimensions;dimensions_expr;do_statement;element_value_array_initializer;element_value_pair;enhanced_for_statement;enum_body;enum_body_declarations;enum_constant;enum_declaration;escape_sequence;explicit_constructor_invocation;exports_module_directive;expression;expression_statement;extends_interfaces;false;field_access;field_declaration;finally_clause;floating_point_type;for_statement;formal_parameter;formal_parameters;generic_type;guard;hex_floating_point_literal;hex_integer_literal;identifier;if_statement;import_declaration;inferred_parameters;instanceof_expression;integral_type;interface_body;interface_declaration;labeled_statement;lambda_expression;line_comment;local_variable_declaration;marker_annotation;method_declaration;method_invocation;method_reference;modifiers;module_body;module_declaration;module_directive;multiline_string_fragment;null_literal;object_creation_expression;octal_integer_literal;opens_module_directive;package_declaration;parenthesized_expression;pattern;permits;primary_expression;program;provides_module_directive;receiver_parameter;record_declaration;record_pattern;record_pattern_body;record_pattern_component;requires_modifier;requires_module_directive;resource;resource_specification;return_statement;scoped_identifier;scoped_type_identifier;spread_parameter;statement;static_initializer;string_fragment;string_interpolation;string_literal;super;super_interfaces;superclass;switch_block;switch_block_statement_group;switch_expression;switch_label;switch_rule;synchronized_statement;template_expression;ternary_expression;this;throw_statement;throws;true;try_statement;try_with_resources_statement;type_arguments;type_bound;type_identifier;type_list;type_parameter;type_parameters;type_pattern;unary_expression;underscore_pattern;update_expression;uses_module_directive;variable_declarator;void_type;while_statement;wildcard;yield_statement,,,,,assert_statement;asterisk;catch_type;dimensions;dimensions_expr;do_statement;element_value_pair;escape_sequence;expression;expression_statement;guard;instanceof_expression;labeled_statement;line_comment;method_reference;parenthesized_expression;pattern;permits;primary_expression;resource;statement;static_initializer;super;synchronized_statement;template_expression;this;throw_statement;throws;try_statement;try_with_resources_statement;underscore_pattern;update_expression;variable_declarator;wildcard
cb7bfb78916c3a948d1d926347617ca7f8564a2fa2902f631defebac48b68b30,java,test/corpus/expressions.txt,212412199a5e6c904eefac0daee3a48376728a2da5672e210ce6508aa4858053,76,VALID_SOURCE,_literal;_simple_type;_type;_unannotated_type;annotated_type;annotation;annotation_argument_list;annotation_type_body;annotation_type_declaration;annotation_type_element_declaration;argument_list;array_access;array_creation_expression;array_initializer;array_type;assert_statement;assignment_expression;asterisk;binary_expression;binary_integer_literal;block;block_comment;boolean_type;break_statement;cast_expression;catch_clause;catch_formal_parameter;catch_type;character_literal;class_body;class_declaration;class_literal;compact_constructor_declaration;constant_declaration;constructor_body;constructor_declaration;continue_statement;decimal_floating_point_literal;decimal_integer_literal;declaration;dimensions;dimensions_expr;do_statement;element_value_array_initializer;element_value_pair;enhanced_for_statement;enum_body;enum_body_declarations;enum_constant;enum_declaration;escape_sequence;explicit_constructor_invocation;exports_module_directive;expression;expression_statement;extends_interfaces;false;field_access;field_declaration;finally_clause;floating_point_type;for_statement;formal_parameter;formal_parameters;generic_type;guard;hex_floating_point_literal;hex_integer_literal;identifier;if_statement;import_declaration;inferred_parameters;instanceof_expression;integral_type;interface_body;interface_declaration;labeled_statement;lambda_expression;line_comment;local_variable_declaration;marker_annotation;method_declaration;method_invocation;method_reference;modifiers;module_body;module_declaration;module_directive;multiline_string_fragment;null_literal;object_creation_expression;octal_integer_literal;opens_module_directive;package_declaration;parenthesized_expression;pattern;permits;primary_expression;program;provides_module_directive;receiver_parameter;record_declaration;record_pattern;record_pattern_body;record_pattern_component;requires_modifier;requires_module_directive;resource;resource_specification;return_statement;scoped_identifier;scoped_type_identifier;spread_parameter;statement;static_initializer;string_fragment;string_interpolation;string_literal;super;super_interfaces;superclass;switch_block;switch_block_statement_group;switch_expression;switch_label;switch_rule;synchronized_statement;template_expression;ternary_expression;this;throw_statement;throws;true;try_statement;try_with_resources_statement;type_arguments;type_bound;type_identifier;type_list;type_parameter;type_parameters;type_pattern;unary_expression;underscore_pattern;update_expression;uses_module_directive;variable_declarator;void_type;while_statement;wildcard;yield_statement,,,,,assert_statement;asterisk;catch_type;dimensions;dimensions_expr;do_statement;element_value_pair;escape_sequence;expression;expression_statement;guard;instanceof_expression;labeled_statement;line_comment;method_reference;parenthesized_expression;pattern;permits;primary_expression;resource;statement;static_initializer;super;synchronized_statement;template_expression;this;throw_statement;throws;try_statement;try_with_resources_statement;underscore_pattern;update_expression;variable_declarator;wildcard
45f3c7f3be176499e1cd52be901c4d5fa44fcf0f116ab037df8965b946c1980e,java,test/corpus/expressions.txt,839cf327165fa08b3481d2644549c9979b6726457f7aaf8d747736792b50279b,90,VALID_SOURCE,_literal;_simple_type;_type;_unannotated_type;annotated_type;annotation;annotation_argument_list;annotation_type_body;annotation_type_declaration;annotation_type_element_declaration;argument_list;array_access;array_creation_expression;array_initializer;array_type;assert_statement;assignment_expression;asterisk;binary_expression;binary_integer_literal;block;block_comment;boolean_type;break_statement;cast_expression;catch_clause;catch_formal_parameter;catch_type;character_literal;class_body;class_declaration;class_literal;compact_constructor_declaration;constant_declaration;constructor_body;constructor_declaration;continue_statement;decimal_floating_point_literal;decimal_integer_literal;declaration;dimensions;dimensions_expr;do_statement;element_value_array_initializer;element_value_pair;enhanced_for_statement;enum_body;enum_body_declarations;enum_constant;enum_declaration;escape_sequence;explicit_constructor_invocation;exports_module_directive;expression;expression_statement;extends_interfaces;false;field_access;field_declaration;finally_clause;floating_point_type;for_statement;formal_parameter;formal_parameters;generic_type;guard;hex_floating_point_literal;hex_integer_literal;identifier;if_statement;import_declaration;inferred_parameters;instanceof_expression;integral_type;interface_body;interface_declaration;labeled_statement;lambda_expression;line_comment;local_variable_declaration;marker_annotation;method_declaration;method_invocation;method_reference;modifiers;module_body;module_declaration;module_directive;multiline_string_fragment;null_literal;object_creation_expression;octal_integer_literal;opens_module_directive;package_declaration;parenthesized_expression;pattern;permits;primary_expression;program;provides_module_directive;receiver_parameter;record_declaration;record_pattern;record_pattern_body;record_pattern_component;requires_modifier;requires_module_directive;resource;resource_specification;return_statement;scoped_identifier;scoped_type_identifier;spread_parameter;statement;static_initializer;string_fragment;string_interpolation;string_literal;super;super_interfaces;superclass;switch_block;switch_block_statement_group;switch_expression;switch_label;switch_rule;synchronized_statement;template_expression;ternary_expression;this;throw_statement;throws;true;try_statement;try_with_resources_statement;type_arguments;type_bound;type_identifier;type_list;type_parameter;type_parameters;type_pattern;unary_expression;underscore_pattern;update_expression;uses_module_directive;variable_declarator;void_type;while_statement;wildcard;yield_statement,,,,,assert_statement;asterisk;catch_type;dimensions;dimensions_expr;do_statement;element_value_pair;escape_sequence;expression;expression_statement;guard;instanceof_expression;labeled_statement;line_comment;method_reference;parenthesized_expression;pattern;permits;primary_expression;resource;statement;static_initializer;super;synchronized_statement;template_expression;this;throw_statement;throws;try_statement;try_with_resources_statement;underscore_pattern;update_expression;variable_declarator;wildcard
758a607e8f025e0e401ca7a4f2f826e46fabddf7e20691cb371b56fe46552d80,java,test/corpus/expressions.txt,56637d06cd92d2c1194e380a9358c80d8fb9f56b8bdddee1c9b31afc708d791d,42,VALID_SOURCE,_literal;_simple_type;_type;_unannotated_type;annotated_type;annotation;annotation_argument_list;annotation_type_body;annotation_type_declaration;annotation_type_element_declaration;argument_list;array_access;array_creation_expression;array_initializer;array_type;assert_statement;assignment_expression;asterisk;binary_expression;binary_integer_literal;block;block_comment;boolean_type;break_statement;cast_expression;catch_clause;catch_formal_parameter;catch_type;character_literal;class_body;class_declaration;class_literal;compact_constructor_declaration;constant_declaration;constructor_body;constructor_declaration;continue_statement;decimal_floating_point_literal;decimal_integer_literal;declaration;dimensions;dimensions_expr;do_statement;element_value_array_initializer;element_value_pair;enhanced_for_statement;enum_body;enum_body_declarations;enum_constant;enum_declaration;escape_sequence;explicit_constructor_invocation;exports_module_directive;expression;expression_statement;extends_interfaces;false;field_access;field_declaration;finally_clause;floating_point_type;for_statement;formal_parameter;formal_parameters;generic_type;guard;hex_floating_point_literal;hex_integer_literal;identifier;if_statement;import_declaration;inferred_parameters;instanceof_expression;integral_type;interface_body;interface_declaration;labeled_statement;lambda_expression;line_comment;local_variable_declaration;marker_annotation;method_declaration;method_invocation;method_reference;modifiers;module_body;module_declaration;module_directive;multiline_string_fragment;null_literal;object_creation_expression;octal_integer_literal;opens_module_directive;package_declaration;parenthesized_expression;pattern;permits;primary_expression;program;provides_module_directive;receiver_parameter;record_declaration;record_pattern;record_pattern_body;record_pattern_component;requires_modifier;requires_module_directive;resource;resource_specification;return_statement;scoped_identifier;scoped_type_identifier;spread_parameter;statement;static_initializer;string_fragment;string_interpolation;string_literal;super;super_interfaces;superclass;switch_block;switch_block_statement_group;switch_expression;switch_label;switch_rule;synchronized_statement;template_expression;ternary_expression;this;throw_statement;throws;true;try_statement;try_with_resources_statement;type_arguments;type_bound;type_identifier;type_list;type_parameter;type_parameters;type_pattern;unary_expression;underscore_pattern;update_expression;uses_module_directive;variable_declarator;void_type;while_statement;wildcard;yield_statement,,,,,assert_statement;asterisk;catch_type;dimensions;dimensions_expr;do_statement;element_value_pair;escape_sequence;expression;expression_statement;guard;instanceof_expression;labeled_statement;line_comment;method_reference;parenthesized_expression;pattern;permits;primary_expression;resource;statement;static_initializer;super;synchronized_statement;template_expression;this;throw_statement;throws;try_statement;try_with_resources_statement;underscore_pattern;update_expression;variable_declarator;wildcard
631990314d4574c067b1013747cba5ecea9adfa2e2aae29e372a65a0fa0ffe49,java,test/corpus/expressions.txt,c29ee77e89b82c44d1ec0f9a062a1398ac04951027d3356cd1b54b7754486460,50,VALID_SOURCE,_literal;_simple_type;_type;_unannotated_type;annotated_type;annotation;annotation_argument_list;annotation_type_body;annotation_type_declaration;annotation_type_element_declaration;argument_list;array_access;array_creation_expression;array_initializer;array_type;assert_statement;assignment_expression;asterisk;binary_expression;binary_integer_literal;block;block_comment;boolean_type;break_statement;cast_expression;catch_clause;catch_formal_parameter;catch_type;character_literal;class_body;class_declaration;class_literal;compact_constructor_declaration;constant_declaration;constructor_body;constructor_declaration;continue_statement;decimal_floating_point_literal;decimal_integer_literal;declaration;dimensions;dimensions_expr;do_statement;element_value_array_initializer;element_value_pair;enhanced_for_statement;enum_body;enum_body_declarations;enum_constant;enum_declaration;escape_sequence;explicit_constructor_invocation;exports_module_directive;expression;expression_statement;extends_interfaces;false;field_access;field_declaration;finally_clause;floating_point_type;for_statement;formal_parameter;formal_parameters;generic_type;guard;hex_floating_point_literal;hex_integer_literal;identifier;if_statement;import_declaration;inferred_parameters;instanceof_expression;integral_type;interface_body;interface_declaration;labeled_statement;lambda_expression;line_comment;local_variable_declaration;marker_annotation;method_declaration;method_invocation;method_reference;modifiers;module_body;module_declaration;module_directive;multiline_string_fragment;null_literal;object_creation_expression;octal_integer_literal;opens_module_directive;package_declaration;parenthesized_expression;pattern;permits;primary_expression;program;provides_module_directive;receiver_parameter;record_declaration;record_pattern;record_pattern_body;record_pattern_component;requires_modifier;requires_module_directive;resource;resource_specification;return_statement;scoped_identifier;scoped_type_identifier;spread_parameter;statement;static_initializer;string_fragment;string_interpolation;string_literal;super;super_interfaces;superclass;switch_block;switch_block_statement_group;switch_expression;switch_label;switch_rule;synchronized_statement;template_expression;ternary_expression;this;throw_statement;throws;true;try_statement;try_with_resources_statement;type_arguments;type_bound;type_identifier;type_list;type_parameter;type_parameters;type_pattern;unary_expression;underscore_pattern;update_expression;uses_module_directive;variable_declarator;void_type;while_statement;wildcard;yield_statement,,,,,assert_statement;asterisk;catch_type;dimensions;dimensions_expr;do_statement;element_value_pair;escape_sequence;expression;expression_statement;guard;instanceof_expression;labeled_statement;line_comment;method_reference;parenthesized_expression;pattern;permits;primary_expression;resource;statement;static_initializer;super;synchronized_statement;template_expression;this;throw_statement;throws;try_statement;try_with_resources_statement;underscore_pattern;update_expression;variable_declarator;wildcard
3a00d8896355a6157ca7876fdae35bf197b5ea48dcb2674509d575d57355d488,java,test/corpus/expressions.txt,3fe6f1c6c6df4ad95193e609159b920e7236ec35457d2dd2d1b1b89ad4e3d599,54,VALID_SOURCE,_literal;_simple_type;_type;_unannotated_type;annotated_type;annotation;annotation_argument_list;annotation_type_body;annotation_type_declaration;annotation_type_element_declaration;argument_list;array_access;array_creation_expression;array_initializer;array_type;assert_statement;assignment_expression;asterisk;binary_expression;binary_integer_literal;block;block_comment;boolean_type;break_statement;cast_expression;catch_clause;catch_formal_parameter;catch_type;character_literal;class_body;class_declaration;class_literal;compact_constructor_declaration;constant_declaration;constructor_body;constructor_declaration;continue_statement;decimal_floating_point_literal;decimal_integer_literal;declaration;dimensions;dimensions_expr;do_statement;element_value_array_initializer;element_value_pair;enhanced_for_statement;enum_body;enum_body_declarations;enum_constant;enum_declaration;escape_sequence;explicit_constructor_invocation;exports_module_directive;expression;expression_statement;extends_interfaces;false;field_access;field_declaration;finally_clause;floating_point_type;for_statement;formal_parameter;formal_parameters;generic_type;guard;hex_floating_point_literal;hex_integer_literal;identifier;if_statement;import_declaration;inferred_parameters;instanceof_expression;integral_type;interface_body;interface_declaration;labeled_statement;lambda_expression;line_comment;local_variable_declaration;marker_annotation;method_declaration;method_invocation;method_reference;modifiers;module_body;module_declaration;module_directive;multiline_string_fragment;null_literal;object_creation_expression;octal_integer_literal;opens_module_directive;package_declaration;parenthesized_expression;pattern;permits;primary_expression;program;provides_module_directive;receiver_parameter;record_declaration;record_pattern;record_pattern_body;record_pattern_component;requires_modifier;requires_module_directive;resource;resource_specification;return_statement;scoped_identifier;scoped_type_identifier;spread_parameter;statement;static_initializer;string_fragment;string_interpolation;string_literal;super;super_interfaces;superclass;switch_block;switch_block_statement_group;switch_expression;switch_label;switch_rule;synchronized_statement;template_expression;ternary_expression;this;throw_statement;throws;true;try_statement;try_with_resources_statement;type_arguments;type_bound;type_identifier;type_list;type_parameter;type_parameters;type_pattern;unary_expression;underscore_pattern;update_expression;uses_module_directive;variable_declarator;void_type;while_statement;wildcard;yield_statement,,,,,assert_statement;asterisk;catch_type;dimensions;dimensions_expr;do_statement;element_value_pair;escape_sequence;expression;expression_statement;guard;instanceof_expression;labeled_statement;line_comment;method_reference;parenthesized_expression;pattern;permits;primary_expression;resource;statement;static_initializer;super;synchronized_statement;template_expression;this;throw_statement;throws;try_statement;try_with_resources_statement;underscore_pattern;update_expression;variable_declarator;wildcard
69b3c3afcfc56bb2678321201ff9a0c10fce30dbda8861ffd08118a9bc972674,java,test/corpus/expressions.txt,5826b64755481bca6af96f788ade49101a9742db5a6828f734d48bed4876889f,81,VALID_SOURCE,_literal;_simple_type;_type;_unannotated_type;annotated_type;annotation;annotation_argument_list;annotation_type_body;annotation_type_declaration;annotation_type_element_declaration;argument_list;array_access;array_creation_expression;array_initializer;array_type;assert_statement;assignment_expression;asterisk;binary_expression;binary_integer_literal;block;block_comment;boolean_type;break_statement;cast_expression;catch_clause;catch_formal_parameter;catch_type;character_literal;class_body;class_declaration;class_literal;compact_constructor_declaration;constant_declaration;constructor_body;constructor_declaration;continue_statement;decimal_floating_point_literal;decimal_integer_literal;declaration;dimensions;dimensions_expr;do_statement;element_value_array_initializer;element_value_pair;enhanced_for_statement;enum_body;enum_body_declarations;enum_constant;enum_declaration;escape_sequence;explicit_constructor_invocation;exports_module_directive;expression;expression_statement;extends_interfaces;false;field_access;field_declaration;finally_clause;floating_point_type;for_statement;formal_parameter;formal_parameters;generic_type;guard;hex_floating_point_literal;hex_integer_literal;identifier;if_statement;import_declaration;inferred_parameters;instanceof_expression;integral_type;interface_body;interface_declaration;labeled_statement;lambda_expression;line_comment;local_variable_declaration;marker_annotation;method_declaration;method_invocation;method_reference;modifiers;module_body;module_declaration;module_directive;multiline_string_fragment;null_literal;object_creation_expression;octal_integer_literal;opens_module_directive;package_declaration;parenthesized_expression;pattern;permits;primary_expression;program;provides_module_directive;receiver_parameter;record_declaration;record_pattern;record_pattern_body;record_pattern_component;requires_modifier;requires_module_directive;resource;resource_specification;return_statement;scoped_identifier;scoped_type_identifier;spread_parameter;statement;static_initializer;string_fragment;string_interpolation;string_literal;super;super_interfaces;superclass;switch_block;switch_block_statement_group;switch_expression;switch_label;switch_rule;synchronized_statement;template_expression;ternary_expression;this;throw_statement;throws;true;try_statement;try_with_resources_statement;type_arguments;type_bound;type_identifier;type_list;type_parameter;type_parameters;type_pattern;unary_expression;underscore_pattern;update_expression;uses_module_directive;variable_declarator;void_type;while_statement;wildcard;yield_statement,,,,,assert_statement;asterisk;catch_type;dimensions;dimensions_expr;do_statement;element_value_pair;escape_sequence;expression;expression_statement;guard;instanceof_expression;labeled_statement;line_comment;method_reference;parenthesized_expression;pattern;permits;primary_expression;resource;statement;static_initializer;super;synchronized_statement;template_expression;this;throw_statement;throws;try_statement;try_with_resources_statement;underscore_pattern;update_expression;variable_declarator;wildcard
2e4f5a443d96d18264aae904612e5a5f579e1e4ce8f19e5afed0dbe9ce965d38,java,test/corpus/expressions.txt,655f03f68f8b550336afd746d281479504caceb411c09c2b42cde0c7e5b26280,78,VALID_SOURCE,_literal;_simple_type;_type;_unannotated_type;annotated_type;annotation;annotation_argument_list;annotation_type_body;annotation_type_declaration;annotation_type_element_declaration;argument_list;array_access;array_creation_expression;array_initializer;array_type;assert_statement;assignment_expression;asterisk;binary_expression;binary_integer_literal;block;block_comment;boolean_type;break_statement;cast_expression;catch_clause;catch_formal_parameter;catch_type;character_literal;class_body;class_declaration;class_literal;compact_constructor_declaration;constant_declaration;constructor_body;constructor_declaration;continue_statement;decimal_floating_point_literal;decimal_integer_literal;declaration;dimensions;dimensions_expr;do_statement;element_value_array_initializer;element_value_pair;enhanced_for_statement;enum_body;enum_body_declarations;enum_constant;enum_declaration;escape_sequence;explicit_constructor_invocation;exports_module_directive;expression;expression_statement;extends_interfaces;false;field_access;field_declaration;finally_clause;floating_point_type;for_statement;formal_parameter;formal_parameters;generic_type;guard;hex_floating_point_literal;hex_integer_literal;identifier;if_statement;import_declaration;inferred_parameters;instanceof_expression;integral_type;interface_body;interface_declaration;labeled_statement;lambda_expression;line_comment;local_variable_declaration;marker_annotation;method_declaration;method_invocation;method_reference;modifiers;module_body;module_declaration;module_directive;multiline_string_fragment;null_literal;object_creation_expression;octal_integer_literal;opens_module_directive;package_declaration;parenthesized_expression;pattern;permits;primary_expression;program;provides_module_directive;receiver_parameter;record_declaration;record_pattern;record_pattern_body;record_pattern_component;requires_modifier;requires_module_directive;resource;resource_specification;return_statement;scoped_identifier;scoped_type_identifier;spread_parameter;statement;static_initializer;string_fragment;string_interpolation;string_literal;super;super_interfaces;superclass;switch_block;switch_block_statement_group;switch_expression;switch_label;switch_rule;synchronized_statement;template_expression;ternary_expression;this;throw_statement;throws;true;try_statement;try_with_resources_statement;type_arguments;type_bound;type_identifier;type_list;type_parameter;type_parameters;type_pattern;unary_expression;underscore_pattern;update_expression;uses_module_directive;variable_declarator;void_type;while_statement;wildcard;yield_statement,,,,,assert_statement;asterisk;catch_type;dimensions;dimensions_expr;do_statement;element_value_pair;escape_sequence;expression;expression_statement;guard;instanceof_expression;labeled_statement;line_comment;method_reference;parenthesized_expression;pattern;permits;primary_expression;resource;statement;static_initializer;super;synchronized_statement;template_expression;this;throw_statement;throws;try_statement;try_with_resources_statement;underscore_pattern;update_expression;variable_declarator;wildcard
d16b847b3f6ea7012bce4086c4e566587132ed1e50ec82f915a2d78dd4309312,java,test/corpus/expressions.txt,f37678c4b35446e84d63facad271ce40f11acfedd5affed5540d2c789ac2f764,27,VALID_SOURCE,_literal;_simple_type;_type;_unannotated_type;annotated_type;annotation;annotation_argument_list;annotation_type_body;annotation_type_declaration;annotation_type_element_declaration;argument_list;array_access;array_creation_expression;array_initializer;array_type;assert_statement;assignment_expression;asterisk;binary_expression;binary_integer_literal;block;block_comment;boolean_type;break_statement;cast_expression;catch_clause;catch_formal_parameter;catch_type;character_literal;class_body;class_declaration;class_literal;compact_constructor_declaration;constant_declaration;constructor_body;constructor_declaration;continue_statement;decimal_floating_point_literal;decimal_integer_literal;declaration;dimensions;dimensions_expr;do_statement;element_value_array_initializer;element_value_pair;enhanced_for_statement;enum_body;enum_body_declarations;enum_constant;enum_declaration;escape_sequence;explicit_constructor_invocation;exports_module_directive;expression;expression_statement;extends_interfaces;false;field_access;field_declaration;finally_clause;floating_point_type;for_statement;formal_parameter;formal_parameters;generic_type;guard;hex_floating_point_literal;hex_integer_literal;identifier;if_statement;import_declaration;inferred_parameters;instanceof_expression;integral_type;interface_body;interface_declaration;labeled_statement;lambda_expression;line_comment;local_variable_declaration;marker_annotation;method_declaration;method_invocation;method_reference;modifiers;module_body;module_declaration;module_directive;multiline_string_fragment;null_literal;object_creation_expression;octal_integer_literal;opens_module_directive;package_declaration;parenthesized_expression;pattern;permits;primary_expression;program;provides_module_directive;receiver_parameter;record_declaration;record_pattern;record_pattern_body;record_pattern_component;requires_modifier;requires_module_directive;resource;resource_specification;return_statement;scoped_identifier;scoped_type_identifier;spread_parameter;statement;static_initializer;string_fragment;string_interpolation;string_literal;super;super_interfaces;superclass;switch_block;switch_block_statement_group;switch_expression;switch_label;switch_rule;synchronized_statement;template_expression;ternary_expression;this;throw_statement;throws;true;try_statement;try_with_resources_statement;type_arguments;type_bound;type_identifier;type_list;type_parameter;type_parameters;type_pattern;unary_expression;underscore_pattern;update_expression;uses_module_directive;variable_declarator;void_type;while_statement;wildcard;yield_statement,,,,,assert_statement;asterisk;catch_type;dimensions;dimensions_expr;do_statement;element_value_pair;escape_sequence;expression;expression_statement;guard;instanceof_expression;labeled_statement;line_comment;method_reference;parenthesized_expression;pattern;permits;primary_expression;resource;statement;static_initializer;super;synchronized_statement;template_expression;this;throw_statement;throws;try_statement;try_with_resources_statement;underscore_pattern;update_expression;variable_declarator;wildcard
c458eaecda90beaa0fb477df69c94e5da84f3a9afe71a097cb57c1dcaf9f4800,java,test/corpus/literals.txt,0e37f1e17559e1bcd9f355cdf68547fdeb0533c63dac90e1d81220928f8860e4,13,VALID_SOURCE,_literal;_simple_type;_type;_unannotated_type;annotated_type;annotation;annotation_argument_list;annotation_type_body;annotation_type_declaration;annotation_type_element_declaration;argument_list;array_access;array_creation_expression;array_initializer;array_type;assert_statement;assignment_expression;asterisk;binary_expression;binary_integer_literal;block;block_comment;boolean_type;break_statement;cast_expression;catch_clause;catch_formal_parameter;catch_type;character_literal;class_body;class_declaration;class_literal;compact_constructor_declaration;constant_declaration;constructor_body;constructor_declaration;continue_statement;decimal_floating_point_literal;decimal_integer_literal;declaration;dimensions;dimensions_expr;do_statement;element_value_array_initializer;element_value_pair;enhanced_for_statement;enum_body;enum_body_declarations;enum_constant;enum_declaration;escape_sequence;explicit_constructor_invocation;exports_module_directive;expression;expression_statement;extends_interfaces;false;field_access;field_declaration;finally_clause;floating_point_type;for_statement;formal_parameter;formal_parameters;generic_type;guard;hex_floating_point_literal;hex_integer_literal;identifier;if_statement;import_declaration;inferred_parameters;instanceof_expression;integral_type;interface_body;interface_declaration;labeled_statement;lambda_expression;line_comment;local_variable_declaration;marker_annotation;method_declaration;method_invocation;method_reference;modifiers;module_body;module_declaration;module_directive;multiline_string_fragment;null_literal;object_creation_expression;octal_integer_literal;opens_module_directive;package_declaration;parenthesized_expression;pattern;permits;primary_expression;program;provides_module_directive;receiver_parameter;record_declaration;record_pattern;record_pattern_body;record_pattern_component;requires_modifier;requires_module_directive;resource;resource_specification;return_statement;scoped_identifier;scoped_type_identifier;spread_parameter;statement;static_initializer;string_fragment;string_interpolation;string_literal;super;super_interfaces;superclass;switch_block;switch_block_statement_group;switch_expression;switch_label;switch_rule;synchronized_statement;template_expression;ternary_expression;this;throw_statement;throws;true;try_statement;try_with_resources_statement;type_arguments;type_bound;type_identifier;type_list;type_parameter;type_parameters;type_pattern;unary_expression;underscore_pattern;update_expression;uses_module_directive;variable_declarator;void_type;while_statement;wildcard;yield_statement,,,,,assert_statement;asterisk;catch_type;dimensions;dimensions_expr;do_statement;element_value_pair;escape_sequence;expression;expression_statement;guard;instanceof_expression;labeled_statement;line_comment;method_reference;parenthesized_expression;pattern;permits;primary_expression;resource;statement;static_initializer;super;synchronized_statement;template_expression;this;throw_statement;throws;try_statement;try_with_resources_statement;underscore_pattern;update_expression;variable_declarator;wildcard
