failure_id,case_id,source_language,target_language,output_kind,validation_stage,diagnostic_class,diagnostic
5c1c0c26fab3b05f9ed7c2147a4fdb558710e832db2bca572a5cd25c02a59f7a,1e38d2eabef461f9bcc8ae4878a2a16342e0ccdc5a9d98151c79a0a239b227bd,java,,assembly,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""public"" node=1"
9b7c1be460c93e6c9355f988d6e6de2359c943cb55a21f8044cfd6bacef2d760,1e38d2eabef461f9bcc8ae4878a2a16342e0ccdc5a9d98151c79a0a239b227bd,java,,machine_code,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""public"" node=1"
09e18dd48e9810a1d8e8af6f200ca332bb2ce76ce28d7387dc34f080e4aa9e58,1e38d2eabef461f9bcc8ae4878a2a16342e0ccdc5a9d98151c79a0a239b227bd,java,,object,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""public"" node=1"
a99d821d2d247cd830e94c6db8e9316c5562bb6f5e0827b228039735b1189219,1e38d2eabef461f9bcc8ae4878a2a16342e0ccdc5a9d98151c79a0a239b227bd,java,,executable,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""public"" node=1"
d237d308784e62dabfb0e7420ce31f1ac9e397bcd3ac318cdb25c4df2bc308d9,dced0b46f39c501a0bd2767cdd9b259de118ef50dfbeaf2ccb953cc90e3e20d7,java,,assembly,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=3
16114743974f06bf51cb02b388914fbbf74e0716cb42a76e8d02b3c8b46d72de,dced0b46f39c501a0bd2767cdd9b259de118ef50dfbeaf2ccb953cc90e3e20d7,java,,machine_code,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=3
5d2a2f5505a2ddf0ad805b4e724f21e5ee340f0a759ea339ae34e2079002d0c5,dced0b46f39c501a0bd2767cdd9b259de118ef50dfbeaf2ccb953cc90e3e20d7,java,,object,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=3
a611896da0b7321d4eceeaf668a4b35c7711b3e64bf3a1c53d723cd37b5cde90,dced0b46f39c501a0bd2767cdd9b259de118ef50dfbeaf2ccb953cc90e3e20d7,java,,executable,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=3
fc9ebe94d5536199dae90cdf1bc2416d61f0c17f415e76cd9cbd602b703ea588,21c936d1c5d50653177618acb70416ff2a40bc654539359b8a8b7fda40753f9a,java,,assembly,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=3
5ca721eba0f124d5c468494ae4de85f6575d9cfebcb2c89baae77c0ab994fd96,21c936d1c5d50653177618acb70416ff2a40bc654539359b8a8b7fda40753f9a,java,,machine_code,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=3
eaa89ced1ea6afb758e0814e7271437926f27875cd1485cf69ecd00cfc73f864,21c936d1c5d50653177618acb70416ff2a40bc654539359b8a8b7fda40753f9a,java,,object,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=3
0f0d08977376bbd3fa00f2629eab05fbb2e8088edb5ddc15b81da3e11f980ffd,21c936d1c5d50653177618acb70416ff2a40bc654539359b8a8b7fda40753f9a,java,,executable,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=3
215afbd54fb4a294bc157c739f23b3d4a59d5d5e9da08a929703b7a63bd7333b,2b83c3524db32779537cb1b00b0aacae6240135d2a15882211c5e415bf1249e9,java,,assembly,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=4
7ae1d0927889026e78cd7053b76775472df1d7678234233fbdf00b4a76029145,2b83c3524db32779537cb1b00b0aacae6240135d2a15882211c5e415bf1249e9,java,,machine_code,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=4
ef8fb7255e8bf4263b792b14afefd665000f5588946be5e2daa5e78b470e6570,2b83c3524db32779537cb1b00b0aacae6240135d2a15882211c5e415bf1249e9,java,,object,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=4
1d9988251c859ff9a664bc31faca0aa67d02ef51950babdfa47d984f03635a98,2b83c3524db32779537cb1b00b0aacae6240135d2a15882211c5e415bf1249e9,java,,executable,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=4
a43d12c687a716033f9164d4146b524f8d58ad5479fda9620fdb9d4371d400da,4069e88ab3e5d264aa4fdbf24f0c1fa2611df47bb6616a525b00ec48939bd3fc,java,,assembly,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=3
f49bc0685c455d35df4b7c331e0a1057f44004c78a444b110a8e5bae4faf0bf6,4069e88ab3e5d264aa4fdbf24f0c1fa2611df47bb6616a525b00ec48939bd3fc,java,,machine_code,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=3
64198858aefe0efff1eda0be01aa5eeb6c7c8e8b0d44d7b4972aa29f9a541718,4069e88ab3e5d264aa4fdbf24f0c1fa2611df47bb6616a525b00ec48939bd3fc,java,,object,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=3
64188956e3c49192dc063eb6a60daef8464e72b362b47d6744ef1b7433f9f5d3,4069e88ab3e5d264aa4fdbf24f0c1fa2611df47bb6616a525b00ec48939bd3fc,java,,executable,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=3
d0e322d44f73f56eade54e5fbcd371c52cf8be1f252a2dec9b4c5248dd8368ea,ac3ecd7e7cc927acda1ce6e8cd79d79853b84f3c6f44d6c4201686b2039ac4f0,java,,assembly,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=3
03f558dca8f1017f4cb4a310b85b10441f7853592b227db0485b30260c615084,ac3ecd7e7cc927acda1ce6e8cd79d79853b84f3c6f44d6c4201686b2039ac4f0,java,,machine_code,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=3
198d4707c1e9ae455e9ddefe0f3828ece7d5d044f572a6bf1a9f6c32e260ed1b,ac3ecd7e7cc927acda1ce6e8cd79d79853b84f3c6f44d6c4201686b2039ac4f0,java,,object,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=3
c43f44cd2d0a95c31cf7a7bdfe04a9bd65515f10ecbab5b76de96e7909019171,ac3ecd7e7cc927acda1ce6e8cd79d79853b84f3c6f44d6c4201686b2039ac4f0,java,,executable,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=3
1f1b69f8fb1edcb82fb358521d3575decf422da287b99f376118189cf1db55b6,73b87ccb1834d7f717f7f10d34c6c6c46318abfb175d8b140447912daabfff96,java,,assembly,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
4d1aea79646ee0b9384285230de2cd53a5f4c622568862b8c595676e9d92906e,73b87ccb1834d7f717f7f10d34c6c6c46318abfb175d8b140447912daabfff96,java,,machine_code,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
401f3c287830a0962a501051099efed858e376e1d1d268aa07aed37ce463cb13,73b87ccb1834d7f717f7f10d34c6c6c46318abfb175d8b140447912daabfff96,java,,object,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
14c0f3613f1c572f4012991656a57eeff5ff71c5bd855606ec418445aa1fda3e,73b87ccb1834d7f717f7f10d34c6c6c46318abfb175d8b140447912daabfff96,java,,executable,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
05183f640f8af8856436c9ee373a196c1297bb9847bdd057398dc39679d934cf,15b27e6d17618f0e10917000b0a1e0b65bb38ca5331d2daa3cdf28b331ce5bfc,java,,assembly,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
073b99b00c847c7399037a83a44b81608567bc1826f47a65a6a5f9c53588cf3d,15b27e6d17618f0e10917000b0a1e0b65bb38ca5331d2daa3cdf28b331ce5bfc,java,,machine_code,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
0671669295431b988d2d0f7a2b43a3b8be113ed7670adbf77407c7522b08a55d,15b27e6d17618f0e10917000b0a1e0b65bb38ca5331d2daa3cdf28b331ce5bfc,java,,object,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
2026a8f29a352e56808b1fe5790db924380573676a5c119ce5922c78350bfa90,15b27e6d17618f0e10917000b0a1e0b65bb38ca5331d2daa3cdf28b331ce5bfc,java,,executable,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
f88382ddc6436c04a8b266defec646890e16675e6ddcbbdf95577b8a637f4730,a797866c4ef4ac9d9a02e9b517446b6925735e64576d244a54945de432770577,java,,assembly,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""sealed"" node=1"
1a0ed4eade5dcd0c39d0c57d3afa2804ab8639a784ed1c9cfd3f09e638c7b151,a797866c4ef4ac9d9a02e9b517446b6925735e64576d244a54945de432770577,java,,machine_code,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""sealed"" node=1"
edb4277fa413cd5b75e8626de5c3c389920ed047b0564d09d7e8eeb684ef7970,a797866c4ef4ac9d9a02e9b517446b6925735e64576d244a54945de432770577,java,,object,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""sealed"" node=1"
96f5709fc40db800c40710b7a68a6f1dff8039322136ef1409f72601b839473a,a797866c4ef4ac9d9a02e9b517446b6925735e64576d244a54945de432770577,java,,executable,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""sealed"" node=1"
aafa904faa8734d31046c2c9c60edc41a9af0703b642b14e11d6398493d2900d,e77de833125a157761dfd58c499bd5b6e64cd6549577a807b1990946e90fb912,java,,assembly,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
8e42163a1f4e7f9838807751a831b93b6566c6daca52af7263f003ad1bd83485,e77de833125a157761dfd58c499bd5b6e64cd6549577a807b1990946e90fb912,java,,machine_code,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
98915d3db32efc7032ed244622f9767cfb3a75364660db9ab562f6eb090b9df1,e77de833125a157761dfd58c499bd5b6e64cd6549577a807b1990946e90fb912,java,,object,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
7f710e47b899f9681fd69e9663982355ba80547e3da80298a1db87c528e98379,e77de833125a157761dfd58c499bd5b6e64cd6549577a807b1990946e90fb912,java,,executable,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
04721655845ad94aec221b5799297d5573449b3591a40c7daf8bd41e10c23c15,d5d6c46c16487ccd3a36e1f49cf457e2eb4c9545b183c0d0aed0f9e040f559b8,java,,binary_lift_assembly,BINARY_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
5d19bb31eb874ac1ec89d6cd55fe90bcbb9aee553a25df96c5af3a2ad56a4d9e,d5d6c46c16487ccd3a36e1f49cf457e2eb4c9545b183c0d0aed0f9e040f559b8,java,,binary_lift_machine_code,BINARY_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
