failure_id,case_id,source_language,target_language,output_kind,validation_stage,diagnostic_class,diagnostic
8b89dbe4809dc7860a9727c52e350260228984abc42f408c06389b579499a5de,b97aaa51917b43619a45b663f1a11feb972d8333257a1b3910c53e4d3dfb92b5,kotlin,,assembly,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP node=1 kind=module operation=
ec3f75239df17a54998d8d52d764925f1f40246a10bbd393c82bc7922a3a1e30,b97aaa51917b43619a45b663f1a11feb972d8333257a1b3910c53e4d3dfb92b5,kotlin,,machine_code,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP node=1 kind=module operation=
4d80610f7399d3252c68afbd0f291426200cf1d1060506a371f9a70323394cf2,b97aaa51917b43619a45b663f1a11feb972d8333257a1b3910c53e4d3dfb92b5,kotlin,,object,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP node=1 kind=module operation=
fffce4b87213db819077b91b6f633459fc5c9b8ae45125a68c4e7e049ef29911,b97aaa51917b43619a45b663f1a11feb972d8333257a1b3910c53e4d3dfb92b5,kotlin,,executable,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP node=1 kind=module operation=
d79f0c982134260a896f2739c909d389253f9b86c011e071104f2bfcb1e7c4c1,04abd1ad7f7343622454a74fcfee82439a1c570aa2d0840c316e6452177b09f6,kotlin,,assembly,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=4
7fef9d7b43deab45d2454adcd6f47d8919635198d8d1fd4a9285d54d54a63c34,04abd1ad7f7343622454a74fcfee82439a1c570aa2d0840c316e6452177b09f6,kotlin,,machine_code,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=4
ba0d2c88d54bff88e8ef508776882500fcf09940ce3651cccbd6c581c70fba9c,04abd1ad7f7343622454a74fcfee82439a1c570aa2d0840c316e6452177b09f6,kotlin,,object,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=4
e5939040c151e17d5afc05ff4081d67f0182e0346d6f1eace3365886c9c472b1,04abd1ad7f7343622454a74fcfee82439a1c570aa2d0840c316e6452177b09f6,kotlin,,executable,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=4
a85abe3a81b5db45bdc2fe97c912e812647e88414e49251d97d461289b645ce8,f2abc8dca420ba23042a5b9df49db9823605e2d64d3106a41704752060d13024,kotlin,,assembly,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=6
310b36c85fd3b44a4e7a1649e9d0292fe95eb58b38acae890607c0ff4b8805a9,f2abc8dca420ba23042a5b9df49db9823605e2d64d3106a41704752060d13024,kotlin,,machine_code,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=6
bcf3dde84d3c65e977eda72f4c12bd5781d0218a68347254f58214bb495bf2e0,f2abc8dca420ba23042a5b9df49db9823605e2d64d3106a41704752060d13024,kotlin,,object,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=6
d451f12abdea4feb1804b562043cc0a11f1187f3eeaf00cfb8ba61fc5bcda7f1,f2abc8dca420ba23042a5b9df49db9823605e2d64d3106a41704752060d13024,kotlin,,executable,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=6
f8eeb3de7e0025908d15bcbb16fb498a0aaffe2a3ae53e7d432c068d339b1ea0,b0c2717dd2f9fc17cd073a0b172ef3277bba489348596edd6d82aec4cb5732bd,kotlin,,assembly,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
000d4713f8b07e3bdbba835ce3871c5ba3d088cc8cafa6bdadc1515cdbd1373e,b0c2717dd2f9fc17cd073a0b172ef3277bba489348596edd6d82aec4cb5732bd,kotlin,,machine_code,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
6288d0472f1fadcf3ba44dc6b5d3c0e94ea40043d9138b07ac67b6149142eddf,b0c2717dd2f9fc17cd073a0b172ef3277bba489348596edd6d82aec4cb5732bd,kotlin,,object,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
