case_id,source_language,input_kind,artifact_kind,status,artifact_created,format_parse_success,decode_success,cfg_success,dataflow_success,abi_success,uast_success,original_uast_hash,recovered_uast_hash,operation_match,relation_match,control_flow_match,call_match,dataflow_match,memory_match,abi_match,semantic_projection_equal,earliest_failure_stage,diagnostic_class,diagnostic
f67e088fc14f01c463b1a36a7e3d5e37b6f8b59722b5a300b4084de531dead5e,swift,assembly,assembly,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,a216157cbcee1ff84823cc0dd18e1664d2f9c030c3d8712719cb7f7d01edf958,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
f67e088fc14f01c463b1a36a7e3d5e37b6f8b59722b5a300b4084de531dead5e,swift,machine_code,machine_code,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,a216157cbcee1ff84823cc0dd18e1664d2f9c030c3d8712719cb7f7d01edf958,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
f67e088fc14f01c463b1a36a7e3d5e37b6f8b59722b5a300b4084de531dead5e,swift,object,object,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,a216157cbcee1ff84823cc0dd18e1664d2f9c030c3d8712719cb7f7d01edf958,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
f67e088fc14f01c463b1a36a7e3d5e37b6f8b59722b5a300b4084de531dead5e,swift,executable,executable,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,a216157cbcee1ff84823cc0dd18e1664d2f9c030c3d8712719cb7f7d01edf958,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
5565ce5d2584c94b76bf5bde2c78827b337513bf5f3ebeb6dfd6ce93b05ae34e,swift,assembly,assembly,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,0f474f705eecc5cf9c5cb959b6bdadb40d16932a8066ff4de96c97e857a12ad5,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
5565ce5d2584c94b76bf5bde2c78827b337513bf5f3ebeb6dfd6ce93b05ae34e,swift,machine_code,machine_code,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,0f474f705eecc5cf9c5cb959b6bdadb40d16932a8066ff4de96c97e857a12ad5,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
5565ce5d2584c94b76bf5bde2c78827b337513bf5f3ebeb6dfd6ce93b05ae34e,swift,object,object,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,0f474f705eecc5cf9c5cb959b6bdadb40d16932a8066ff4de96c97e857a12ad5,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
5565ce5d2584c94b76bf5bde2c78827b337513bf5f3ebeb6dfd6ce93b05ae34e,swift,executable,executable,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,0f474f705eecc5cf9c5cb959b6bdadb40d16932a8066ff4de96c97e857a12ad5,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
c541c894bf455139ca9ca01179c77b2b53ef9c241ad77a8c424cb54db118aaec,swift,assembly,assembly,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,cf90a899ca3fd1388d3b100cdd47bf6018725dce249b5cf2af5c44fed31b5605,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
c541c894bf455139ca9ca01179c77b2b53ef9c241ad77a8c424cb54db118aaec,swift,machine_code,machine_code,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,cf90a899ca3fd1388d3b100cdd47bf6018725dce249b5cf2af5c44fed31b5605,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
c541c894bf455139ca9ca01179c77b2b53ef9c241ad77a8c424cb54db118aaec,swift,object,object,FAIL,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,FAIL,cf90a899ca3fd1388d3b100cdd47bf6018725dce249b5cf2af5c44fed31b5605,,false,false,false,false,false,false,false,false,B5_UAST_LIFT,UNKNOWN_FAILURE,"binary frontend: semantic lifting unavailable for instruction ""push"""
