case_id,source_language,status,bytes,instruction_count,diagnostic
8c438e67b671f52863c04d5f7f59f0b253cb9b57dfbce573ffbe4852296a763d,swift,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=2
354043a92b3e8573e3f8b5f0378cec9dcc43ebf6fd0b3d3f1bf8c1386da45718,swift,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP node=1 kind=module operation=
3baf07990ec97816302b6fe00c2ec5f14ee3ac6785857bdc3f322a8dc09a9536,swift,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=8
1a4ad4fa1420d65ca5f4fe4451c7afd5230f627efd5743bab908931af1033905,swift,FAIL,0,0,"native unresolved binding ""discard"" node=1"
abffeec3b0b3d368ab0a0b39f42b354ef2a8a1c87a8f9c843c6d0c89d46f9b20,swift,FAIL,0,0,"native unresolved binding ""struct"" node=1"
3487a079f3bdf1b50b61af8ddc4827a99b2d6bde16856c78487686ff25c50f57,swift,FAIL,0,0,"native unresolved binding ""true"" node=2"
1db63ec7fdebb2ed8254bd30a42d446292824b8155774693c4e4216a0eafd7eb,swift,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=2
9933cd0fd73feca70f572d5671cf0d0ca1414842303729485c844387f58e991c,swift,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=1
d8e4750ffc3cdb3deb00694e5d51feff39755b46dc62aed0aaef62a7bbe7ac0a,swift,FAIL,0,0,"native unresolved binding ""let"" node=1"
ed8220ce5d7a65bd4934979ea85614f144d063c5aaf96149712e7bbc4d7fcabd,swift,FAIL,0,0,native node 1 missing operand [expression]
ef5d2b34736dbce3de2587cd1bc37dbdcbcfe1c6ec764489796b52ad6d9db9d7,swift,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=1
ea39b8862e5725091d5be49ab6acfd3a1ded9f20b46f6629d1da972ee213f94b,swift,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=1
