case_id,source_language,status,bytes,format,executed,exit_code,diagnostic
ba949c0a657cc689894beb726f7fbed27125a4d41ceff2f22b88754e447b303d,rust,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP expression node=4 kind=member
eeb353db4eb66f2df1a16a34b492011a29c114b0b4dd2602790b9a0c4641fe01,rust,FAIL,0,PE32+,false,,native node 1 missing operand [expression]
83a9c9a81494f812720a08b3c339faea346aef26bac8e9755123490f98a65567,rust,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP function binding node=1
56465747026917db861fc3b3e3e9f556cb6786f61c79672115cc55e9735d9567,rust,PASS,2048,PE32+,false,,
c3f9021c76e02c6e50205a7efbf69860d5021b05c74bd0de73635daa04eb87ee,rust,FAIL,0,PE32+,false,,"native unresolved binding ""a"" node=1"
f05d31625b2b7465a5952e8d13f20eb1d3ab69d645e3992af236f5d21bd0a0f9,cpp,FAIL,0,PE32+,false,,"native unresolved binding ""b"" node=2"
99800e207bb314e52cbff067398ad97558c7e33b7b64973ac6903bd63896a018,cpp,FAIL,0,PE32+,false,,"native unresolved binding ""T1"" node=1"
feb0389dbafd5070404396e082590ca8ec64cd2f6b63ed88442fa65b8ea62b9c,cpp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP node=1 kind=module operation=
1a1b7ae5df067f3b087effa578c3429b5da5f0c51e27e426f7fe7a9890a8ad92,cpp,FAIL,0,PE32+,false,,"native unresolved binding ""template"" node=1"
ae6c2e89fe4d85199f22ca0806f734b5261a3dad751316f0ed5ab1e51bd65c41,cpp,FAIL,0,PE32+,false,,"native unresolved binding ""template"" node=1"
a68594a657677001df5c31c55b453464db9c4a9586700eb3e38ab876c8dc601f,cpp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP function binding node=12
7430cb0ac7d85500e4d516717bc6450fc8969aee0fdda003512943d2e8b1ba07,cpp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP function binding node=8
629c5549a37626ce4673add3b76a9503aadb3873d78015b33dd323cb36018a2d,cpp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP function binding node=10
6e5de94e8d95410cc2c0ea7d2d76e96ebe4ee3cd66eb98905be7a059c23ad5eb,cpp,FAIL,0,PE32+,false,,"native unresolved binding ""template"" node=1"
67642cddc710ca3f6c8dc0227d775210ce57d6b870f8fc4725563c26e5530904,cpp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP node=1 kind=module operation=
0bb24b62c353d075cf2f4846234569f18eb3fdab28102617d798b47e4a125afe,cpp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP node=1 kind=module operation=
0c1b8755c6618cd9f579ae754b808d328902e82cf5b8a6251ddcddae98782f0f,cpp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP node=1 kind=module operation=
87f9a04da69afeae76c814c048454014ac28057f1904665388aa5613cf678449,cpp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP node=1 kind=module operation=
4dfa4626d2ee905212e81bf8440e1ab2afa072083697a8af0cd3411678079236,cpp,FAIL,0,PE32+,false,,"native unresolved binding ""int"" node=1"
832c601ef6f8ef61ab9e88a8d9510bbdc02be2f4ca67ac5045dd787679ca0bb3,cpp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP function binding node=1
07bcec9ed834548b4d485fd335a55de9af77eb105a69cb1082be47a94a5ab696,cpp,PASS,2048,PE32+,false,,
af57fd65c358d7ec661ebb4ba74896f80fe6fe5bf3332b83416e3ae2b34a74a3,cpp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP function binding node=1
78d5cf05bff29402a11d86b6f15831b1f97ecbb0704a88da98149916780e3723,cpp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP function binding node=1
d34a6a9f5a0bc348f1f4b73c64a777bcc9a8e87701e0ddb42b88185bb057959f,cpp,FAIL,0,PE32+,false,,"native unresolved binding ""class"" node=1"
03c80735103fdaa563b39a7ce96e63707a0cbb88b7a380ee5e6e0117a6a721fe,cpp,FAIL,0,PE32+,false,,"native unresolved binding ""class"" node=1"
2e493220339f30d45f6d07805f8c1bc084d2bb9de9500c75cfe83717b667430f,cpp,FAIL,0,PE32+,false,,"native unresolved binding ""class"" node=1"
721a686ec5fd17967c79bd9b214e4db5cf7dadb0f6c1ac6b168467c5199ba2b4,cpp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP function binding node=2
9521d747c555af7a0d9fd4608f995ec66e4931ba7e6f202b6a8876260e7dd384,cpp,FAIL,0,PE32+,false,,"native unresolved binding ""struct"" node=1"
d63684c27bbe0a75d50a758b3f575f5b050c20db7465421495bac6efd64ee32c,cpp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP function binding node=1
da6947bb4c93e135dcaf9785db70684921877c541bc6197942d5fdec437f0949,cpp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP function binding node=4
33a64d4e8e393a13c8265a21e0ea1006a2eafa947985c78d8f6331577c484b65,cpp,FAIL,0,PE32+,false,,native node 1 missing operand [expression]
a47ff80fdb18d0224914c6686dd4e2cefda36f29f6f4fb3b57604dc5a418ddf9,cpp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP function binding node=10
7be1e43d0b211a8a09208ab034150e58b419a4b4048ebcd8a3423f1193d9f34b,cpp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP function binding node=8
9cb13e5758fa52584a1397cc278f4d8ebcf865a1ed14d08d730b675bfc60d26a,cpp,FAIL,0,PE32+,false,,native node 1 missing operand [expression]
dc520e057860919c7da578923ae88a361a4556b6519dd18b1591fa0f32a8f223,cpp,PASS,2048,PE32+,false,,
e6fd9cbf72f21cab04e607cfb71ed554b050277c2c9027a3e4183b217febc040,cpp,FAIL,0,PE32+,false,,"native unresolved binding ""A"" node=1"
78d7c78e9e34be8bf63c11321567fa282dc831144ed83566cf7d9901617c03a0,cpp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP node=1 kind=module operation=
34be35991e260e9e30fc546ba594e4656ccdcbb8e04d732bd6bdc75b02d23801,cpp,FAIL,0,PE32+,false,,"native unresolved binding ""template"" node=1"
166c6f59283de4f9a93946a06c47cfcdd3db7cc0cd28f1351885a0ccb00f222d,cpp,FAIL,0,PE32+,false,,native assignment binding unavailable at 5
ea9b4aad7ee9ae7b5e2382db3e5fb61f55de2f4b667ffb01a0c2f44285f3d666,cpp,FAIL,0,PE32+,false,,"native unresolved binding ""consteval"" node=4"
074b477adae6dce53d3f3c01c3fe8cdeae34bc4ec39766667647adbebb4b724d,cpp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP function binding node=6
130a15e72ff795b5e3497cc3567f4271db846fc098114dd222f168d1d8acc451,cpp,FAIL,0,PE32+,false,,"native unresolved binding ""enum"" node=1"
d930f1f04c71b97aad9501a0ff98eb4d5d6a336521accbc9b50279dae386518a,cpp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP function binding node=2
ad4931a1fb5f584b2f37d78ab507148918d8ea0cb39dc31ba273f625bf2a82f8,cpp,FAIL,0,PE32+,false,,"native unresolved binding ""operator"" node=1"
f0e5139df2508dfddb61a33f4f13f2aed57a233978eefe21970fe09bb5976f2a,cpp,PASS,2048,PE32+,false,,
a6fa062e19ba86097f8d2100ef096a22ed3920d4d645f9daf8cbe322c417e73a,cpp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP function binding node=2
