failure_id,case_id,source_language,target_language,output_kind,validation_stage,diagnostic_class,diagnostic
4ffea54411ff48df774534d3dffd1749289b90d1af4146eb54c1a7029a598c32,f92a11dfb4b06ee982dbb8ea002a2b5afbe6625385c531abdaba8b29af74f5d3,kotlin,,assembly,NATIVE,UNKNOWN_FAILURE,"native call ""listOf"" requires linked implementation"
aa50a03b08e8a1e6c5bdf5794ece2228a7530465597418535c32a80d27d0026c,f92a11dfb4b06ee982dbb8ea002a2b5afbe6625385c531abdaba8b29af74f5d3,kotlin,,machine_code,NATIVE,UNKNOWN_FAILURE,"native call ""listOf"" requires linked implementation"
3b5f363829bd45c62bef09402659f3cf53ab6fd75a43de9f392fb8b6f3da098e,f92a11dfb4b06ee982dbb8ea002a2b5afbe6625385c531abdaba8b29af74f5d3,kotlin,,object,NATIVE,UNKNOWN_FAILURE,"native call ""listOf"" requires linked implementation"
e1ed5767796893767a225339fc3222fdc33522f308bf1dc5f7beaf858161bd9d,f92a11dfb4b06ee982dbb8ea002a2b5afbe6625385c531abdaba8b29af74f5d3,kotlin,,executable,NATIVE,UNKNOWN_FAILURE,"native call ""listOf"" requires linked implementation"
5ad2fe119cee91c0e54e5dd190dd246a51a7eb19df5ddb324acb6178aaa5a97f,997f8ce5f0a95275187348ce408ec0302d7415e5a868748bb8899a8e89abe290,kotlin,,assembly,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""object"" node=1"
b86ca3485281ab0216c3728fa7337e6b8cc9ecf6372e6809d17aa87accbe6094,997f8ce5f0a95275187348ce408ec0302d7415e5a868748bb8899a8e89abe290,kotlin,,machine_code,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""object"" node=1"
93fbf0a0b8070b1054f9b6a663db3aaf70213a2e143f07547cdd3a2552952942,997f8ce5f0a95275187348ce408ec0302d7415e5a868748bb8899a8e89abe290,kotlin,,object,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""object"" node=1"
03ee56d01a5c742516c0c36e7f1ebd92c0fe26eb988dafa685b8d27a86033ce5,997f8ce5f0a95275187348ce408ec0302d7415e5a868748bb8899a8e89abe290,kotlin,,executable,NATIVE,UNKNOWN_FAILURE,"native unresolved binding ""object"" node=1"
3e9f7491801c68afc6d2726648f467e2e8088180be36c53441044aba8eeee05b,e320dfd19e469860e5cd46f77a39aba48c0255f35fc428a229565f30e79f4409,kotlin,,assembly,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
60e465c40d1368e34deaea0b6366aaacee8c436a397007a95607b22e62abd194,e320dfd19e469860e5cd46f77a39aba48c0255f35fc428a229565f30e79f4409,kotlin,,machine_code,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
72896ff068469d37b6095238e58fbd3c405cf569b8f14b405c78155c9f75d65c,e320dfd19e469860e5cd46f77a39aba48c0255f35fc428a229565f30e79f4409,kotlin,,object,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
a34e95a958085c885b812dbcf3e2af2d4e20a62529b0885f69515bdcd1670eea,e320dfd19e469860e5cd46f77a39aba48c0255f35fc428a229565f30e79f4409,kotlin,,executable,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
032ffa796dbaa9dfb1266cc26c071a0a048fe8336b6ba400e8e8bceada5903b2,c799d44fc04ea974a91253e92cfa502f5d1ceaa52789e872cddf901fbe18db44,kotlin,,assembly,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
