case_id,source_language,target_language,v0_parse,v1_matrixir,v2_uast,v3_closure,v4_emit,v5_reparse,v6_compile,v7_execute,v8_behavior,route,diagnostic
b20961b78481663737fb9b51143ce7f7acbdfca587c3963db5a900f973f4fcb9,r,r,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,RUNTIME_ROUTE_FAILED (stage=runtime)
b20961b78481663737fb9b51143ce7f7acbdfca587c3963db5a900f973f4fcb9,r,go,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,compatibility-runtime,
b20961b78481663737fb9b51143ce7f7acbdfca587c3963db5a900f973f4fcb9,r,rust,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,compatibility-runtime,
b20961b78481663737fb9b51143ce7f7acbdfca587c3963db5a900f973f4fcb9,r,cpp,PASS,PASS,PASS,PASS,PASS,FAIL,SKIP,SKIP,SKIP,compatibility-runtime,
b20961b78481663737fb9b51143ce7f7acbdfca587c3963db5a900f973f4fcb9,r,c,PASS,PASS,PASS,PASS,PASS,FAIL,SKIP,SKIP,SKIP,compatibility-runtime,
b20961b78481663737fb9b51143ce7f7acbdfca587c3963db5a900f973f4fcb9,r,python,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,compatibility-runtime,
b20961b78481663737fb9b51143ce7f7acbdfca587c3963db5a900f973f4fcb9,r,zig,PASS,PASS,PASS,PASS,PASS,FAIL,SKIP,SKIP,SKIP,compatibility-runtime,
b20961b78481663737fb9b51143ce7f7acbdfca587c3963db5a900f973f4fcb9,r,julia,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,compatibility-runtime,
b20961b78481663737fb9b51143ce7f7acbdfca587c3963db5a900f973f4fcb9,r,nim,PASS,PASS,PASS,PASS,PASS,FAIL,SKIP,SKIP,SKIP,compatibility-runtime,
b20961b78481663737fb9b51143ce7f7acbdfca587c3963db5a900f973f4fcb9,r,csharp,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,compatibility-runtime,
b20961b78481663737fb9b51143ce7f7acbdfca587c3963db5a900f973f4fcb9,r,java,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,compatibility-runtime,
b20961b78481663737fb9b51143ce7f7acbdfca587c3963db5a900f973f4fcb9,r,kotlin,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,compatibility-runtime,
b20961b78481663737fb9b51143ce7f7acbdfca587c3963db5a900f973f4fcb9,r,swift,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,compatibility-runtime,
aa56d5f435bbcfb229fae6433968b14ca4b12cd20d0ba8cd94507ad307e9d467,r,r,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
aa56d5f435bbcfb229fae6433968b14ca4b12cd20d0ba8cd94507ad307e9d467,r,go,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
aa56d5f435bbcfb229fae6433968b14ca4b12cd20d0ba8cd94507ad307e9d467,r,rust,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
aa56d5f435bbcfb229fae6433968b14ca4b12cd20d0ba8cd94507ad307e9d467,r,cpp,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
aa56d5f435bbcfb229fae6433968b14ca4b12cd20d0ba8cd94507ad307e9d467,r,c,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
aa56d5f435bbcfb229fae6433968b14ca4b12cd20d0ba8cd94507ad307e9d467,r,python,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
aa56d5f435bbcfb229fae6433968b14ca4b12cd20d0ba8cd94507ad307e9d467,r,zig,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
aa56d5f435bbcfb229fae6433968b14ca4b12cd20d0ba8cd94507ad307e9d467,r,julia,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
aa56d5f435bbcfb229fae6433968b14ca4b12cd20d0ba8cd94507ad307e9d467,r,nim,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
aa56d5f435bbcfb229fae6433968b14ca4b12cd20d0ba8cd94507ad307e9d467,r,csharp,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
aa56d5f435bbcfb229fae6433968b14ca4b12cd20d0ba8cd94507ad307e9d467,r,java,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
aa56d5f435bbcfb229fae6433968b14ca4b12cd20d0ba8cd94507ad307e9d467,r,kotlin,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
aa56d5f435bbcfb229fae6433968b14ca4b12cd20d0ba8cd94507ad307e9d467,r,swift,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
3e8e621d84ae6ca756ab527546ec73de29e7a88e3ff416c892709fc9b58b38fe,r,r,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,RUNTIME_ROUTE_FAILED (stage=runtime)
3e8e621d84ae6ca756ab527546ec73de29e7a88e3ff416c892709fc9b58b38fe,r,go,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,compatibility-runtime,
3e8e621d84ae6ca756ab527546ec73de29e7a88e3ff416c892709fc9b58b38fe,r,rust,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,compatibility-runtime,
3e8e621d84ae6ca756ab527546ec73de29e7a88e3ff416c892709fc9b58b38fe,r,cpp,PASS,PASS,PASS,PASS,PASS,FAIL,SKIP,SKIP,SKIP,compatibility-runtime,
3e8e621d84ae6ca756ab527546ec73de29e7a88e3ff416c892709fc9b58b38fe,r,c,PASS,PASS,PASS,PASS,PASS,FAIL,SKIP,SKIP,SKIP,compatibility-runtime,
3e8e621d84ae6ca756ab527546ec73de29e7a88e3ff416c892709fc9b58b38fe,r,python,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,compatibility-runtime,
3e8e621d84ae6ca756ab527546ec73de29e7a88e3ff416c892709fc9b58b38fe,r,zig,PASS,PASS,PASS,PASS,PASS,FAIL,SKIP,SKIP,SKIP,compatibility-runtime,
3e8e621d84ae6ca756ab527546ec73de29e7a88e3ff416c892709fc9b58b38fe,r,julia,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,compatibility-runtime,
3e8e621d84ae6ca756ab527546ec73de29e7a88e3ff416c892709fc9b58b38fe,r,nim,PASS,PASS,PASS,PASS,PASS,FAIL,SKIP,SKIP,SKIP,compatibility-runtime,
3e8e621d84ae6ca756ab527546ec73de29e7a88e3ff416c892709fc9b58b38fe,r,csharp,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,compatibility-runtime,
3e8e621d84ae6ca756ab527546ec73de29e7a88e3ff416c892709fc9b58b38fe,r,java,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,compatibility-runtime,
3e8e621d84ae6ca756ab527546ec73de29e7a88e3ff416c892709fc9b58b38fe,r,kotlin,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,compatibility-runtime,
3e8e621d84ae6ca756ab527546ec73de29e7a88e3ff416c892709fc9b58b38fe,r,swift,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,compatibility-runtime,
1bbdf9aa65eaf971eba16b71ed1d50cdf60d6510225f0197c3a868dc63ea51b3,r,r,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
1bbdf9aa65eaf971eba16b71ed1d50cdf60d6510225f0197c3a868dc63ea51b3,r,go,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
1bbdf9aa65eaf971eba16b71ed1d50cdf60d6510225f0197c3a868dc63ea51b3,r,rust,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
1bbdf9aa65eaf971eba16b71ed1d50cdf60d6510225f0197c3a868dc63ea51b3,r,cpp,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
1bbdf9aa65eaf971eba16b71ed1d50cdf60d6510225f0197c3a868dc63ea51b3,r,c,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
1bbdf9aa65eaf971eba16b71ed1d50cdf60d6510225f0197c3a868dc63ea51b3,r,python,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
1bbdf9aa65eaf971eba16b71ed1d50cdf60d6510225f0197c3a868dc63ea51b3,r,zig,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
1bbdf9aa65eaf971eba16b71ed1d50cdf60d6510225f0197c3a868dc63ea51b3,r,julia,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
1bbdf9aa65eaf971eba16b71ed1d50cdf60d6510225f0197c3a868dc63ea51b3,r,nim,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
1bbdf9aa65eaf971eba16b71ed1d50cdf60d6510225f0197c3a868dc63ea51b3,r,csharp,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
1bbdf9aa65eaf971eba16b71ed1d50cdf60d6510225f0197c3a868dc63ea51b3,r,java,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
1bbdf9aa65eaf971eba16b71ed1d50cdf60d6510225f0197c3a868dc63ea51b3,r,kotlin,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
1bbdf9aa65eaf971eba16b71ed1d50cdf60d6510225f0197c3a868dc63ea51b3,r,swift,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
3d5a8c128b6a8ef845a6a11569d52e14bda01184ccda68e3d00b0916e1ea5e03,r,r,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
3d5a8c128b6a8ef845a6a11569d52e14bda01184ccda68e3d00b0916e1ea5e03,r,go,FAIL,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,DIRECT,FRONTEND_PARSE_BUG (stage=frontend)
