failure_id,case_id,source_language,target_language,output_kind,validation_stage,diagnostic_class,diagnostic
4df344d15c5bac13991a6f79f9323279e8d8fd6e0d26767afd5560bc475d7653,eb073e57426b77a06dd856d4a2c18ed9d721e0938128d93e65c777fefafd0d57,julia,r,source_target,V0_SOURCE_PARSE,FRONTEND,unterminated string at 2
3e5dc920de98125aeb90dc9e86cb0469a9df8aebbe0259a97535683058b62e3b,eb073e57426b77a06dd856d4a2c18ed9d721e0938128d93e65c777fefafd0d57,julia,go,source_target,V0_SOURCE_PARSE,FRONTEND,unterminated string at 2
84b71684d6f5196540475f3746ea54a52b2c86226ba9ab326341919255a3a298,eb073e57426b77a06dd856d4a2c18ed9d721e0938128d93e65c777fefafd0d57,julia,rust,source_target,V0_SOURCE_PARSE,FRONTEND,unterminated string at 2
e868239643df049c75bfc7d28eb1235b8bf30da81bf2601b8cfe9c4dccb2624d,eb073e57426b77a06dd856d4a2c18ed9d721e0938128d93e65c777fefafd0d57,julia,cpp,source_target,V0_SOURCE_PARSE,FRONTEND,unterminated string at 2
606e80a77f40ea8f0554b58d682ba45ad87f341c75f0a12fa7bab738c3cdfc41,eb073e57426b77a06dd856d4a2c18ed9d721e0938128d93e65c777fefafd0d57,julia,c,source_target,V0_SOURCE_PARSE,FRONTEND,unterminated string at 2
c5f5f055bfe530f29aee9647ae13e3b4b00d314c1121a9c8106858a69b2a873f,eb073e57426b77a06dd856d4a2c18ed9d721e0938128d93e65c777fefafd0d57,julia,python,source_target,V0_SOURCE_PARSE,FRONTEND,unterminated string at 2
a28f95fa0ddeca3ae99142bda82492558620c5761d0dec665d244e166f7bd43f,eb073e57426b77a06dd856d4a2c18ed9d721e0938128d93e65c777fefafd0d57,julia,zig,source_target,V0_SOURCE_PARSE,FRONTEND,unterminated string at 2
be71d2b05ebc347f37b20415d13c7dc18d12b49f16be1f9b3de008a70dd76272,eb073e57426b77a06dd856d4a2c18ed9d721e0938128d93e65c777fefafd0d57,julia,julia,source_target,V0_SOURCE_PARSE,FRONTEND,unterminated string at 2
efa5c9a14d28782e10ed432e53ff4ee8eea01d6d2ee815a64dc9074633eb67b8,eb073e57426b77a06dd856d4a2c18ed9d721e0938128d93e65c777fefafd0d57,julia,nim,source_target,V0_SOURCE_PARSE,FRONTEND,unterminated string at 2
184f4e1cd97c6285de1445cb1b6535c9a83f133bbe587739d136ea86c4004b57,eb073e57426b77a06dd856d4a2c18ed9d721e0938128d93e65c777fefafd0d57,julia,csharp,source_target,V0_SOURCE_PARSE,FRONTEND,unterminated string at 2
