case_id,source_language,target_language,v0_parse,v1_matrixir,v2_uast,v3_closure,v4_emit,v5_reparse,v6_compile,v7_execute,v8_behavior,route,diagnostic
3d4025557a537e11096cd9b07cafa9dce8210daac583b2ae6e8a8df7e75ed597,kotlin,r,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
3d4025557a537e11096cd9b07cafa9dce8210daac583b2ae6e8a8df7e75ed597,kotlin,go,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
3d4025557a537e11096cd9b07cafa9dce8210daac583b2ae6e8a8df7e75ed597,kotlin,rust,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
3d4025557a537e11096cd9b07cafa9dce8210daac583b2ae6e8a8df7e75ed597,kotlin,cpp,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
3d4025557a537e11096cd9b07cafa9dce8210daac583b2ae6e8a8df7e75ed597,kotlin,c,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
3d4025557a537e11096cd9b07cafa9dce8210daac583b2ae6e8a8df7e75ed597,kotlin,python,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
3d4025557a537e11096cd9b07cafa9dce8210daac583b2ae6e8a8df7e75ed597,kotlin,zig,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
3d4025557a537e11096cd9b07cafa9dce8210daac583b2ae6e8a8df7e75ed597,kotlin,julia,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
3d4025557a537e11096cd9b07cafa9dce8210daac583b2ae6e8a8df7e75ed597,kotlin,nim,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
3d4025557a537e11096cd9b07cafa9dce8210daac583b2ae6e8a8df7e75ed597,kotlin,csharp,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
3d4025557a537e11096cd9b07cafa9dce8210daac583b2ae6e8a8df7e75ed597,kotlin,java,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
3d4025557a537e11096cd9b07cafa9dce8210daac583b2ae6e8a8df7e75ed597,kotlin,kotlin,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
3d4025557a537e11096cd9b07cafa9dce8210daac583b2ae6e8a8df7e75ed597,kotlin,swift,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
