case_id,source_language,target_language,v0_parse,v1_matrixir,v2_uast,v3_closure,v4_emit,v5_reparse,v6_compile,v7_execute,v8_behavior,route,diagnostic
17d6642226cf1951b78d356f24671c233c491bed03c43d4cdc1d57c7f2abdb82,go,r,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
17d6642226cf1951b78d356f24671c233c491bed03c43d4cdc1d57c7f2abdb82,go,go,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
17d6642226cf1951b78d356f24671c233c491bed03c43d4cdc1d57c7f2abdb82,go,rust,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
17d6642226cf1951b78d356f24671c233c491bed03c43d4cdc1d57c7f2abdb82,go,cpp,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
17d6642226cf1951b78d356f24671c233c491bed03c43d4cdc1d57c7f2abdb82,go,c,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
17d6642226cf1951b78d356f24671c233c491bed03c43d4cdc1d57c7f2abdb82,go,python,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
17d6642226cf1951b78d356f24671c233c491bed03c43d4cdc1d57c7f2abdb82,go,zig,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
17d6642226cf1951b78d356f24671c233c491bed03c43d4cdc1d57c7f2abdb82,go,julia,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
17d6642226cf1951b78d356f24671c233c491bed03c43d4cdc1d57c7f2abdb82,go,nim,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
17d6642226cf1951b78d356f24671c233c491bed03c43d4cdc1d57c7f2abdb82,go,csharp,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
17d6642226cf1951b78d356f24671c233c491bed03c43d4cdc1d57c7f2abdb82,go,java,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
17d6642226cf1951b78d356f24671c233c491bed03c43d4cdc1d57c7f2abdb82,go,kotlin,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
17d6642226cf1951b78d356f24671c233c491bed03c43d4cdc1d57c7f2abdb82,go,swift,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
a370e78f846a59f0d63cfb0a735fc35d679710b38a2f4266b6d10b7893a95616,go,r,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
a370e78f846a59f0d63cfb0a735fc35d679710b38a2f4266b6d10b7893a95616,go,go,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
a370e78f846a59f0d63cfb0a735fc35d679710b38a2f4266b6d10b7893a95616,go,rust,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
a370e78f846a59f0d63cfb0a735fc35d679710b38a2f4266b6d10b7893a95616,go,cpp,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
a370e78f846a59f0d63cfb0a735fc35d679710b38a2f4266b6d10b7893a95616,go,c,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
a370e78f846a59f0d63cfb0a735fc35d679710b38a2f4266b6d10b7893a95616,go,python,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
a370e78f846a59f0d63cfb0a735fc35d679710b38a2f4266b6d10b7893a95616,go,zig,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
a370e78f846a59f0d63cfb0a735fc35d679710b38a2f4266b6d10b7893a95616,go,julia,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
a370e78f846a59f0d63cfb0a735fc35d679710b38a2f4266b6d10b7893a95616,go,nim,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
a370e78f846a59f0d63cfb0a735fc35d679710b38a2f4266b6d10b7893a95616,go,csharp,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
a370e78f846a59f0d63cfb0a735fc35d679710b38a2f4266b6d10b7893a95616,go,java,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
a370e78f846a59f0d63cfb0a735fc35d679710b38a2f4266b6d10b7893a95616,go,kotlin,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
a370e78f846a59f0d63cfb0a735fc35d679710b38a2f4266b6d10b7893a95616,go,swift,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
