case_id,source_language,input_kind,status,input_bytes,uast_hash,diagnostic
d5fa3dcd4a5165315cc81c14eaba2a6cd5fbfa69d7f2978d0437fe1cf29a08fb,swift,assembly,FAIL,397,,"binary frontend: semantic lifting unavailable for instruction ""push"""
d5fa3dcd4a5165315cc81c14eaba2a6cd5fbfa69d7f2978d0437fe1cf29a08fb,swift,machine_code,FAIL,106,,"binary frontend: semantic lifting unavailable for instruction ""push"""
d5fa3dcd4a5165315cc81c14eaba2a6cd5fbfa69d7f2978d0437fe1cf29a08fb,swift,object,FAIL,201,,"binary frontend: semantic lifting unavailable for instruction ""push"""
d5fa3dcd4a5165315cc81c14eaba2a6cd5fbfa69d7f2978d0437fe1cf29a08fb,swift,executable,FAIL,2048,,"binary frontend: semantic lifting unavailable for instruction ""push"""
1437376a0e86c8809c163fc35d87694d295762128b2ec2647232d188a21246b2,swift,assembly,FAIL,433,,"binary frontend: semantic lifting unavailable for instruction ""push"""
1437376a0e86c8809c163fc35d87694d295762128b2ec2647232d188a21246b2,swift,machine_code,FAIL,109,,"binary frontend: semantic lifting unavailable for instruction ""push"""
1437376a0e86c8809c163fc35d87694d295762128b2ec2647232d188a21246b2,swift,object,FAIL,204,,"binary frontend: semantic lifting unavailable for instruction ""push"""
1437376a0e86c8809c163fc35d87694d295762128b2ec2647232d188a21246b2,swift,executable,FAIL,2048,,"binary frontend: semantic lifting unavailable for instruction ""push"""
f30c1eb37cd075c1581b6105b72c57d76a1787cbcaf553c0783ce50ce6ca9044,swift,assembly,FAIL,358,,"binary frontend: semantic lifting unavailable for instruction ""push"""
f30c1eb37cd075c1581b6105b72c57d76a1787cbcaf553c0783ce50ce6ca9044,swift,machine_code,FAIL,69,,"binary frontend: semantic lifting unavailable for instruction ""push"""
f30c1eb37cd075c1581b6105b72c57d76a1787cbcaf553c0783ce50ce6ca9044,swift,object,FAIL,164,,"binary frontend: semantic lifting unavailable for instruction ""push"""
f30c1eb37cd075c1581b6105b72c57d76a1787cbcaf553c0783ce50ce6ca9044,swift,executable,FAIL,2048,,"binary frontend: semantic lifting unavailable for instruction ""push"""
f199ccd573f88bc1911185f76b33fd5f7caa17182acaebe0d7909a18d982ec9f,swift,assembly,FAIL,202,,"binary frontend: semantic lifting unavailable for instruction ""push"""
f199ccd573f88bc1911185f76b33fd5f7caa17182acaebe0d7909a18d982ec9f,swift,machine_code,FAIL,36,,"binary frontend: semantic lifting unavailable for instruction ""push"""
f199ccd573f88bc1911185f76b33fd5f7caa17182acaebe0d7909a18d982ec9f,swift,object,FAIL,131,,"binary frontend: semantic lifting unavailable for instruction ""push"""
f199ccd573f88bc1911185f76b33fd5f7caa17182acaebe0d7909a18d982ec9f,swift,executable,FAIL,2048,,"binary frontend: semantic lifting unavailable for instruction ""push"""
84b90f8b5379a49479f1a003fb8dc7fda9877c82dcfaa3ab820ea8b1b2f5dd5f,swift,assembly,FAIL,325,,"binary frontend: semantic lifting unavailable for instruction ""push"""
84b90f8b5379a49479f1a003fb8dc7fda9877c82dcfaa3ab820ea8b1b2f5dd5f,swift,machine_code,FAIL,62,,"binary frontend: semantic lifting unavailable for instruction ""push"""
84b90f8b5379a49479f1a003fb8dc7fda9877c82dcfaa3ab820ea8b1b2f5dd5f,swift,object,FAIL,157,,"binary frontend: semantic lifting unavailable for instruction ""push"""
84b90f8b5379a49479f1a003fb8dc7fda9877c82dcfaa3ab820ea8b1b2f5dd5f,swift,executable,FAIL,2048,,"binary frontend: semantic lifting unavailable for instruction ""push"""
7ba6da16b4ab604725ade3b6c3f63a8c6e7a7fb283166354036532f634d12e50,swift,assembly,FAIL,268,,"binary frontend: semantic lifting unavailable for instruction ""push"""
7ba6da16b4ab604725ade3b6c3f63a8c6e7a7fb283166354036532f634d12e50,swift,machine_code,FAIL,53,,"binary frontend: semantic lifting unavailable for instruction ""push"""
7ba6da16b4ab604725ade3b6c3f63a8c6e7a7fb283166354036532f634d12e50,swift,object,FAIL,148,,"binary frontend: semantic lifting unavailable for instruction ""push"""
7ba6da16b4ab604725ade3b6c3f63a8c6e7a7fb283166354036532f634d12e50,swift,executable,FAIL,2048,,"binary frontend: semantic lifting unavailable for instruction ""push"""
