case_id,source_language,target_language,v0_parse,v1_matrixir,v2_uast,v3_closure,v4_emit,v5_reparse,v6_compile,v7_execute,v8_behavior,route,diagnostic
49c9ae963fa82f72dc5fd26ce4dce299190f86ea770f43d58f400f486a6dd0c6,swift,r,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
49c9ae963fa82f72dc5fd26ce4dce299190f86ea770f43d58f400f486a6dd0c6,swift,go,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
49c9ae963fa82f72dc5fd26ce4dce299190f86ea770f43d58f400f486a6dd0c6,swift,rust,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
49c9ae963fa82f72dc5fd26ce4dce299190f86ea770f43d58f400f486a6dd0c6,swift,cpp,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
49c9ae963fa82f72dc5fd26ce4dce299190f86ea770f43d58f400f486a6dd0c6,swift,c,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
49c9ae963fa82f72dc5fd26ce4dce299190f86ea770f43d58f400f486a6dd0c6,swift,python,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
49c9ae963fa82f72dc5fd26ce4dce299190f86ea770f43d58f400f486a6dd0c6,swift,zig,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
49c9ae963fa82f72dc5fd26ce4dce299190f86ea770f43d58f400f486a6dd0c6,swift,julia,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
49c9ae963fa82f72dc5fd26ce4dce299190f86ea770f43d58f400f486a6dd0c6,swift,nim,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
49c9ae963fa82f72dc5fd26ce4dce299190f86ea770f43d58f400f486a6dd0c6,swift,csharp,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
49c9ae963fa82f72dc5fd26ce4dce299190f86ea770f43d58f400f486a6dd0c6,swift,java,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
49c9ae963fa82f72dc5fd26ce4dce299190f86ea770f43d58f400f486a6dd0c6,swift,kotlin,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
49c9ae963fa82f72dc5fd26ce4dce299190f86ea770f43d58f400f486a6dd0c6,swift,swift,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
