case_id,source_language,target_language,v0_parse,v1_matrixir,v2_uast,v3_closure,v4_emit,v5_reparse,v6_compile,v7_execute,v8_behavior,route,diagnostic
f92a11dfb4b06ee982dbb8ea002a2b5afbe6625385c531abdaba8b29af74f5d3,kotlin,r,PASS,PASS,PASS,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,DIRECT,"universal node 7 lacks required ""expression"" child"
f92a11dfb4b06ee982dbb8ea002a2b5afbe6625385c531abdaba8b29af74f5d3,kotlin,go,PASS,PASS,PASS,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,DIRECT,"DIRECT_NATIVE_UNAVAILABLE: call ""listOf"" has no native contract for target ""go"" (arguments: 1)"
f92a11dfb4b06ee982dbb8ea002a2b5afbe6625385c531abdaba8b29af74f5d3,kotlin,rust,PASS,PASS,PASS,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,DIRECT,"DIRECT_NATIVE_UNAVAILABLE: call ""listOf"" has no native contract for target ""rust"" (arguments: 1.0)"
f92a11dfb4b06ee982dbb8ea002a2b5afbe6625385c531abdaba8b29af74f5d3,kotlin,cpp,PASS,PASS,PASS,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,DIRECT,"DIRECT_NATIVE_UNAVAILABLE: call ""listOf"" has no native contract for target ""cpp"" (arguments: 1)"
f92a11dfb4b06ee982dbb8ea002a2b5afbe6625385c531abdaba8b29af74f5d3,kotlin,c,PASS,PASS,PASS,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,DIRECT,"DIRECT_NATIVE_UNAVAILABLE: call ""listOf"" has no native contract for target ""c"" (arguments: 1)"
f92a11dfb4b06ee982dbb8ea002a2b5afbe6625385c531abdaba8b29af74f5d3,kotlin,python,PASS,PASS,PASS,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,DIRECT,"DIRECT_NATIVE_UNAVAILABLE: call ""listOf"" has no native contract for target ""python"" (arguments: 1)"
f92a11dfb4b06ee982dbb8ea002a2b5afbe6625385c531abdaba8b29af74f5d3,kotlin,zig,PASS,PASS,PASS,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,DIRECT,"DIRECT_NATIVE_UNAVAILABLE: call ""listOf"" has no native contract for target ""zig"" (arguments: 1)"
f92a11dfb4b06ee982dbb8ea002a2b5afbe6625385c531abdaba8b29af74f5d3,kotlin,julia,PASS,PASS,PASS,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,DIRECT,"DIRECT_NATIVE_UNAVAILABLE: call ""listOf"" has no native contract for target ""julia"" (arguments: 1)"
f92a11dfb4b06ee982dbb8ea002a2b5afbe6625385c531abdaba8b29af74f5d3,kotlin,nim,PASS,PASS,PASS,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,DIRECT,"DIRECT_NATIVE_UNAVAILABLE: call ""listOf"" has no native contract for target ""nim"" (arguments: 1)"
f92a11dfb4b06ee982dbb8ea002a2b5afbe6625385c531abdaba8b29af74f5d3,kotlin,csharp,PASS,PASS,PASS,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,DIRECT,"DIRECT_NATIVE_UNAVAILABLE: call ""listOf"" has no native contract for target ""csharp"" (arguments: 1)"
f92a11dfb4b06ee982dbb8ea002a2b5afbe6625385c531abdaba8b29af74f5d3,kotlin,java,PASS,PASS,PASS,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,DIRECT,"DIRECT_NATIVE_UNAVAILABLE: call ""listOf"" has no native contract for target ""java"" (arguments: 1)"
f92a11dfb4b06ee982dbb8ea002a2b5afbe6625385c531abdaba8b29af74f5d3,kotlin,kotlin,PASS,PASS,PASS,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,DIRECT,"DIRECT_NATIVE_UNAVAILABLE: call ""listOf"" has no native contract for target ""kotlin"" (arguments: 1.0)"
f92a11dfb4b06ee982dbb8ea002a2b5afbe6625385c531abdaba8b29af74f5d3,kotlin,swift,PASS,PASS,PASS,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,DIRECT,"DIRECT_NATIVE_UNAVAILABLE: call ""listOf"" has no native contract for target ""swift"" (arguments: 1)"
158554041d80602d84565fe6c11eb9c1568fd164caa04711dcde1bd1c236d374,kotlin,r,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,DIRECT,
