failure_id,case_id,source_language,target_language,output_kind,validation_stage,diagnostic_class,diagnostic
5500b668c5ff53ed8a904cf06be394bc8148e176e8ee87bd8974b806b10c36d3,8863e814588c49d2b48d0f4ce01098620b490ad412385f12f2dbf24bd54682d4,csharp,,assembly,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
a02aae2a4d5c92bef030101a2148c2e12bce169ef4de777c5d1912dac110a1f7,8863e814588c49d2b48d0f4ce01098620b490ad412385f12f2dbf24bd54682d4,csharp,,machine_code,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
9a3e723819cc125a43cfe6f0da1c521c06b81e4972d324f8cb34ff24ef91f42d,8863e814588c49d2b48d0f4ce01098620b490ad412385f12f2dbf24bd54682d4,csharp,,object,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
cac6a6f7bd5b7dcdb057c1e9a171a29eaa1983b7ff6564dca0168dce95dcb594,8863e814588c49d2b48d0f4ce01098620b490ad412385f12f2dbf24bd54682d4,csharp,,executable,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
d1617e9ca9ae346fe05133e9fba821ae4e44324c8a52015cb1bb21d8edb3116c,d8b5e6122cffff46aaaf758d27f05d78390f35e2a2c358d1e16f2ca6190c0004,csharp,,assembly,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
15ddc2909e7ef2699d40a8d3ae55924302cfebfd4f2770cd29f900d7d8e75cf8,d8b5e6122cffff46aaaf758d27f05d78390f35e2a2c358d1e16f2ca6190c0004,csharp,,machine_code,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
e09840444802b9ae6d03b5e2177f5f257644b6eb61ff087e57338535adbecddd,d8b5e6122cffff46aaaf758d27f05d78390f35e2a2c358d1e16f2ca6190c0004,csharp,,object,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
b92a18d4d94d24178b6fbd97d79373ee9c79b6df2d98b6d69497bbc408dc54a9,d8b5e6122cffff46aaaf758d27f05d78390f35e2a2c358d1e16f2ca6190c0004,csharp,,executable,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
c840d712618ff092d1e04f852e1e01b70559613e0e600cd0d21bdf942d10c4bf,e395ca14990ca91db397a7dc78ccc56fc677f9fcc59bbf3ee230941c1691753b,csharp,,assembly,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
63323ceb1683ebeba86e6594e6f5e5c68a29872561dd89a10684d4ad20a7fccb,e395ca14990ca91db397a7dc78ccc56fc677f9fcc59bbf3ee230941c1691753b,csharp,,machine_code,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
