failure_id,case_id,source_language,target_language,output_kind,validation_stage,diagnostic_class,diagnostic
9147689b55e7d9016f9ed82a833ecddc665897fa2b5d974f4d0c38edfa3e9082,e32230edb2b4a8c290d7c9e89d3cc1e9ebe51641b0964ff932ad70b7d05736fa,csharp,r,source_target,V4_NATIVE_EMISSION,BACKEND,"universal node 6 lacks required ""expression"" child"
90c0bda9e3f89eaa0da32764bc0348d4d7c8afe4fa957c542881bae3f76c90e8,e32230edb2b4a8c290d7c9e89d3cc1e9ebe51641b0964ff932ad70b7d05736fa,csharp,go,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""nameof"" has no native contract for target ""go"" (arguments: A)"
9a28f346a70a49cdc85a3eee9f50f67a1e20af6be362b1049fef8a4e87742a60,e32230edb2b4a8c290d7c9e89d3cc1e9ebe51641b0964ff932ad70b7d05736fa,csharp,rust,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""nameof"" has no native contract for target ""rust"" (arguments: A.clone())"
c457c40ca0a3a584ca8795bb7e3543091a71d8ff5258d2cc646b8b3a40e6047f,e32230edb2b4a8c290d7c9e89d3cc1e9ebe51641b0964ff932ad70b7d05736fa,csharp,cpp,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""nameof"" has no native contract for target ""cpp"" (arguments: A)"
7766b7529c096223c49abb631d9df01d3debffc1cdd4cde770510955de6458d7,e32230edb2b4a8c290d7c9e89d3cc1e9ebe51641b0964ff932ad70b7d05736fa,csharp,c,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""nameof"" has no native contract for target ""c"" (arguments: A)"
a61ddf3973b5f73d8c04a5ebf54c004985a3f0b1060765cb25dbf8120276f4b9,e32230edb2b4a8c290d7c9e89d3cc1e9ebe51641b0964ff932ad70b7d05736fa,csharp,python,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""nameof"" has no native contract for target ""python"" (arguments: A)"
a289bc8787292d2936ec31edd61cff0df0b7949dbc8dad84dceb5cd4d4c47a1e,e32230edb2b4a8c290d7c9e89d3cc1e9ebe51641b0964ff932ad70b7d05736fa,csharp,zig,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""nameof"" has no native contract for target ""zig"" (arguments: A)"
fef74fee3c0042b365a31dcec5be3b444942e0bf3a95004ac9917ec4b974db5b,e32230edb2b4a8c290d7c9e89d3cc1e9ebe51641b0964ff932ad70b7d05736fa,csharp,julia,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""nameof"" has no native contract for target ""julia"" (arguments: A)"
13084878875e6d055ed8b26f5d0225265760b1823f40be8e6b500a7b6596781b,e32230edb2b4a8c290d7c9e89d3cc1e9ebe51641b0964ff932ad70b7d05736fa,csharp,nim,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""nameof"" has no native contract for target ""nim"" (arguments: r2ms41)"
3f4c9db9ae118b50867d4d758649cf44b504636ac0189aa3a3c906472ac939c7,e32230edb2b4a8c290d7c9e89d3cc1e9ebe51641b0964ff932ad70b7d05736fa,csharp,csharp,source_target,V4_NATIVE_EMISSION,BACKEND,"DIRECT_NATIVE_UNAVAILABLE: call ""nameof"" has no native contract for target ""csharp"" (arguments: A)"
