failure_id,case_id,source_language,target_language,output_kind,validation_stage,diagnostic_class,diagnostic
215a65518552b6eec0522bd1f7f562f7eb5dfb4cf280f9813e6327f27db9ea72,3a19e2b68c50be43adfdafe946c6705dd4c78980f4b58b39a852a6ae1b66cdf3,cpp,r,source_target,V4_NATIVE_EMISSION,BACKEND,"universal node 2 lacks required ""expression"" child"
d7da4428ed6c769da1b3eada8b6a49c31e3d911556de7e9159b3108372e46e7e,3a19e2b68c50be43adfdafe946c6705dd4c78980f4b58b39a852a6ae1b66cdf3,cpp,go,source_target,V4_NATIVE_EMISSION,BACKEND,DIRECT_NATIVE_UNAVAILABLE: unsupported UAST node OperationExpr/2
fa01f053b048b0f5f2e55d766de571e057dde91e5369c813d25f516e575b4dea,3a19e2b68c50be43adfdafe946c6705dd4c78980f4b58b39a852a6ae1b66cdf3,cpp,rust,source_target,V4_NATIVE_EMISSION,BACKEND,DIRECT_NATIVE_UNAVAILABLE: unsupported UAST node OperationExpr/2
53ab20cc95b7455bf779ed79652f700fa34c650779c0aeca0cc94553c79b623c,3a19e2b68c50be43adfdafe946c6705dd4c78980f4b58b39a852a6ae1b66cdf3,cpp,cpp,source_target,V4_NATIVE_EMISSION,BACKEND,DIRECT_NATIVE_UNAVAILABLE: unsupported UAST node OperationExpr/2
529ea993e50b3451d74f9b4ec9998cbfa707ee7c1202eaa3dc01861b5ccabe9f,3a19e2b68c50be43adfdafe946c6705dd4c78980f4b58b39a852a6ae1b66cdf3,cpp,c,source_target,V4_NATIVE_EMISSION,BACKEND,DIRECT_NATIVE_UNAVAILABLE: unsupported UAST node OperationExpr/2
0895a30fa3b8ea60fcf92ffcb29afe1b593a154797f672567a39d7f00ff1f641,3a19e2b68c50be43adfdafe946c6705dd4c78980f4b58b39a852a6ae1b66cdf3,cpp,python,source_target,V4_NATIVE_EMISSION,BACKEND,DIRECT_NATIVE_UNAVAILABLE: unsupported UAST node OperationExpr/2
45b874b44cb4195c0fa8d750357f288b8c279f54eeda4097d724cdb449d961f2,3a19e2b68c50be43adfdafe946c6705dd4c78980f4b58b39a852a6ae1b66cdf3,cpp,zig,source_target,V4_NATIVE_EMISSION,BACKEND,DIRECT_NATIVE_UNAVAILABLE: unsupported UAST node OperationExpr/2
7ac63d32e9f62f537f8c5cd8d24bcfbf73641ef077de80ccf9af6df13b7bb1e9,3a19e2b68c50be43adfdafe946c6705dd4c78980f4b58b39a852a6ae1b66cdf3,cpp,julia,source_target,V4_NATIVE_EMISSION,BACKEND,DIRECT_NATIVE_UNAVAILABLE: unsupported UAST node OperationExpr/2
a504cd0eba0e62f8830c2bf58ced384ef1d6bb2a31d09892084646df5cb4d31a,3a19e2b68c50be43adfdafe946c6705dd4c78980f4b58b39a852a6ae1b66cdf3,cpp,nim,source_target,V4_NATIVE_EMISSION,BACKEND,DIRECT_NATIVE_UNAVAILABLE: unsupported UAST node OperationExpr/2
2e43ce349d1b0caa453f69e573d4bc58aaa44d9358b05dd48eac15b1ff246f18,3a19e2b68c50be43adfdafe946c6705dd4c78980f4b58b39a852a6ae1b66cdf3,cpp,csharp,source_target,V4_NATIVE_EMISSION,BACKEND,DIRECT_NATIVE_UNAVAILABLE: unsupported UAST node OperationExpr/2
