case_id,source_language,target_language,v0_parse,v1_matrixir,v2_uast,v3_closure,v4_emit,v5_reparse,v6_compile,v7_execute,v8_behavior,route,diagnostic
c9be0eb2b0a5a8d4ea45f9f3ec5f319b913df2ccbe68c08a54cb6aea8c57f2b4,rust,r,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
c9be0eb2b0a5a8d4ea45f9f3ec5f319b913df2ccbe68c08a54cb6aea8c57f2b4,rust,go,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
c9be0eb2b0a5a8d4ea45f9f3ec5f319b913df2ccbe68c08a54cb6aea8c57f2b4,rust,rust,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
c9be0eb2b0a5a8d4ea45f9f3ec5f319b913df2ccbe68c08a54cb6aea8c57f2b4,rust,cpp,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
c9be0eb2b0a5a8d4ea45f9f3ec5f319b913df2ccbe68c08a54cb6aea8c57f2b4,rust,c,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
c9be0eb2b0a5a8d4ea45f9f3ec5f319b913df2ccbe68c08a54cb6aea8c57f2b4,rust,python,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
c9be0eb2b0a5a8d4ea45f9f3ec5f319b913df2ccbe68c08a54cb6aea8c57f2b4,rust,zig,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
c9be0eb2b0a5a8d4ea45f9f3ec5f319b913df2ccbe68c08a54cb6aea8c57f2b4,rust,julia,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
c9be0eb2b0a5a8d4ea45f9f3ec5f319b913df2ccbe68c08a54cb6aea8c57f2b4,rust,nim,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
c9be0eb2b0a5a8d4ea45f9f3ec5f319b913df2ccbe68c08a54cb6aea8c57f2b4,rust,csharp,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
c9be0eb2b0a5a8d4ea45f9f3ec5f319b913df2ccbe68c08a54cb6aea8c57f2b4,rust,java,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
c9be0eb2b0a5a8d4ea45f9f3ec5f319b913df2ccbe68c08a54cb6aea8c57f2b4,rust,kotlin,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
c9be0eb2b0a5a8d4ea45f9f3ec5f319b913df2ccbe68c08a54cb6aea8c57f2b4,rust,swift,EXPECTED_INVALID,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,,tree-sitter expected recovery/error fixture
