failure_id,case_id,feature,value
4d37ce4382941309947b99beffe4f30acad6bb6712869bdb21a605a3b9039e9c,06d8c54f3601660960da78a7f462dd4c1910dfff2533f036f99594467985776c,stage,V4_NATIVE_EMISSION
4d37ce4382941309947b99beffe4f30acad6bb6712869bdb21a605a3b9039e9c,06d8c54f3601660960da78a7f462dd4c1910dfff2533f036f99594467985776c,class,BACKEND
640695bf2914c545d21fc12cde40827b802ad65797d67c3222bbc3a2d92dfcb7,06d8c54f3601660960da78a7f462dd4c1910dfff2533f036f99594467985776c,stage,V4_NATIVE_EMISSION
640695bf2914c545d21fc12cde40827b802ad65797d67c3222bbc3a2d92dfcb7,06d8c54f3601660960da78a7f462dd4c1910dfff2533f036f99594467985776c,class,BACKEND
c0500095ae1a7724403fb7bcd5262711aa644bdd0694624890d219327539213a,06d8c54f3601660960da78a7f462dd4c1910dfff2533f036f99594467985776c,stage,V4_NATIVE_EMISSION
c0500095ae1a7724403fb7bcd5262711aa644bdd0694624890d219327539213a,06d8c54f3601660960da78a7f462dd4c1910dfff2533f036f99594467985776c,class,BACKEND
4acb2e63d67c4d2ae5c09ea25811016b8eaa356a2cf2cef9e376408718b077ee,c8952652c8c20f43100c364a17eec9a9fff7839853c6a36d5413c616b1f3b2fb,stage,V4_NATIVE_EMISSION
4acb2e63d67c4d2ae5c09ea25811016b8eaa356a2cf2cef9e376408718b077ee,c8952652c8c20f43100c364a17eec9a9fff7839853c6a36d5413c616b1f3b2fb,class,BACKEND
f81ae218ae19b0b49cd819f5a7929463a5130a7686cf9ef9b9a3e905b49bae4c,c8952652c8c20f43100c364a17eec9a9fff7839853c6a36d5413c616b1f3b2fb,stage,V4_NATIVE_EMISSION
f81ae218ae19b0b49cd819f5a7929463a5130a7686cf9ef9b9a3e905b49bae4c,c8952652c8c20f43100c364a17eec9a9fff7839853c6a36d5413c616b1f3b2fb,class,BACKEND
185e15b20f28b2db8b6d83e5cd70a320faa850b7833eb5aa4d9e06ac309ed895,c8952652c8c20f43100c364a17eec9a9fff7839853c6a36d5413c616b1f3b2fb,stage,V4_NATIVE_EMISSION
185e15b20f28b2db8b6d83e5cd70a320faa850b7833eb5aa4d9e06ac309ed895,c8952652c8c20f43100c364a17eec9a9fff7839853c6a36d5413c616b1f3b2fb,class,BACKEND
f04b0f47038869d440ad578c62e17339307dcbc45c1bdeaa7341ba00e74d67bb,c8952652c8c20f43100c364a17eec9a9fff7839853c6a36d5413c616b1f3b2fb,stage,V4_NATIVE_EMISSION
f04b0f47038869d440ad578c62e17339307dcbc45c1bdeaa7341ba00e74d67bb,c8952652c8c20f43100c364a17eec9a9fff7839853c6a36d5413c616b1f3b2fb,class,BACKEND
3ec279565134d7a03492bd2a32d83a05e81d37f1119e5b692997a496ef6ec3f2,c8952652c8c20f43100c364a17eec9a9fff7839853c6a36d5413c616b1f3b2fb,stage,V4_NATIVE_EMISSION
3ec279565134d7a03492bd2a32d83a05e81d37f1119e5b692997a496ef6ec3f2,c8952652c8c20f43100c364a17eec9a9fff7839853c6a36d5413c616b1f3b2fb,class,BACKEND
f3f2cd19054a8226a811b976ddee41d446d08f7e7efd478cb0431b2fbfaf5e60,c8952652c8c20f43100c364a17eec9a9fff7839853c6a36d5413c616b1f3b2fb,stage,V4_NATIVE_EMISSION
f3f2cd19054a8226a811b976ddee41d446d08f7e7efd478cb0431b2fbfaf5e60,c8952652c8c20f43100c364a17eec9a9fff7839853c6a36d5413c616b1f3b2fb,class,BACKEND
16e0cae23150c1a4414b0162e04eebb3515e9601c98ffb07cbe47795dd6e8b79,c8952652c8c20f43100c364a17eec9a9fff7839853c6a36d5413c616b1f3b2fb,stage,V4_NATIVE_EMISSION
16e0cae23150c1a4414b0162e04eebb3515e9601c98ffb07cbe47795dd6e8b79,c8952652c8c20f43100c364a17eec9a9fff7839853c6a36d5413c616b1f3b2fb,class,BACKEND
5e170705b158f69f3beea7d093c604e56a329a51dbd2546717959a5ae6370406,c8952652c8c20f43100c364a17eec9a9fff7839853c6a36d5413c616b1f3b2fb,stage,V4_NATIVE_EMISSION
5e170705b158f69f3beea7d093c604e56a329a51dbd2546717959a5ae6370406,c8952652c8c20f43100c364a17eec9a9fff7839853c6a36d5413c616b1f3b2fb,class,BACKEND
15e188f1f90e5f95645ac2a43e415aa8a3a54dbd5d8ff3e5df9f52b2226397bc,c8952652c8c20f43100c364a17eec9a9fff7839853c6a36d5413c616b1f3b2fb,stage,V4_NATIVE_EMISSION
15e188f1f90e5f95645ac2a43e415aa8a3a54dbd5d8ff3e5df9f52b2226397bc,c8952652c8c20f43100c364a17eec9a9fff7839853c6a36d5413c616b1f3b2fb,class,BACKEND
0679d221207b67281c596d2e3b21d3b7ee2f63a530b184da3c121c087a7c65a5,c8952652c8c20f43100c364a17eec9a9fff7839853c6a36d5413c616b1f3b2fb,stage,V4_NATIVE_EMISSION
0679d221207b67281c596d2e3b21d3b7ee2f63a530b184da3c121c087a7c65a5,c8952652c8c20f43100c364a17eec9a9fff7839853c6a36d5413c616b1f3b2fb,class,BACKEND
