case_id,source_language,target_language,v0_parse,v1_matrixir,v2_uast,v3_closure,v4_emit,v5_reparse,v6_compile,v7_execute,v8_behavior,route,diagnostic
71c84a7033543f295e86dd285619e72f6737d110afe82b6fc6a5153751b29cc1,cpp,r,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,DIRECT,
71c84a7033543f295e86dd285619e72f6737d110afe82b6fc6a5153751b29cc1,cpp,go,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,DIRECT,
71c84a7033543f295e86dd285619e72f6737d110afe82b6fc6a5153751b29cc1,cpp,rust,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,DIRECT,
71c84a7033543f295e86dd285619e72f6737d110afe82b6fc6a5153751b29cc1,cpp,cpp,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,DIRECT,
71c84a7033543f295e86dd285619e72f6737d110afe82b6fc6a5153751b29cc1,cpp,c,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,DIRECT,
71c84a7033543f295e86dd285619e72f6737d110afe82b6fc6a5153751b29cc1,cpp,python,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,DIRECT,
71c84a7033543f295e86dd285619e72f6737d110afe82b6fc6a5153751b29cc1,cpp,zig,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,DIRECT,
71c84a7033543f295e86dd285619e72f6737d110afe82b6fc6a5153751b29cc1,cpp,julia,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,DIRECT,
71c84a7033543f295e86dd285619e72f6737d110afe82b6fc6a5153751b29cc1,cpp,nim,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,DIRECT,
71c84a7033543f295e86dd285619e72f6737d110afe82b6fc6a5153751b29cc1,cpp,csharp,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,DIRECT,
71c84a7033543f295e86dd285619e72f6737d110afe82b6fc6a5153751b29cc1,cpp,java,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,DIRECT,
71c84a7033543f295e86dd285619e72f6737d110afe82b6fc6a5153751b29cc1,cpp,kotlin,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,DIRECT,
71c84a7033543f295e86dd285619e72f6737d110afe82b6fc6a5153751b29cc1,cpp,swift,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,DIRECT,
235bdd12c654931955975f1d4f9bb0419c3e598e25771b5ce3ce63f7d1468ae4,cpp,r,PASS,PASS,PASS,PASS,PASS,PASS,SKIP,SKIP,SKIP,DIRECT,
