failure_id,case_id,source_language,target_language,output_kind,validation_stage,diagnostic_class,diagnostic
99df259e5d725c2060840143d80dc4966417871d95eb2ddb3ac435ea43c2fb4b,bdd77882f44d7638aa5a33d914b567eb80e8eb67a02d630d9f39db7127406539,csharp,,assembly,NATIVE,UNKNOWN_FAILURE,"native call ""Assert.Range"" requires linked implementation"
00733c18f2d61c35cceea6c1befcd3fb12dc7a0f6e9967009de8ceb9be269d6a,bdd77882f44d7638aa5a33d914b567eb80e8eb67a02d630d9f39db7127406539,csharp,,machine_code,NATIVE,UNKNOWN_FAILURE,"native call ""Assert.Range"" requires linked implementation"
a0cf70a47df7fe21a4e11470a890b2ba2011ee94a3f0e6d0fe6c6c6bdaedb3cb,bdd77882f44d7638aa5a33d914b567eb80e8eb67a02d630d9f39db7127406539,csharp,,object,NATIVE,UNKNOWN_FAILURE,"native call ""Assert.Range"" requires linked implementation"
bbeb3fbd61e2484bceab6b20e22630dcaca1534e58d83e91f959095e74a3861d,bdd77882f44d7638aa5a33d914b567eb80e8eb67a02d630d9f39db7127406539,csharp,,executable,NATIVE,UNKNOWN_FAILURE,"native call ""Assert.Range"" requires linked implementation"
5112f519674d79b726b5009cbab424551fc9377341dc4fcaaf657566e8f8e3d8,f850b567bedf27f88d42fa742e3688479f8961eae4018b6591045c389d188376,csharp,,assembly,NATIVE,UNKNOWN_FAILURE,"native call ""file.Method"" requires linked implementation"
63c302e3c54c264434aea62934ebc8e01ee20ce399afa869bbe630a7fe12e9ca,f850b567bedf27f88d42fa742e3688479f8961eae4018b6591045c389d188376,csharp,,machine_code,NATIVE,UNKNOWN_FAILURE,"native call ""file.Method"" requires linked implementation"
1143bb43fea84604ce1d7ad8ef57a4ee09146ccb759d95ba08fe569836b644ee,f850b567bedf27f88d42fa742e3688479f8961eae4018b6591045c389d188376,csharp,,object,NATIVE,UNKNOWN_FAILURE,"native call ""file.Method"" requires linked implementation"
0c18291f657efd69514d1638d0cd862db45e841276a6b88a5de28bf8a5c1e4a7,f850b567bedf27f88d42fa742e3688479f8961eae4018b6591045c389d188376,csharp,,executable,NATIVE,UNKNOWN_FAILURE,"native call ""file.Method"" requires linked implementation"
a75473e48788c4bae3646e259a8b9c3a0c028f9c545228bd26694771fd41fb98,4883f4dd554655a0a6aab388d4050fc8c298bf2f5d0795bfd99edf6ddfbd9e69,csharp,,assembly,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
d87fa4a70597ceeb4a291a33a04e579ef98dc14c54daa7fdaf4126c75f58915b,4883f4dd554655a0a6aab388d4050fc8c298bf2f5d0795bfd99edf6ddfbd9e69,csharp,,machine_code,NATIVE,UNKNOWN_FAILURE,UNIMPLEMENTED_NATIVE_GAP function binding node=1
